1, 1738487.00, 9691035.00, 8492927.00,26, 0
2, 1737748.00, 9691065.00, 8492999.00,26, 0
3, 1735746.00, 9691044.00, 8492801.00,26, 104
4, 1734764.00, 9690934.00, 8492834.00,26, 209
5, 1734857.00, 9690933.00, 8492847.00,26, 313
6, 1735180.00, 9690907.00, 8492926.00,26, 418
7, 1735311.00, 9690845.00, 8493078.00,26, 522
8, 1735262.00, 9690811.00, 8492922.00,26, 627
9, 1735211.00, 9690756.00, 8492819.00,26, 731
10, 1735172.00, 9690671.00, 8492841.00,26, 836
11, 1735104.00, 9690550.00, 8492862.00,26, 940
12, 1735000.00, 9690500.00, 8492900.00,26, 1045
13, 1734929.00, 9690473.00, 8492926.00,26, 1149
14, 1734754.00, 9690321.00, 8492982.00,26, 1254
15, 1734587.00, 9690272.00, 8492984.00,26, 1358
16, 1734494.00, 9690061.00, 8492899.00,26, 1463
17, 1734433.00, 9689939.00, 8492903.00,26, 1568
18, 1734361.00, 9689891.00, 8492902.00,26, 1672
19, 1734270.00, 9689789.00, 8492915.00,26, 1777
20, 1734149.00, 9689683.00, 8492851.00,26, 1881
21, 1734028.00, 9689648.00, 8492863.00,26, 1986
22, 1733988.00, 9689634.00, 8492976.00,26, 2090
23, 1733942.00, 9689536.00, 8492858.00,26, 2195
24, 1733795.00, 9689364.00, 8492756.00,26, 2299
25, 1733693.00, 9689338.00, 8492750.00,26, 2404
26, 1733654.00, 9689315.00, 8492769.00,26, 2508
27, 1733583.00, 9689206.00, 8492843.00,26, 2613
28, 1733506.00, 9689097.00, 8492989.00,26, 2717
29, 1733430.00, 9689007.00, 8492935.00,26, 2822
30, 1733379.00, 9688921.00, 8492903.00,26, 2926
31, 1733285.00, 9688826.00, 8492874.00,26, 3031
32, 1733172.00, 9688745.00, 8492816.00,26, 3135
33, 1733080.00, 9688643.00, 8492810.00,26, 3240
34, 1733012.00, 9688517.00, 8492840.00,26, 3344
35, 1732961.00, 9688421.00, 8492930.00,26, 3449
36, 1732875.00, 9688336.00, 8492892.00,26, 3554
37, 1732799.00, 9688281.00, 8492863.00,26, 3658
38, 1732775.00, 9688274.00, 8492856.00,26, 3763
39, 1732708.00, 9688228.00, 8492926.00,26, 3867
40, 1732617.00, 9688225.00, 8492940.00,26, 3972
41, 1732611.00, 9688190.00, 8492917.00,26, 4076
42, 1732534.00, 9688071.00, 8492911.00,26, 4181
43, 1732439.00, 9687985.00, 8492910.00,26, 4285
44, 1732359.00, 9687928.00, 8492903.00,26, 4390
45, 1732290.00, 9687871.00, 8492833.00,26, 4494
46, 1732225.00, 9687816.00, 8492965.00,26, 4599
47, 1732121.00, 9687747.00, 8492994.00,26, 4703
48, 1732020.00, 9687588.00, 8492940.00,26, 4808
49, 1731992.00, 9687519.00, 8492960.00,26, 4912
50, 1731970.00, 9687439.00, 8492960.00,26, 5017
51, 1731893.00, 9687422.00, 8492833.00,26, 5122
52, 1731826.00, 9687382.00, 8492961.00,26, 5226
53, 1731801.00, 9687271.00, 8493015.00,26, 5331
54, 1731662.00, 9687197.00, 8493013.00,26, 5435
55, 1731529.00, 9687113.00, 8493005.00,26, 5540
56, 1731451.00, 9686934.00, 8493035.00,26, 5644
57, 1731389.00, 9686972.00, 8492966.00,26, 5749
58, 1731344.00, 9686901.00, 8492936.00,26, 5853
59, 1731277.00, 9686795.00, 8492864.00,26, 5958
60, 1731196.00, 9686760.00, 8492852.00,26, 6062
61, 1731155.00, 9686759.00, 8492766.00,26, 6167
62, 1731071.00, 9686737.00, 8492759.00,26, 6271
