1, 1724494.00, 9681547.00, 8492937.00,26, 0
2, 1724277.00, 9681607.00, 8492911.00,26, 0
3, 1724127.00, 9681723.00, 8492925.00,26, 105
4, 1724395.00, 9681543.00, 8492998.00,26, 209
5, 1724572.00, 9681486.00, 8492923.00,26, 314
6, 1724508.00, 9681409.00, 8492853.00,26, 419
7, 1724464.00, 9681355.00, 8492888.00,26, 523
8, 1724408.00, 9681289.00, 8492778.00,26, 628
9, 1724372.00, 9681214.00, 8492802.00,26, 732
10, 1724331.00, 9681170.00, 8492922.00,26, 837
11, 1724314.00, 9681117.00, 8492803.00,26, 941
12, 1724316.00, 9681144.00, 8492859.00,26, 1046
13, 1724300.00, 9681097.00, 8492918.00,26, 1150
14, 1724297.00, 9681064.00, 8493028.00,26, 1255
15, 1724255.00, 9681016.00, 8492918.00,26, 1359
16, 1724203.00, 9681004.00, 8492924.00,26, 1464
17, 1724176.00, 9681046.00, 8492927.00,26, 1568
18, 1724147.00, 9681025.00, 8492925.00,26, 1673
19, 1724148.00, 9681074.00, 8492928.00,26, 1778
20, 1724151.00, 9681042.00, 8492945.00,26, 1882
21, 1724190.00, 9680981.00, 8492928.00,26, 1987
22, 1724149.00, 9680977.00, 8492911.00,26, 2091
23, 1724169.00, 9680974.00, 8492871.00,26, 2196
24, 1724228.00, 9680836.00, 8492840.00,26, 2300
25, 1724239.00, 9680856.00, 8492902.00,26, 2405
26, 1724289.00, 9680894.00, 8492975.00,26, 2509
27, 1724285.00, 9680894.00, 8493001.00,26, 2614
28, 1724278.00, 9680900.00, 8492936.00,26, 2718
29, 1724245.00, 9680882.00, 8492909.00,26, 2823
30, 1724303.00, 9680794.00, 8492832.00,26, 2928
31, 1724296.00, 9680764.00, 8492838.00,26, 3032
32, 1724292.00, 9680783.00, 8493007.00,26, 3137
33, 1724256.00, 9680722.00, 8492943.00,26, 3241
34, 1724215.00, 9680690.00, 8493018.00,26, 3346
35, 1724252.00, 9680705.00, 8492923.00,26, 3450
36, 1724241.00, 9680689.00, 8493032.00,26, 3555
37, 1724233.00, 9680709.00, 8493059.00,26, 3659
38, 1724280.00, 9680746.00, 8492914.00,26, 3764
39, 1724262.00, 9680689.00, 8492861.00,26, 3868
40, 1724202.00, 9680579.00, 8492925.00,26, 3973
41, 1724204.00, 9680553.00, 8492917.00,26, 4078
42, 1724221.00, 9680552.00, 8492905.00,26, 4182
43, 1724252.00, 9680601.00, 8492891.00,26, 4287
44, 1724184.00, 9680587.00, 8492781.00,26, 4391
45, 1724201.00, 9680515.00, 8492898.00,26, 4496
46, 1724192.00, 9680442.00, 8492879.00,26, 4600
47, 1724152.00, 9680388.00, 8492887.00,26, 4705
48, 1724145.00, 9680464.00, 8492901.00,26, 4809
49, 1724182.00, 9680438.00, 8492905.00,26, 4914
50, 1724232.00, 9680378.00, 8492878.00,26, 5018
51, 1724236.00, 9680368.00, 8492909.00,26, 5123
52, 1724264.00, 9680334.00, 8492978.00,26, 5227
53, 1724205.00, 9680279.00, 8492913.00,26, 5332
54, 1724130.00, 9680295.00, 8492973.00,26, 5437
55, 1724112.00, 9680340.00, 8493029.00,26, 5541
56, 1724128.00, 9680263.00, 8492958.00,26, 5646
57, 1724156.00, 9680263.00, 8492951.00,26, 5750
58, 1724087.00, 9680201.00, 8493067.00,26, 5855
59, 1724009.00, 9680180.00, 8493080.00,26, 5959
60, 1724020.00, 9680154.00, 8493007.00,26, 6064
61, 1724016.00, 9680144.00, 8492984.00,26, 6168
62, 1723976.00, 9680124.00, 8492984.00,26, 6273
63, 1723925.00, 9680054.00, 8492877.00,26, 6378
64, 1723893.00, 9679999.00, 8492865.00,26, 6482
65, 1723870.00, 9680014.00, 8492841.00,26, 6587
66, 1723884.00, 9680004.00, 8492967.00,26, 6691
67, 1723884.00, 9679937.00, 8492998.00,26, 6796
68, 1723832.00, 9679900.00, 8492944.00,26, 6900
69, 1723834.00, 9679836.00, 8492919.00,26, 7005
70, 1723851.00, 9679852.00, 8492959.00,26, 7109
71, 1723794.00, 9679875.00, 8493024.00,26, 7214
72, 1723736.00, 9679794.00, 8492986.00,26, 7319
73, 1723724.00, 9679736.00, 8492926.00,26, 7423
74, 1723640.00, 9679689.00, 8492947.00,26, 7528
75, 1723592.00, 9679700.00, 8492861.00,26, 7632
76, 1723587.00, 9679706.00, 8492955.00,26, 7737
77, 1723594.00, 9679714.00, 8493044.00,26, 7841
78, 1723616.00, 9679608.00, 8493025.00,26, 7946
79, 1723616.00, 9679552.00, 8492968.00,26, 8050
80, 1723523.00, 9679531.00, 8492947.00,26, 8155
81, 1723530.00, 9679509.00, 8493025.00,26, 8260
82, 1723491.00, 9679524.00, 8493005.00,26, 8364
83, 1723520.00, 9679498.00, 8492964.00,26, 8469
84, 1723487.00, 9679499.00, 8493018.00,26, 8573
85, 1723475.00, 9679559.00, 8493054.00,26, 8678
86, 1723699.00, 9679407.00, 8493004.00,26, 8782
87, 1723833.00, 9679091.00, 8492986.00,26, 8887
88, 1723798.00, 9678833.00, 8493308.00,26, 8991
89, 1724234.00, 9678636.00, 8493735.00,26, 9096
90, 1725150.00, 9678094.00, 8492977.00,26, 9201
91, 1726783.00, 9676641.00, 8492075.00,26, 9305
92, 1728523.00, 9675385.00, 8491962.00,26, 9410
93, 1729246.00, 9674782.00, 8492065.00,26, 9514
94, 1729086.00, 9674501.00, 8493414.00,26, 9619
95, 1728425.00, 9675239.00, 8497600.00,26, 9723
96, 1729150.00, 9674365.00, 8496366.00,26, 9828
97, 1728915.00, 9674846.00, 8497996.00,26, 9932
98, 1728209.00, 9675673.00, 8500125.00,26, 10037
99, 1729222.00, 9674451.00, 8497518.00,26, 10142
100, 1728963.00, 9673987.00, 8499269.00,26, 10246
101, 1726472.00, 9675579.00, 8506573.00,26, 10351
102, 1722999.00, 9678192.00, 8514137.00,26, 10455
103, 1714249.00, 9680838.00, 8519840.00,26, 10560
104, 1703267.00, 9696061.00, 8536041.00,26, 10664
105, 1701226.00, 9696557.00, 8536503.00,26, 10769
106, 1701764.00, 9695811.00, 8532988.00,26, 10873
107, 1700910.00, 9695694.00, 8533200.00,26, 10978
108, 1698251.00, 9698071.00, 8537439.00,26, 11083
109, 1697717.00, 9698567.00, 8537217.00,26, 11187
110, 1697670.00, 9698529.00, 8537431.00,26, 11292
111, 1697691.00, 9698488.00, 8537625.00,26, 11396
112, 1697757.00, 9698375.00, 8537339.00,26, 11501
113, 1697816.00, 9698213.00, 8536921.00,26, 11605
114, 1697885.00, 9698085.00, 8536701.00,26, 11710
115, 1697887.00, 9698113.00, 8536738.00,26, 11814
116, 1697975.00, 9698113.00, 8536841.00,26, 11919
117, 1697994.00, 9697999.00, 8536846.00,26, 12023
118, 1697971.00, 9697938.00, 8536764.00,26, 12128
119, 1698008.00, 9697918.00, 8536667.00,26, 12233
120, 1697997.00, 9697888.00, 8536702.00,26, 12337
121, 1697903.00, 9697850.00, 8536707.00,26, 12442
122, 1697748.00, 9697834.00, 8536662.00,26, 12546
123, 1697633.00, 9697897.00, 8536702.00,26, 12651
124, 1697528.00, 9697957.00, 8536731.00,26, 12755
125, 1697313.00, 9697953.00, 8536903.00,26, 12860
126, 1697144.00, 9698040.00, 8536857.00,26, 12965
127, 1697072.00, 9698091.00, 8536723.00,26, 13069
128, 1696975.00, 9698116.00, 8536631.00,26, 13174
129, 1696916.00, 9698020.00, 8536756.00,26, 13278
130, 1696941.00, 9697966.00, 8536712.00,26, 13383
131, 1696956.00, 9697964.00, 8536682.00,26, 13487
132, 1696918.00, 9697861.00, 8536764.00,26, 13592
133, 1696992.00, 9697765.00, 8536733.00,26, 13696
134, 1697121.00, 9697674.00, 8536767.00,26, 13801
135, 1697233.00, 9697545.00, 8536793.00,26, 13906
136, 1697277.00, 9697449.00, 8536835.00,26, 14010
137, 1697350.00, 9697347.00, 8536755.00,26, 14115
138, 1697340.00, 9697271.00, 8536763.00,26, 14219
139, 1697290.00, 9697302.00, 8536682.00,26, 14324
140, 1697183.00, 9697289.00, 8536735.00,26, 14428
141, 1696998.00, 9697304.00, 8536761.00,26, 14533
142, 1696918.00, 9697281.00, 8536773.00,26, 14637
143, 1696818.00, 9697264.00, 8536782.00,26, 14742
144, 1696695.00, 9697411.00, 8536711.00,26, 14847
145, 1696518.00, 9697414.00, 8536733.00,26, 14951
146, 1696366.00, 9697443.00, 8536701.00,26, 15056
147, 1696278.00, 9697414.00, 8536645.00,26, 15160
148, 1696194.00, 9697373.00, 8536636.00,26, 15265
149, 1696222.00, 9697387.00, 8536685.00,26, 15369
150, 1696284.00, 9697311.00, 8536777.00,26, 15474
151, 1696359.00, 9697215.00, 8536830.00,26, 15578
152, 1696397.00, 9697066.00, 8536799.00,26, 15683
153, 1696530.00, 9697025.00, 8536762.00,26, 15788
154, 1696565.00, 9697001.00, 8536786.00,26, 15892
155, 1696714.00, 9696862.00, 8536170.00,26, 15997
156, 1696704.00, 9696708.00, 8536030.00,26, 16101
157, 1696468.00, 9696822.00, 8536728.00,26, 16206
158, 1696331.00, 9696868.00, 8536712.00,26, 16310
159, 1696319.00, 9696897.00, 8536740.00,26, 16415
160, 1696180.00, 9696903.00, 8536715.00,26, 16519
161, 1695991.00, 9696937.00, 8536743.00,26, 16624
162, 1695827.00, 9696974.00, 8536849.00,26, 16729
163, 1695783.00, 9697027.00, 8536784.00,26, 16833
164, 1695665.00, 9697044.00, 8536715.00,26, 16938
165, 1695589.00, 9696997.00, 8536744.00,26, 17042
166, 1695565.00, 9697012.00, 8536727.00,26, 17147
167, 1695579.00, 9696997.00, 8536698.00,26, 17251
168, 1695637.00, 9696857.00, 8536672.00,26, 17356
169, 1695712.00, 9696842.00, 8536626.00,26, 17460
170, 1695746.00, 9696727.00, 8536679.00,26, 17565
171, 1695809.00, 9696624.00, 8536729.00,26, 17670
172, 1695801.00, 9696529.00, 8536772.00,26, 17774
173, 1695919.00, 9696483.00, 8536779.00,26, 17879
174, 1695921.00, 9696446.00, 8536791.00,26, 17983
175, 1695826.00, 9696446.00, 8536780.00,26, 18088
176, 1695771.00, 9696477.00, 8536802.00,26, 18192
177, 1695670.00, 9696481.00, 8536707.00,26, 18297
178, 1695472.00, 9696481.00, 8536638.00,26, 18401
179, 1695314.00, 9696518.00, 8536780.00,26, 18506
180, 1695241.00, 9696514.00, 8536787.00,26, 18610
181, 1695160.00, 9696521.00, 8536690.00,26, 18715
182, 1695021.00, 9696505.00, 8536738.00,26, 18820
183, 1694929.00, 9696572.00, 8536692.00,26, 18924
184, 1694921.00, 9696497.00, 8536758.00,26, 19029
185, 1694886.00, 9696484.00, 8536745.00,26, 19133
186, 1694869.00, 9696470.00, 8536727.00,26, 19238
187, 1694963.00, 9696465.00, 8536788.00,26, 19342
188, 1695010.00, 9696382.00, 8536889.00,26, 19447
189, 1695072.00, 9696301.00, 8536751.00,26, 19551
190, 1695112.00, 9696233.00, 8536641.00,26, 19656
191, 1695140.00, 9696163.00, 8536640.00,26, 19761
192, 1695149.00, 9696087.00, 8536664.00,26, 19865
193, 1695109.00, 9696022.00, 8536737.00,26, 19970
194, 1695074.00, 9695991.00, 8536792.00,26, 20074
195, 1695027.00, 9696000.00, 8536664.00,26, 20179
196, 1694952.00, 9696047.00, 8536702.00,26, 20283
197, 1694805.00, 9696081.00, 8536730.00,26, 20388
198, 1694625.00, 9696115.00, 8536736.00,26, 20493
199, 1694491.00, 9696225.00, 8536683.00,26, 20597
200, 1694403.00, 9696251.00, 8536680.00,26, 20702
201, 1694299.00, 9696253.00, 8536738.00,26, 20806
202, 1694214.00, 9696210.00, 8536666.00,26, 20911
203, 1694244.00, 9696232.00, 8536745.00,26, 21015
204, 1694310.00, 9696179.00, 8536726.00,26, 21120
205, 1694337.00, 9696134.00, 8536785.00,26, 21224
206, 1694402.00, 9696043.00, 8536831.00,26, 21329
207, 1694485.00, 9696009.00, 8536828.00,26, 21434
208, 1694564.00, 9695838.00, 8536802.00,26, 21538
209, 1694585.00, 9695814.00, 8536701.00,26, 21643
210, 1694605.00, 9695726.00, 8536670.00,26, 21747
211, 1694589.00, 9695671.00, 8536703.00,26, 21852
212, 1694523.00, 9695720.00, 8536699.00,26, 21956
213, 1694459.00, 9695732.00, 8536685.00,26, 22061
214, 1694373.00, 9695719.00, 8536665.00,26, 22165
215, 1694290.00, 9695763.00, 8536744.00,26, 22270
216, 1694179.00, 9695823.00, 8536784.00,26, 22375
217, 1694039.00, 9695839.00, 8536667.00,26, 22479
218, 1693881.00, 9695934.00, 8536711.00,26, 22584
219, 1693787.00, 9695996.00, 8536614.00,26, 22688
220, 1693779.00, 9695935.00, 8536665.00,26, 22793
221, 1693776.00, 9695867.00, 8536684.00,26, 22897
222, 1693782.00, 9695900.00, 8536663.00,26, 23002
223, 1693758.00, 9695862.00, 8536768.00,26, 23106
224, 1693812.00, 9695726.00, 8536754.00,26, 23211
225, 1693863.00, 9695668.00, 8536786.00,26, 23316
226, 1693942.00, 9695568.00, 8536715.00,26, 23420
227, 1694074.00, 9695455.00, 8536687.00,26, 23525
228, 1694011.00, 9695449.00, 8536737.00,26, 23629
229, 1694037.00, 9695411.00, 8536906.00,26, 23734
230, 1694046.00, 9695361.00, 8536404.00,26, 23838
231, 1694107.00, 9695266.00, 8536237.00,26, 23943
232, 1694000.00, 9695280.00, 8536381.00,26, 24047
233, 1693770.00, 9695432.00, 8536775.00,26, 24152
234, 1693654.00, 9695424.00, 8536789.00,26, 24256
235, 1693574.00, 9695451.00, 8536776.00,26, 24361
236, 1693502.00, 9695538.00, 8536782.00,26, 24466
237, 1693470.00, 9695565.00, 8536553.00,26, 24570
238, 1693435.00, 9695422.00, 8536261.00,26, 24675
239, 1693378.00, 9695420.00, 8536340.00,26, 24779
240, 1693324.00, 9695411.00, 8536427.00,26, 24884
241, 1693310.00, 9695306.00, 8536457.00,26, 24988
