Date: 28.2.2020 , In use by: Mena
Daytime: 14:57:43, Temperature: 13°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
BASELINE Time: 14:58:44
373, 0.00, 0.00, 7836842.00, 13, 38504
374, 0.00, 0.00, 7836042.00, 13, 38608
375, 0.00, 0.00, 7835198.00, 13, 38712
376, 0.00, 0.00, 7834321.00, 13, 38816
377, 0.00, 0.00, 7833675.00, 13, 38919
378, 0.00, 0.00, 7833157.00, 13, 39023
379, 0.00, 0.00, 7832809.00, 13, 39127
380, 0.00, 0.00, 7832563.00, 13, 39231
381, 0.00, 0.00, 7832105.00, 13, 39335
382, 0.00, 0.00, 7831768.00, 13, 39438
383, 0.00, 0.00, 7831586.00, 13, 39542
384, 0.00, 0.00, 7832078.00, 13, 39646
385, 0.00, 0.00, 7836728.00, 13, 39750
386, 0.00, 0.00, 7844160.00, 13, 39854
387, 0.00, 0.00, 7851063.00, 13, 39957
388, 0.00, 0.00, 7857413.00, 13, 40061
389, 0.00, 0.00, 7863497.00, 13, 40165
390, 0.00, 0.00, 7869155.00, 13, 40269
391, 0.00, 0.00, 7874535.00, 13, 40373
392, 0.00, 0.00, 7879716.00, 13, 40476
393, 0.00, 0.00, 7889346.00, 13, 40580
394, 0.00, 0.00, 7893946.00, 13, 40684
395, 0.00, 0.00, 7898542.00, 13, 40788
396, 0.00, 0.00, 7902987.00, 13, 40891
397, 0.00, 0.00, 7907207.00, 13, 40995
398, 0.00, 0.00, 7911467.00, 13, 41099
399, 0.00, 0.00, 7915622.00, 13, 41203
400, 0.00, 0.00, 7919506.00, 13, 41307
401, 0.00, 0.00, 7922935.00, 13, 41410
402, 0.00, 0.00, 7926008.00, 13, 41514
403, 0.00, 0.00, 7928798.00, 13, 41618
404, 0.00, 0.00, 7933406.00, 13, 41722
405, 0.00, 0.00, 7935285.00, 13, 41826
406, 0.00, 0.00, 7936938.00, 13, 41929
407, 0.00, 0.00, 7938362.00, 13, 42033
408, 0.00, 0.00, 7939543.00, 13, 42137
409, 0.00, 0.00, 7940547.00, 13, 42241
410, 0.00, 0.00, 7941460.00, 13, 42344
411, 0.00, 0.00, 7942322.00, 13, 42448
412, 0.00, 0.00, 7943190.00, 13, 42552
413, 0.00, 0.00, 7944103.00, 13, 42656
414, 0.00, 0.00, 7944871.00, 13, 42760
415, 0.00, 0.00, 7945623.00, 13, 42863
416, 0.00, 0.00, 7946656.00, 13, 42967
417, 0.00, 0.00, 7947235.00, 13, 43071
418, 0.00, 0.00, 7947667.00, 13, 43175
419, 0.00, 0.00, 7948207.00, 13, 43278
420, 0.00, 0.00, 7948639.00, 13, 43382
421, 0.00, 0.00, 7949024.00, 13, 43486
422, 0.00, 0.00, 7949529.00, 13, 43590
423, 0.00, 0.00, 7950016.00, 13, 43694
424, 0.00, 0.00, 7950428.00, 13, 43797
425, 0.00, 0.00, 7950704.00, 13, 43901
426, 0.00, 0.00, 7951080.00, 13, 44005
427, 0.00, 0.00, 7951433.00, 13, 44109
428, 0.00, 0.00, 7951831.00, 13, 44212
429, 0.00, 0.00, 7952091.00, 13, 44316
430, 0.00, 0.00, 7952168.00, 13, 44420
431, 0.00, 0.00, 7951830.00, 13, 44524
432, 0.00, 0.00, 7951235.00, 13, 44628
433, 0.00, 0.00, 7950739.00, 13, 44731
434, 0.00, 0.00, 7950388.00, 13, 44835
435, 0.00, 0.00, 7950028.00, 13, 44939
436, 0.00, 0.00, 7949736.00, 13, 45043
437, 0.00, 0.00, 7949467.00, 13, 45146
438, 0.00, 0.00, 7949198.00, 13, 45250
439, 0.00, 0.00, 7948886.00, 13, 45354
440, 0.00, 0.00, 7948668.00, 13, 45458
441, 0.00, 0.00, 7948494.00, 13, 45562
442, 0.00, 0.00, 7948323.00, 13, 45665
443, 0.00, 0.00, 7948216.00, 13, 45769
444, 0.00, 0.00, 7948071.00, 13, 45873
445, 0.00, 0.00, 7947888.00, 13, 45977
446, 0.00, 0.00, 7947708.00, 13, 46081
447, 0.00, 0.00, 7947440.00, 13, 46184
448, 0.00, 0.00, 7947430.00, 13, 46288
449, 0.00, 0.00, 7947413.00, 13, 46392
450, 0.00, 0.00, 7947215.00, 13, 46496
451, 0.00, 0.00, 7947105.00, 13, 46599
452, 0.00, 0.00, 7947001.00, 13, 46703
453, 0.00, 0.00, 7946875.00, 13, 46807
454, 0.00, 0.00, 7946728.00, 13, 46911
455, 0.00, 0.00, 7946661.00, 13, 47015
456, 0.00, 0.00, 7946527.00, 13, 47118
457, 0.00, 0.00, 7946459.00, 13, 47222
458, 0.00, 0.00, 7946451.00, 13, 47326
459, 0.00, 0.00, 7946348.00, 13, 47430
460, 0.00, 0.00, 7946294.00, 13, 47533
461, 0.00, 0.00, 7946169.00, 13, 47637
462, 0.00, 0.00, 7946080.00, 13, 47741
463, 0.00, 0.00, 7945949.00, 13, 47845
464, 0.00, 0.00, 7945835.00, 13, 47949
465, 0.00, 0.00, 7945704.00, 13, 48052
466, 0.00, 0.00, 7945604.00, 13, 48156
467, 0.00, 0.00, 7945487.00, 13, 48260
468, 0.00, 0.00, 7945408.00, 13, 48364
469, 0.00, 0.00, 7945288.00, 13, 48467
470, 0.00, 0.00, 7945185.00, 13, 48571
471, 0.00, 0.00, 7945122.00, 13, 48675
472, 0.00, 0.00, 7945012.00, 13, 48779
473, 0.00, 0.00, 7944913.00, 13, 48883
474, 0.00, 0.00, 7944824.00, 13, 48986
475, 0.00, 0.00, 7944561.00, 13, 49090
476, 0.00, 0.00, 7944509.00, 13, 49194
477, 0.00, 0.00, 7944306.00, 13, 49298
478, 0.00, 0.00, 7944169.00, 13, 49401
479, 0.00, 0.00, 7944121.00, 13, 49505
480, 0.00, 0.00, 7944022.00, 13, 49609
481, 0.00, 0.00, 7943956.00, 13, 49713
482, 0.00, 0.00, 7943859.00, 13, 49817
483, 0.00, 0.00, 7943739.00, 13, 49920
484, 0.00, 0.00, 7943635.00, 13, 50024
485, 0.00, 0.00, 7943471.00, 13, 50128
486, 0.00, 0.00, 7943174.00, 13, 50232
487, 0.00, 0.00, 7943173.00, 13, 50335
488, 0.00, 0.00, 7943078.00, 13, 50439
489, 0.00, 0.00, 7942948.00, 13, 50543
490, 0.00, 0.00, 7942802.00, 13, 50647
491, 0.00, 0.00, 7942645.00, 13, 50751
492, 0.00, 0.00, 7942516.00, 13, 50854
493, 0.00, 0.00, 7942489.00, 13, 50958
494, 0.00, 0.00, 7942366.00, 13, 51062
495, 0.00, 0.00, 7942255.00, 13, 51166
496, 0.00, 0.00, 7942081.00, 13, 51269
497, 0.00, 0.00, 7941898.00, 13, 51373
498, 0.00, 0.00, 7941640.00, 13, 51477
499, 0.00, 0.00, 7941597.00, 13, 51581
500, 0.00, 0.00, 7941564.00, 13, 51685
501, 0.00, 0.00, 7941532.00, 13, 51788
502, 0.00, 0.00, 7941422.00, 13, 51892
503, 0.00, 0.00, 7941291.00, 13, 51996
504, 0.00, 0.00, 7941291.00, 13, 52100
505, 0.00, 0.00, 7941276.00, 13, 52203
506, 0.00, 0.00, 7941177.00, 13, 52307
507, 0.00, 0.00, 7941177.00, 13, 52411
508, 0.00, 0.00, 7941123.00, 13, 52515
509, 0.00, 0.00, 7940967.00, 13, 52619
510, 0.00, 0.00, 7940739.00, 13, 52722
511, 0.00, 0.00, 7940582.00, 13, 52826
512, 0.00, 0.00, 7940485.00, 13, 52930
513, 0.00, 0.00, 7939892.00, 13, 53034
514, 0.00, 0.00, 7934707.00, 13, 53137
515, 0.00, 0.00, 7925009.00, 13, 53241
516, 0.00, 0.00, 7915420.00, 13, 53345
517, 0.00, 0.00, 7906560.00, 13, 53449
518, 0.00, 0.00, 7898275.00, 13, 53553
519, 0.00, 0.00, 7890414.00, 13, 53656
520, 0.00, 0.00, 7883027.00, 13, 53760
521, 0.00, 0.00, 7869078.00, 13, 53864
522, 0.00, 0.00, 7862898.00, 13, 53968
523, 0.00, 0.00, 7859722.00, 13, 54071
524, 0.00, 0.00, 7860385.00, 13, 54175
525, 0.00, 0.00, 7861046.00, 13, 54279
526, 0.00, 0.00, 7861461.00, 13, 54383
527, 0.00, 0.00, 7861890.00, 13, 54486
528, 0.00, 0.00, 7862138.00, 13, 54590
529, 0.00, 0.00, 7862373.00, 13, 54694
530, 0.00, 0.00, 7862635.00, 13, 54798
531, 0.00, 0.00, 7862773.00, 13, 54902
532, 0.00, 0.00, 7862867.00, 13, 55005
533, 0.00, 0.00, 7863130.00, 13, 55109
534, 0.00, 0.00, 7863199.00, 13, 55213
535, 0.00, 0.00, 7863286.00, 13, 55317
536, 0.00, 0.00, 7863323.00, 13, 55420
537, 0.00, 0.00, 7863443.00, 13, 55524
538, 0.00, 0.00, 7863529.00, 13, 55628
539, 0.00, 0.00, 7863498.00, 13, 55732
540, 0.00, 0.00, 7863569.00, 13, 55836
541, 0.00, 0.00, 7863691.00, 13, 55939
542, 0.00, 0.00, 7863781.00, 13, 56043
543, 0.00, 0.00, 7863765.00, 13, 56147
544, 0.00, 0.00, 7863762.00, 13, 56251
545, 0.00, 0.00, 7863841.00, 13, 56354
546, 0.00, 0.00, 7863875.00, 13, 56458
547, 0.00, 0.00, 7863915.00, 13, 56562
548, 0.00, 0.00, 7863955.00, 13, 56666
549, 0.00, 0.00, 7863925.00, 13, 56770
550, 0.00, 0.00, 7863947.00, 13, 56873
551, 0.00, 0.00, 7863961.00, 13, 56977
552, 0.00, 0.00, 7864046.00, 13, 57081
553, 0.00, 0.00, 7864112.00, 13, 57185
554, 0.00, 0.00, 7864141.00, 13, 57288
555, 0.00, 0.00, 7864120.00, 13, 57392
556, 0.00, 0.00, 7864131.00, 13, 57496
557, 0.00, 0.00, 7864376.00, 13, 57600
558, 0.00, 0.00, 7864381.00, 13, 57704
559, 0.00, 0.00, 7864398.00, 13, 57807
560, 0.00, 0.00, 7864508.00, 13, 57911
561, 0.00, 0.00, 7864566.00, 13, 58015
562, 0.00, 0.00, 7864577.00, 13, 58119
563, 0.00, 0.00, 7864636.00, 13, 58222
564, 0.00, 0.00, 7864649.00, 13, 58326
565, 0.00, 0.00, 7864685.00, 13, 58430
566, 0.00, 0.00, 7864685.00, 13, 58534
567, 0.00, 0.00, 7864724.00, 13, 58638
568, 0.00, 0.00, 7864748.00, 13, 58741
569, 0.00, 0.00, 7864759.00, 13, 58845
570, 0.00, 0.00, 7864831.00, 13, 58949
571, 0.00, 0.00, 7864786.00, 13, 59053
572, 0.00, 0.00, 7864752.00, 13, 59156
573, 0.00, 0.00, 7864781.00, 13, 59260
574, 0.00, 0.00, 7864801.00, 13, 59364
575, 0.00, 0.00, 7864792.00, 13, 59468
576, 0.00, 0.00, 7864829.00, 13, 59571
577, 0.00, 0.00, 7864843.00, 13, 59675
578, 0.00, 0.00, 7864815.00, 13, 59779
579, 0.00, 0.00, 7864852.00, 13, 59883
580, 0.00, 0.00, 7864996.00, 13, 59987
581, 0.00, 0.00, 7864973.00, 13, 60090
582, 0.00, 0.00, 7864959.00, 13, 60194
583, 0.00, 0.00, 7864943.00, 13, 60298
584, 0.00, 0.00, 7865049.00, 13, 60402
585, 0.00, 0.00, 7865069.00, 13, 60505
586, 0.00, 0.00, 7865135.00, 13, 60609
587, 0.00, 0.00, 7865116.00, 13, 60713
588, 0.00, 0.00, 7865084.00, 13, 60817
589, 0.00, 0.00, 7865141.00, 13, 60921
590, 0.00, 0.00, 7865118.00, 13, 61024
591, 0.00, 0.00, 7865110.00, 13, 61128
592, 0.00, 0.00, 7865094.00, 13, 61232
593, 0.00, 0.00, 7865194.00, 13, 61336
594, 0.00, 0.00, 7865179.00, 13, 61439
595, 0.00, 0.00, 7865231.00, 13, 61543
596, 0.00, 0.00, 7865358.00, 13, 61647
597, 0.00, 0.00, 7865403.00, 13, 61751
598, 0.00, 0.00, 7865380.00, 13, 61854
599, 0.00, 0.00, 7865389.00, 13, 61958
600, 0.00, 0.00, 7865376.00, 13, 62062
601, 0.00, 0.00, 7865347.00, 13, 62166
602, 0.00, 0.00, 7865458.00, 13, 62270
603, 0.00, 0.00, 7865482.00, 13, 62373
604, 0.00, 0.00, 7865536.00, 13, 62477
605, 0.00, 0.00, 7865499.00, 13, 62581
606, 0.00, 0.00, 7865439.00, 13, 62685
607, 0.00, 0.00, 7865430.00, 13, 62788
608, 0.00, 0.00, 7865428.00, 13, 62892
609, 0.00, 0.00, 7865428.00, 13, 62996
610, 0.00, 0.00, 7865431.00, 13, 63100
611, 0.00, 0.00, 7865328.00, 13, 63204
612, 0.00, 0.00, 7865301.00, 13, 63307
613, 0.00, 0.00, 7865286.00, 13, 63411
614, 0.00, 0.00, 7865259.00, 13, 63515
615, 0.00, 0.00, 7865263.00, 13, 63619
616, 0.00, 0.00, 7865253.00, 13, 63722
617, 0.00, 0.00, 7865230.00, 13, 63826
618, 0.00, 0.00, 7865325.00, 13, 63930
619, 0.00, 0.00, 7865358.00, 13, 64034
620, 0.00, 0.00, 7865304.00, 13, 64137
621, 0.00, 0.00, 7865343.00, 13, 64241
622, 0.00, 0.00, 7865346.00, 13, 64345
623, 0.00, 0.00, 7865326.00, 13, 64449
624, 0.00, 0.00, 7865294.00, 13, 64553
625, 0.00, 0.00, 7865398.00, 13, 64656
626, 0.00, 0.00, 7865479.00, 13, 64760
627, 0.00, 0.00, 7865343.00, 13, 64864
628, 0.00, 0.00, 7865302.00, 13, 64968
629, 0.00, 0.00, 7865361.00, 13, 65071
630, 0.00, 0.00, 7865408.00, 13, 65175
631, 0.00, 0.00, 7865395.00, 13, 65279
632, 0.00, 0.00, 7865423.00, 13, 65383
633, 0.00, 0.00, 7865419.00, 13, 65486
634, 0.00, 0.00, 7865465.00, 13, 65590
635, 0.00, 0.00, 7865486.00, 13, 65694
636, 0.00, 0.00, 7865503.00, 13, 65798
637, 0.00, 0.00, 7865500.00, 13, 65902
638, 0.00, 0.00, 7865445.00, 13, 66005
639, 0.00, 0.00, 7865472.00, 13, 66109
640, 0.00, 0.00, 7865442.00, 13, 66213
641, 0.00, 0.00, 7865465.00, 13, 66317
642, 0.00, 0.00, 7865498.00, 13, 66420
643, 0.00, 0.00, 7865443.00, 13, 66524
644, 0.00, 0.00, 7865388.00, 13, 66628
645, 0.00, 0.00, 7865321.00, 13, 66732
646, 0.00, 0.00, 7865275.00, 13, 66835
647, 0.00, 0.00, 7865254.00, 13, 66939
648, 0.00, 0.00, 7865230.00, 13, 67043
649, 0.00, 0.00, 7865167.00, 13, 67147
650, 0.00, 0.00, 7865032.00, 13, 67250
651, 0.00, 0.00, 7865018.00, 13, 67354
652, 0.00, 0.00, 7865024.00, 13, 67458
653, 0.00, 0.00, 7864977.00, 13, 67562
654, 0.00, 0.00, 7864989.00, 13, 67666
655, 0.00, 0.00, 7864986.00, 13, 67769
656, 0.00, 0.00, 7864992.00, 13, 67873
657, 0.00, 0.00, 7865075.00, 13, 67977
658, 0.00, 0.00, 7865148.00, 13, 68081
659, 0.00, 0.00, 7865106.00, 13, 68184
660, 0.00, 0.00, 7865059.00, 13, 68288
661, 0.00, 0.00, 7865090.00, 13, 68392
662, 0.00, 0.00, 7865058.00, 13, 68496
663, 0.00, 0.00, 7865117.00, 13, 68599
664, 0.00, 0.00, 7865060.00, 13, 68703
665, 0.00, 0.00, 7864980.00, 13, 68807
666, 0.00, 0.00, 7864909.00, 13, 68911
667, 0.00, 0.00, 7864980.00, 13, 69014
668, 0.00, 0.00, 7865097.00, 13, 69118
669, 0.00, 0.00, 7865141.00, 13, 69222
670, 0.00, 0.00, 7865055.00, 13, 69326
671, 0.00, 0.00, 7864962.00, 13, 69430
672, 0.00, 0.00, 7864950.00, 13, 69533
673, 0.00, 0.00, 7864971.00, 13, 69637
674, 0.00, 0.00, 7864972.00, 13, 69741
675, 0.00, 0.00, 7864933.00, 13, 69845
676, 0.00, 0.00, 7864943.00, 13, 69948
677, 0.00, 0.00, 7864866.00, 13, 70052
678, 0.00, 0.00, 7864823.00, 13, 70156
679, 0.00, 0.00, 7864919.00, 13, 70260
680, 0.00, 0.00, 7864991.00, 13, 70363
681, 0.00, 0.00, 7864968.00, 13, 70467
682, 0.00, 0.00, 7864943.00, 13, 70571
683, 0.00, 0.00, 7864890.00, 13, 70675
684, 0.00, 0.00, 7864921.00, 13, 70778
685, 0.00, 0.00, 7865014.00, 13, 70882
686, 0.00, 0.00, 7865063.00, 13, 70986
687, 0.00, 0.00, 7865089.00, 13, 71090
688, 0.00, 0.00, 7865117.00, 13, 71193
689, 0.00, 0.00, 7865178.00, 13, 71297
690, 0.00, 0.00, 7865185.00, 13, 71401
691, 0.00, 0.00, 7865198.00, 13, 71505
692, 0.00, 0.00, 7865351.00, 13, 71609
693, 0.00, 0.00, 7865467.00, 13, 71712
694, 0.00, 0.00, 7865509.00, 13, 71816
695, 0.00, 0.00, 7865486.00, 13, 71920
696, 0.00, 0.00, 7865557.00, 13, 72024
697, 0.00, 0.00, 7865777.00, 13, 72127
698, 0.00, 0.00, 7865794.00, 13, 72231
699, 0.00, 0.00, 7865741.00, 13, 72335
700, 0.00, 0.00, 7865808.00, 13, 72439
701, 0.00, 0.00, 7865871.00, 13, 72542
702, 0.00, 0.00, 7865922.00, 13, 72646
703, 0.00, 0.00, 7865986.00, 13, 72750
704, 0.00, 0.00, 7866040.00, 13, 72854
705, 0.00, 0.00, 7866083.00, 13, 72957
706, 0.00, 0.00, 7866140.00, 13, 73061
707, 0.00, 0.00, 7866171.00, 13, 73165
708, 0.00, 0.00, 7866210.00, 13, 73269
709, 0.00, 0.00, 7866287.00, 13, 73373
710, 0.00, 0.00, 7866303.00, 13, 73476
711, 0.00, 0.00, 7866326.00, 13, 73580
712, 0.00, 0.00, 7866344.00, 13, 73684
713, 0.00, 0.00, 7866310.00, 13, 73788
714, 0.00, 0.00, 7866295.00, 13, 73891
715, 0.00, 0.00, 7866331.00, 13, 73995
716, 0.00, 0.00, 7866308.00, 13, 74099
717, 0.00, 0.00, 7866331.00, 13, 74203
718, 0.00, 0.00, 7866450.00, 13, 74306
719, 0.00, 0.00, 7866491.00, 13, 74410
720, 0.00, 0.00, 7866239.00, 13, 74514
721, 0.00, 0.00, 7861470.00, 13, 74618
722, 0.00, 0.00, 7848988.00, 13, 74722
723, 0.00, 0.00, 7837434.00, 13, 74825
724, 0.00, 0.00, 7828009.00, 13, 74929
725, 0.00, 0.00, 7818794.00, 13, 75033
726, 0.00, 0.00, 7809945.00, 13, 75137
727, 0.00, 0.00, 7801586.00, 13, 75240
728, 0.00, 0.00, 7793856.00, 13, 75344
729, 0.00, 0.00, 7786911.00, 13, 75448
730, 0.00, 0.00, 7780407.00, 13, 75552
731, 0.00, 0.00, 7774200.00, 13, 75655
732, 0.00, 0.00, 7762416.00, 13, 75759
733, 0.00, 0.00, 7756829.00, 13, 75863
734, 0.00, 0.00, 7751446.00, 13, 75967
735, 0.00, 0.00, 7746163.00, 13, 76071
736, 0.00, 0.00, 7741087.00, 13, 76174
737, 0.00, 0.00, 7736294.00, 13, 76278
738, 0.00, 0.00, 7731644.00, 13, 76382
739, 0.00, 0.00, 7727086.00, 13, 76486
740, 0.00, 0.00, 7722713.00, 13, 76589
741, 0.00, 0.00, 7718464.00, 13, 76693
742, 0.00, 0.00, 7714543.00, 13, 76797
743, 0.00, 0.00, 7710601.00, 13, 76901
744, 0.00, 0.00, 7702801.00, 13, 77004
745, 0.00, 0.00, 7699140.00, 13, 77108
746, 0.00, 0.00, 7695390.00, 13, 77212
747, 0.00, 0.00, 7691551.00, 13, 77316
748, 0.00, 0.00, 7687721.00, 13, 77420
749, 0.00, 0.00, 7683919.00, 13, 77523
750, 0.00, 0.00, 7680187.00, 13, 77627
751, 0.00, 0.00, 7676547.00, 13, 77731
752, 0.00, 0.00, 7672957.00, 13, 77835
753, 0.00, 0.00, 7669302.00, 13, 77938
754, 0.00, 0.00, 7665596.00, 13, 78042
755, 0.00, 0.00, 7658334.00, 13, 78146
756, 0.00, 0.00, 7654741.00, 13, 78250
757, 0.00, 0.00, 7651220.00, 13, 78353
758, 0.00, 0.00, 7647819.00, 13, 78457
759, 0.00, 0.00, 7644572.00, 13, 78561
760, 0.00, 0.00, 7641342.00, 13, 78665
761, 0.00, 0.00, 7638081.00, 13, 78769
762, 0.00, 0.00, 7634785.00, 13, 78872
763, 0.00, 0.00, 7631339.00, 13, 78976
764, 0.00, 0.00, 7627883.00, 13, 79080
765, 0.00, 0.00, 7624464.00, 13, 79184
766, 0.00, 0.00, 7621132.00, 13, 79287
767, 0.00, 0.00, 7614270.00, 13, 79391
768, 0.00, 0.00, 7610762.00, 13, 79495
769, 0.00, 0.00, 7607108.00, 13, 79599
770, 0.00, 0.00, 7603471.00, 13, 79702
771, 0.00, 0.00, 7599734.00, 13, 79806
772, 0.00, 0.00, 7595820.00, 13, 79910
773, 0.00, 0.00, 7591841.00, 13, 80014
774, 0.00, 0.00, 7587843.00, 13, 80118
775, 0.00, 0.00, 7584009.00, 13, 80221
776, 0.00, 0.00, 7580058.00, 13, 80325
777, 0.00, 0.00, 7576170.00, 13, 80429
778, 0.00, 0.00, 7568337.00, 13, 80533
779, 0.00, 0.00, 7564332.00, 13, 80636
780, 0.00, 0.00, 7560458.00, 13, 80740
781, 0.00, 0.00, 7556608.00, 13, 80844
782, 0.00, 0.00, 7552521.00, 13, 80948
783, 0.00, 0.00, 7548357.00, 13, 81052
784, 0.00, 0.00, 7544232.00, 13, 81155
785, 0.00, 0.00, 7539835.00, 13, 81259
786, 0.00, 0.00, 7535333.00, 13, 81363
787, 0.00, 0.00, 7530878.00, 13, 81467
788, 0.00, 0.00, 7526428.00, 13, 81570
789, 0.00, 0.00, 7521963.00, 13, 81674
790, 0.00, 0.00, 7513348.00, 13, 81778
791, 0.00, 0.00, 7509018.00, 13, 81882
792, 0.00, 0.00, 7504149.00, 13, 81985
793, 0.00, 0.00, 7499208.00, 13, 82089
794, 0.00, 0.00, 7494500.00, 13, 82193
795, 0.00, 0.00, 7490160.00, 13, 82297
796, 0.00, 0.00, 7485729.00, 13, 82401
797, 0.00, 0.00, 7480829.00, 13, 82504
798, 0.00, 0.00, 7476391.00, 13, 82608
799, 0.00, 0.00, 7474777.00, 13, 82712
800, 0.00, 0.00, 7472177.00, 13, 82816
801, 0.00, 0.00, 7467183.00, 13, 82919
802, 0.00, 0.00, 7459116.00, 13, 83023
803, 0.00, 0.00, 7454658.00, 13, 83127
804, 0.00, 0.00, 7450531.00, 13, 83231
805, 0.00, 0.00, 7447405.00, 13, 83334
806, 0.00, 0.00, 7443013.00, 13, 83438
807, 0.00, 0.00, 7438494.00, 13, 83542
808, 0.00, 0.00, 7436034.00, 13, 83646
809, 0.00, 0.00, 7432264.00, 13, 83750
810, 0.00, 0.00, 7426179.00, 13, 83853
811, 0.00, 0.00, 7420589.00, 13, 83957
812, 0.00, 0.00, 7415458.00, 13, 84061
813, 0.00, 0.00, 7406073.00, 13, 84165
814, 0.00, 0.00, 7401828.00, 13, 84268
815, 0.00, 0.00, 7397744.00, 13, 84372
816, 0.00, 0.00, 7393118.00, 13, 84476
817, 0.00, 0.00, 7388265.00, 13, 84580
818, 0.00, 0.00, 7383746.00, 13, 84684
819, 0.00, 0.00, 7379949.00, 13, 84787
820, 0.00, 0.00, 7376047.00, 13, 84891
821, 0.00, 0.00, 7371388.00, 13, 84995
822, 0.00, 0.00, 7366351.00, 13, 85099
823, 0.00, 0.00, 7361655.00, 13, 85202
824, 0.00, 0.00, 7359116.00, 13, 85306
825, 0.00, 0.00, 7352727.00, 13, 85410
826, 0.00, 0.00, 7346619.00, 13, 85514
827, 0.00, 0.00, 7341178.00, 13, 85617
828, 0.00, 0.00, 7336316.00, 13, 85721
829, 0.00, 0.00, 7331543.00, 13, 85825
830, 0.00, 0.00, 7326320.00, 13, 85929
831, 0.00, 0.00, 7321229.00, 13, 86032
832, 0.00, 0.00, 7316811.00, 13, 86136
833, 0.00, 0.00, 7312629.00, 13, 86240
834, 0.00, 0.00, 7308248.00, 13, 86344
835, 0.00, 0.00, 7303465.00, 13, 86447
836, 0.00, 0.00, 7298261.00, 13, 86551
837, 0.00, 0.00, 7288230.00, 13, 86655
838, 0.00, 0.00, 7283840.00, 13, 86759
839, 0.00, 0.00, 7279900.00, 13, 86863
840, 0.00, 0.00, 7276012.00, 13, 86966
841, 0.00, 0.00, 7271466.00, 13, 87070
842, 0.00, 0.00, 7265595.00, 13, 87174
843, 0.00, 0.00, 7260082.00, 13, 87278
844, 0.00, 0.00, 7255749.00, 13, 87381
845, 0.00, 0.00, 7255774.00, 13, 87485
846, 0.00, 0.00, 7254713.00, 13, 87589
847, 0.00, 0.00, 7247793.00, 13, 87693
848, 0.00, 0.00, 7234865.00, 13, 87796
849, 0.00, 0.00, 7229792.00, 13, 87900
850, 0.00, 0.00, 7223940.00, 13, 88004
851, 0.00, 0.00, 7217836.00, 13, 88108
852, 0.00, 0.00, 7212545.00, 13, 88211
853, 0.00, 0.00, 7211103.00, 13, 88315
854, 0.00, 0.00, 7210390.00, 13, 88419
855, 0.00, 0.00, 7204401.00, 13, 88523
856, 0.00, 0.00, 7196681.00, 13, 88626
857, 0.00, 0.00, 7189783.00, 13, 88730
858, 0.00, 0.00, 7184838.00, 13, 88834
859, 0.00, 0.00, 7179158.00, 13, 88938
860, 0.00, 0.00, 7164875.00, 13, 89041
861, 0.00, 0.00, 7159356.00, 13, 89145
862, 0.00, 0.00, 7157893.00, 13, 89249
863, 0.00, 0.00, 7153868.00, 13, 89353
864, 0.00, 0.00, 7145822.00, 13, 89457
865, 0.00, 0.00, 7138337.00, 13, 89560
866, 0.00, 0.00, 7131438.00, 13, 89664
867, 0.00, 0.00, 7125976.00, 13, 89768
868, 0.00, 0.00, 7121968.00, 13, 89872
869, 0.00, 0.00, 7119349.00, 13, 89975
870, 0.00, 0.00, 7112951.00, 13, 90079
871, 0.00, 0.00, 7104878.00, 13, 90183
872, 0.00, 0.00, 7095194.00, 13, 90287
873, 0.00, 0.00, 7082338.00, 13, 90390
874, 0.00, 0.00, 7068145.00, 13, 90494
875, 0.00, 0.00, 7054408.00, 13, 90598
876, 0.00, 0.00, 7045578.00, 13, 90702
877, 0.00, 0.00, 7034080.00, 13, 90805
878, 0.00, 0.00, 7014997.00, 13, 90909
879, 0.00, 0.00, 6996094.00, 13, 91013
880, 0.00, 0.00, 6984243.00, 13, 91117
881, 0.00, 0.00, 6981752.00, 13, 91220
882, 0.00, 0.00, 6999103.00, 13, 91324
883, 0.00, 0.00, 7061328.00, 13, 91428
884, 0.00, 0.00, 7088319.00, 13, 91532
885, 0.00, 0.00, 7113316.00, 13, 91635
886, 0.00, 0.00, 7134385.00, 13, 91739
887, 0.00, 0.00, 7149660.00, 13, 91843
888, 0.00, 0.00, 7162649.00, 13, 91947
889, 0.00, 0.00, 7175096.00, 13, 92051
890, 0.00, 0.00, 7187086.00, 13, 92154
891, 0.00, 0.00, 7198581.00, 13, 92258
892, 0.00, 0.00, 7209378.00, 13, 92362
893, 0.00, 0.00, 7220064.00, 13, 92466
894, 0.00, 0.00, 7230824.00, 13, 92569
895, 0.00, 0.00, 7251547.00, 13, 92673
896, 0.00, 0.00, 7261570.00, 13, 92777
897, 0.00, 0.00, 7271249.00, 13, 92881
898, 0.00, 0.00, 7280674.00, 13, 92984
899, 0.00, 0.00, 7289971.00, 13, 93088
900, 0.00, 0.00, 7299172.00, 13, 93192
901, 0.00, 0.00, 7308081.00, 13, 93296
902, 0.00, 0.00, 7316773.00, 13, 93399
903, 0.00, 0.00, 7325356.00, 13, 93503
904, 0.00, 0.00, 7334159.00, 13, 93607
905, 0.00, 0.00, 7342731.00, 13, 93711
906, 0.00, 0.00, 7350773.00, 13, 93814
907, 0.00, 0.00, 7366121.00, 13, 93918
