Date: 27.3.2020 , In use by: Mena
Daytime: 10:59:44, Temperature: 25°C
ID, strain1, strain2, strain3, strain4, strain5, strain6, temp [°C], runtime [ms]
BASELINE Time: 10:59:49
27, 6713329.00, 6239777.00, 8398150.00, 5711855.00, 7901674.00, 16777215.00, 25, 6448
28, 6716680.00, 6246942.00, 8397986.00, 5725384.00, 7892336.00, 16777215.00, 25, 6720
29, 6718724.00, 6248317.00, 8398078.00, 5735294.00, 7891171.00, 16777215.00, 25, 6992
30, 6720079.00, 6246317.00, 8398052.00, 5726988.00, 7902797.00, 16777215.00, 25, 7356
31, 6714459.00, 6240641.00, 8397948.00, 5730595.00, 7891756.00, 16777215.00, 25, 7537
32, 6713295.00, 6237273.00, 8398023.00, 5744666.00, 7896645.00, 16777215.00, 25, 7810
33, 6710639.00, 6236519.00, 8398001.00, 5730562.00, 7895216.00, 16777215.00, 25, 8082
34, 6708053.00, 6240486.00, 8397993.00, 5731946.00, 7892713.00, 16777215.00, 25, 8354
35, 6708263.00, 6233253.00, 8398018.00, 5714974.00, 7892116.00, 16777215.00, 25, 8627
36, 6704726.00, 6226626.00, 8398044.00, 5709365.00, 7890534.00, 16777215.00, 25, 8899
37, 6700336.00, 6218247.00, 8397952.00, 5696505.00, 7900036.00, 16777215.00, 25, 9262
38, 6701587.00, 6221618.00, 8398008.00, 5704365.00, 7906162.00, 16777215.00, 25, 9535
39, 6701543.00, 6221860.00, 8397994.00, 5699914.00, 7912049.00, 16777215.00, 25, 9898
40, 6701191.00, 6220935.00, 8398138.00, 5701135.00, 7907835.00, 16777215.00, 25, 10080
41, 6700807.00, 6222063.00, 8398090.00, 5704847.00, 7916196.00, 16777215.00, 25, 10352
42, 6700613.00, 6222009.00, 8398036.00, 5699947.00, 7919140.00, 16777215.00, 25, 10715
RECORDING Time: 11:1:29
BASELINE Time: 11:1:31
1, 6694385.00, 6222303.00, 8397977.00, 5694144.00, 7924603.00, 16777215.00, 25, 0
2, 6694295.00, 6221927.00, 8398018.00, 5693834.00, 7922471.00, 16777215.00, 25, 0
3, 6695059.00, 6222554.00, 8397920.00, 5696203.00, 7925971.00, 16777215.00, 25, 182
4, 6694499.00, 6220998.00, 8397876.00, 5693528.00, 7921507.00, 16777215.00, 25, 545
5, 6694543.00, 6222733.00, 8397953.00, 5703130.00, 7931916.00, 16777215.00, 25, 817
6, 6695043.00, 6223634.00, 8397984.00, 5711775.00, 7903916.00, 16777215.00, 25, 1271
7, 6695129.00, 6223181.00, 8397949.00, 5699505.00, 7917759.00, 16777215.00, 25, 1635
8, 6692212.00, 6219559.00, 8397972.00, 5681721.00, 7936529.00, 16777215.00, 25, 1907
9, 6695548.00, 6225866.00, 8398052.00, 5692358.00, 7911143.00, 16777215.00, 25, 2179
10, 6706348.00, 6251874.00, 8398004.00, 5763104.00, 7896200.00, 16777215.00, 25, 2452
11, 6705149.00, 6272892.00, 8398015.00, 5796149.00, 7914065.00, 16777215.00, 25, 2724
12, 6730651.00, 6291441.00, 8398013.00, 5808606.00, 7936160.00, 16777215.00, 25, 2997
13, 6731505.00, 6276450.00, 8398074.00, 5772107.00, 7913918.00, 16777215.00, 25, 3360
14, 6723293.00, 6272906.00, 8397972.00, 5775856.00, 7912736.00, 16777215.00, 25, 3632
15, 6720792.00, 6264956.00, 8398005.00, 5781469.00, 7917592.00, 16777215.00, 25, 3996
16, 6719740.00, 6265787.00, 8398053.00, 5783380.00, 7916678.00, 16777215.00, 25, 4177
17, 6720623.00, 6267072.00, 8398020.00, 5782306.00, 7913647.00, 16777215.00, 25, 4359
18, 6720229.00, 6269217.00, 8398005.00, 5780478.00, 7912989.00, 16777215.00, 25, 4540
19, 6721914.00, 6270845.00, 8397949.00, 5777022.00, 7919111.00, 16777215.00, 25, 4813
20, 6726426.00, 6284069.00, 8397864.00, 5773747.00, 7920319.00, 16777215.00, 25, 5085
21, 6733123.00, 6295051.00, 8397994.00, 5771242.00, 7911704.00, 16777215.00, 25, 5448
22, 6719761.00, 6275247.00, 8397877.00, 5765300.00, 7908625.00, 16777215.00, 25, 5721
23, 6713068.00, 6270554.00, 8397923.00, 5768885.00, 7906599.00, 16777215.00, 25, 5902
24, 6701379.00, 6249273.00, 8398011.00, 5734132.00, 7906643.00, 16777215.00, 25, 6265
25, 6706617.00, 6235615.00, 8397998.00, 5705288.00, 7934435.00, 16777215.00, 25, 6538
26, 6689584.00, 6212796.00, 8398085.00, 5685675.00, 7891919.00, 16777215.00, 25, 6810
27, 6685635.00, 6211449.00, 8397901.00, 5692317.00, 7901306.00, 16777215.00, 25, 7083
28, 6687072.00, 6216142.00, 8397913.00, 5698099.00, 7934881.00, 16777215.00, 25, 7446
29, 6689847.00, 6220289.00, 8397951.00, 5688274.00, 7920682.00, 16777215.00, 25, 7718
30, 6688947.00, 6219306.00, 8397868.00, 5690071.00, 7914886.00, 16777215.00, 25, 7991
BASELINE Time: 11:1:39
RECORDING Time: 11:1:40
1, 6685609.00, 6214615.00, 8397930.00, 5694804.00, 7901794.00, 16777215.00, 25, 0
2, 6685252.00, 6215003.00, 8397901.00, 5697104.00, 7900873.00, 16777215.00, 25, 0
3, 6685190.00, 6216367.00, 8398021.00, 5700639.00, 7900479.00, 16777215.00, 25, 272
4, 6684284.00, 6213988.00, 8397911.00, 5693585.00, 7896549.00, 16777215.00, 25, 454
5, 6682814.00, 6213048.00, 8398107.00, 5697237.00, 7910391.00, 16777215.00, 25, 726
6, 6682824.00, 6212973.00, 8398066.00, 5681897.00, 7916001.00, 16777215.00, 25, 999
7, 6681925.00, 6211279.00, 8398026.00, 5675019.00, 7908930.00, 16777215.00, 25, 1180
8, 6681258.00, 6211236.00, 8398035.00, 5696172.00, 7886396.00, 16777215.00, 25, 1453
9, 6677637.00, 6227380.00, 8397952.00, 5730501.00, 7881019.00, 16777215.00, 25, 1725
10, 6679889.00, 6243897.00, 8398031.00, 5753557.00, 7884229.00, 16777215.00, 25, 2088
11, 6674007.00, 6243424.00, 8397997.00, 5717646.00, 7922794.00, 16777215.00, 25, 2270
12, 6684834.00, 6255536.00, 8397967.00, 5673251.00, 7948607.00, 16777215.00, 25, 2542
13, 6690290.00, 6262722.00, 8397870.00, 5614878.00, 7953016.00, 16777215.00, 25, 2905
14, 6687031.00, 6262936.00, 8397972.00, 5594618.00, 7949452.00, 16777215.00, 25, 3178
15, 6685328.00, 6266364.00, 8397913.00, 5563514.00, 7969003.00, 16777215.00, 25, 3541
16, 6690472.00, 6269027.00, 8398008.00, 5651013.00, 7900752.00, 16777215.00, 25, 3813
17, 6687185.00, 6243814.00, 8398040.00, 5673130.00, 7917391.00, 16777215.00, 25, 4176
18, 6714831.00, 6248536.00, 8398117.00, 5673332.00, 7916109.00, 16777215.00, 25, 4540
19, 6704909.00, 6234158.00, 8398023.00, 5665099.00, 7909531.00, 16777215.00, 25, 4812
20, 6706217.00, 6236234.00, 8397987.00, 5669818.00, 7942465.00, 16777215.00, 25, 5084
21, 6698904.00, 6226499.00, 8397981.00, 5631224.00, 7924935.00, 16777215.00, 25, 5447
22, 6698045.00, 6226900.00, 8397867.00, 5639828.00, 7931746.00, 16777215.00, 25, 5720
23, 6698225.00, 6226855.00, 8398087.00, 5633579.00, 7917947.00, 16777215.00, 25, 5992
24, 6696842.00, 6226845.00, 8398016.00, 5639036.00, 7933224.00, 16777215.00, 25, 6264
25, 6697588.00, 6229542.00, 8398023.00, 5641384.00, 7928761.00, 16777215.00, 25, 6537
26, 6695413.00, 6222019.00, 8398034.00, 5645656.00, 7936007.00, 16777215.00, 25, 6900
27, 6695664.00, 6224021.00, 8398047.00, 5647350.00, 7932877.00, 16777215.00, 25, 7081
28, 6695941.00, 6222725.00, 8397958.00, 5650101.00, 7935025.00, 16777215.00, 25, 7263
29, 6699670.00, 6215632.00, 8398037.00, 5655952.00, 7937372.00, 16777215.00, 25, 7535
30, 6698213.00, 6216030.00, 8397902.00, 5653086.00, 7936639.00, 16777215.00, 25, 7807
31, 6695987.00, 6217456.00, 8397976.00, 5650629.00, 7936421.00, 16777215.00, 25, 7989
32, 6692727.00, 6217161.00, 8397866.00, 5646592.00, 7932485.00, 16777215.00, 25, 8261
33, 6690300.00, 6218111.00, 8398069.00, 5647941.00, 7933627.00, 16777215.00, 25, 8624
34, 6689472.00, 6217924.00, 8397991.00, 5637845.00, 7932789.00, 16777215.00, 25, 8988
35, 6685026.00, 6217719.00, 8398120.00, 5632418.00, 7911063.00, 16777215.00, 25, 9351
36, 6679780.00, 6218743.00, 8397848.00, 5666038.00, 7883435.00, 16777215.00, 25, 9714
37, 6681975.00, 6228973.00, 8397987.00, 5693789.00, 7879204.00, 16777215.00, 25, 9986
38, 6688048.00, 6231511.00, 8398090.00, 5699712.00, 7882149.00, 16777215.00, 25, 10349
39, 6688339.00, 6225143.00, 8397983.00, 5690441.00, 7881055.00, 16777215.00, 25, 10621
40, 6678692.00, 6222087.00, 8397964.00, 5724024.00, 7877276.00, 16777215.00, 25, 10984
41, 6681283.00, 6218463.00, 8397914.00, 5743348.00, 7892282.00, 16777215.00, 25, 11257
42, 6684023.00, 6218339.00, 8397957.00, 5744728.00, 7934327.00, 16777215.00, 25, 11620
43, 6688642.00, 6218520.00, 8397889.00, 5730168.00, 7962487.00, 16777215.00, 25, 11983
44, 6688159.00, 6220247.00, 8397980.00, 5713108.00, 7963235.00, 16777215.00, 25, 12164
45, 6671323.00, 6223424.00, 8398046.00, 5704840.00, 7879901.00, 16777215.00, 25, 12437
46, 6660298.00, 6211066.00, 8397995.00, 5695824.00, 7874022.00, 16777215.00, 25, 12709
47, 6658839.00, 6210334.00, 8398086.00, 5688464.00, 7881202.00, 16777215.00, 25, 12982
48, 6664011.00, 6213299.00, 8398088.00, 5691051.00, 7900488.00, 16777215.00, 25, 13254
49, 6664364.00, 6210944.00, 8398006.00, 5673577.00, 7913745.00, 16777215.00, 25, 13526
50, 6661778.00, 6210255.00, 8397987.00, 5667092.00, 7905353.00, 16777215.00, 25, 13799
51, 6659246.00, 6209143.00, 8397943.00, 5688856.00, 7865858.00, 16777215.00, 25, 13980
52, 6648522.00, 6206222.00, 8398049.00, 5706647.00, 7856872.00, 16777215.00, 25, 14253
53, 6649652.00, 6207285.00, 8397976.00, 5712163.00, 7872462.00, 16777215.00, 25, 14616
54, 6653374.00, 6209452.00, 8397881.00, 5715833.00, 7872594.00, 16777215.00, 25, 14797
55, 6653389.00, 6210057.00, 8397972.00, 5718853.00, 7877336.00, 16777215.00, 25, 15070
56, 6655055.00, 6211588.00, 8398008.00, 5719853.00, 7879111.00, 16777215.00, 25, 15342
57, 6655800.00, 6212011.00, 8397949.00, 5719636.00, 7882047.00, 16777215.00, 25, 15615
58, 6656678.00, 6213537.00, 8397980.00, 5721759.00, 7885991.00, 16777215.00, 25, 15978
59, 6657916.00, 6212764.00, 8397974.00, 5715063.00, 7887752.00, 16777215.00, 25, 16250
60, 6659578.00, 6214357.00, 8397933.00, 5720583.00, 7886313.00, 16777215.00, 25, 16614
61, 6657207.00, 6216804.00, 8397912.00, 5732568.00, 7889467.00, 16777215.00, 25, 16977
62, 6667626.00, 6218727.00, 8397882.00, 5713961.00, 7904414.00, 16777215.00, 25, 17249
63, 6664442.00, 6211482.00, 8398115.00, 5696704.00, 7898585.00, 16777215.00, 25, 17522
64, 6658387.00, 6208368.00, 8398047.00, 5685969.00, 7902036.00, 16777215.00, 25, 17794
65, 6657810.00, 6203158.00, 8397958.00, 5674692.00, 7893079.00, 16777215.00, 25, 17975
66, 6654920.00, 6203713.00, 8397942.00, 5680754.00, 7888190.00, 16777215.00, 25, 18157
67, 6654735.00, 6202585.00, 8397979.00, 5675324.00, 7915337.00, 16777215.00, 25, 18338
68, 6655966.00, 6203715.00, 8397984.00, 5664397.00, 7905786.00, 16777215.00, 25, 18611
69, 6655125.00, 6205366.00, 8398147.00, 5669285.00, 7908365.00, 16777215.00, 25, 18792
RECORDING Time: 11:1:59
BASELINE Time: 11:2:1
1, 6651751.00, 6175064.00, 8397961.00, 5668941.00, 7899883.00, 16777215.00, 25, 0
2, 6648328.00, 6168295.00, 8397993.00, 5667183.00, 7892856.00, 16777215.00, 25, 0
3, 6646748.00, 6167256.00, 8397940.00, 5668616.00, 7898248.00, 16777215.00, 25, 363
4, 6646731.00, 6167809.00, 8397878.00, 5666466.00, 7906299.00, 16777215.00, 25, 636
5, 6645919.00, 6167435.00, 8398079.00, 5653948.00, 7919213.00, 16777215.00, 25, 908
6, 6646278.00, 6168625.00, 8397969.00, 5664395.00, 7886230.00, 16777215.00, 25, 1272
7, 6650610.00, 6187319.00, 8397916.00, 5715857.00, 7879693.00, 16777215.00, 25, 1544
8, 6659282.00, 6215745.00, 8397975.00, 5761933.00, 7878415.00, 16777215.00, 25, 1726
9, 6665651.00, 6221435.00, 8397916.00, 5773118.00, 7892558.00, 16777215.00, 25, 1998
10, 6669867.00, 6214502.00, 8397903.00, 5753890.00, 7896173.00, 16777215.00, 25, 2180
11, 6670919.00, 6209926.00, 8397958.00, 5744458.00, 7904928.00, 16777215.00, 25, 2361
12, 6668868.00, 6218869.00, 8398014.00, 5766976.00, 7920293.00, 16777215.00, 25, 2634
13, 6677060.00, 6217006.00, 8397867.00, 5770011.00, 7917582.00, 16777215.00, 25, 2997
14, 6671669.00, 6207268.00, 8397915.00, 5767356.00, 7903913.00, 16777215.00, 25, 3360
15, 6676828.00, 6207912.00, 8397889.00, 5774119.00, 7904935.00, 16777215.00, 25, 3723
16, 6677707.00, 6206952.00, 8398008.00, 5772501.00, 7905659.00, 16777215.00, 25, 3996
17, 6677546.00, 6209602.00, 8397973.00, 5775492.00, 7904438.00, 16777215.00, 25, 4177
18, 6679509.00, 6213926.00, 8397965.00, 5773186.00, 7901791.00, 16777215.00, 25, 4359
19, 6681270.00, 6215835.00, 8397964.00, 5772910.00, 7901448.00, 16777215.00, 25, 4541
20, 6682470.00, 6213748.00, 8397906.00, 5771041.00, 7900864.00, 16777215.00, 25, 4722
21, 6685451.00, 6212530.00, 8398019.00, 5769218.00, 7905461.00, 16777215.00, 25, 4904
22, 6689360.00, 6213846.00, 8398009.00, 5769712.00, 7904355.00, 16777215.00, 25, 5085
23, 6696227.00, 6218592.00, 8398032.00, 5767780.00, 7896184.00, 16777215.00, 25, 5448
24, 6696048.00, 6216493.00, 8397980.00, 5770138.00, 7895596.00, 16777215.00, 25, 5721
25, 6698848.00, 6218540.00, 8397961.00, 5767370.00, 7892506.00, 16777215.00, 25, 6084
26, 6696088.00, 6217753.00, 8398079.00, 5769939.00, 7888956.00, 16777215.00, 25, 6356
27, 6694490.00, 6214144.00, 8397990.00, 5769003.00, 7892050.00, 16777215.00, 25, 6538
28, 6687629.00, 6218837.00, 8398012.00, 5768452.00, 7899393.00, 16777215.00, 25, 6810
29, 6659369.00, 6217360.00, 8397958.00, 5773856.00, 7897275.00, 16777215.00, 25, 7174
30, 6646950.00, 6226641.00, 8397884.00, 5770840.00, 7891369.00, 16777215.00, 25, 7537
31, 6641740.00, 6211133.00, 8398032.00, 5771752.00, 7893884.00, 16777215.00, 25, 7900
32, 6647480.00, 6215022.00, 8397875.00, 5776760.00, 7887195.00, 16777215.00, 25, 8172
33, 6632794.00, 6187918.00, 8397944.00, 5735450.00, 7894123.00, 16777215.00, 25, 8445
34, 6641689.00, 6176573.00, 8398028.00, 5707032.00, 7898048.00, 16777215.00, 25, 8808
35, 6633863.00, 6165511.00, 8398049.00, 5695038.00, 7884007.00, 16777215.00, 25, 8990
36, 6625360.00, 6159129.00, 8397910.00, 5705868.00, 7863791.00, 16777215.00, 25, 9171
37, 6624187.00, 6158331.00, 8397918.00, 5702082.00, 7871002.00, 16777215.00, 25, 9353
38, 6633525.00, 6160554.00, 8397910.00, 5689047.00, 7899073.00, 16777215.00, 25, 9625
39, 6636772.00, 6164531.00, 8397993.00, 5684877.00, 7920219.00, 16777215.00, 25, 9807
40, 6637183.00, 6163275.00, 8398016.00, 5673796.00, 7913433.00, 16777215.00, 25, 9989
BASELINE Time: 11:2:11
RECORDING Time: 11:2:13
1, 6647011.00, 6162700.00, 8397952.00, 5677489.00, 7906121.00, 16777215.00, 25, 0
2, 6648385.00, 6164791.00, 8398089.00, 5683878.00, 7903263.00, 16777215.00, 25, 0
3, 6648745.00, 6163735.00, 8397953.00, 5675970.00, 7905336.00, 16777215.00, 25, 364
4, 6648712.00, 6161486.00, 8398013.00, 5666943.00, 7912716.00, 16777215.00, 25, 636
5, 6649006.00, 6167229.00, 8398133.00, 5691423.00, 7895896.00, 16777215.00, 25, 999
6, 6647361.00, 6176375.00, 8397963.00, 5727987.00, 7881539.00, 16777215.00, 25, 1272
7, 6636519.00, 6179848.00, 8397902.00, 5769408.00, 7881749.00, 16777215.00, 25, 1544
8, 6647182.00, 6211860.00, 8397999.00, 5752640.00, 7918846.00, 16777215.00, 25, 1907
9, 6660742.00, 6220939.00, 8397950.00, 5685594.00, 7955121.00, 16777215.00, 25, 2089
10, 6665660.00, 6215388.00, 8397879.00, 5692092.00, 7924846.00, 16777215.00, 25, 2270
11, 6666513.00, 6209072.00, 8398070.00, 5715255.00, 7966910.00, 16777215.00, 25, 2543
12, 6680687.00, 6243345.00, 8397851.00, 5538963.00, 8011431.00, 16777215.00, 25, 2815
13, 6673868.00, 6249090.00, 8397850.00, 5487204.00, 8020338.00, 16777215.00, 25, 3269
14, 6665328.00, 6248680.00, 8398021.00, 5455366.00, 8015831.00, 16777215.00, 25, 3541
15, 6657998.00, 6248503.00, 8397957.00, 5416643.00, 8035922.00, 16777215.00, 25, 3814
16, 6653587.00, 6248725.00, 8397993.00, 6910833.00, 8004162.00, 16777215.00, 25, 4086
17, 6684071.00, 6273769.00, 8397905.00, 5418609.00, 8033108.00, 16777215.00, 25, 4812
18, 6679389.00, 6287782.00, 8398021.00, 5361254.00, 8066379.00, 16777215.00, 25, 5266
19, 6696256.00, 6268372.00, 8397948.00, 5462850.00, 8216491.00, 16777215.00, 25, 5539
20, 6738971.00, 6253909.00, 8397977.00, 5501395.00, 8222675.00, 16777215.00, 25, 5902
21, 6719625.00, 6235392.00, 8398030.00, 5498676.00, 8219662.00, 16777215.00, 25, 6174
22, 6710930.00, 6219100.00, 8397890.00, 5455432.00, 8224935.00, 16777215.00, 25, 6538
23, 6705974.00, 6217100.00, 8397958.00, 5467529.00, 8221028.00, 16777215.00, 25, 6810
24, 6705500.00, 6215482.00, 8398078.00, 5478534.00, 8201085.00, 16777215.00, 25, 7082
25, 6690675.00, 6204018.00, 8397911.00, 5475280.00, 8189558.00, 16777215.00, 25, 7355
26, 6687267.00, 6208486.00, 8397994.00, 5489374.00, 8190890.00, 16777215.00, 25, 7627
27, 6691850.00, 6208157.00, 8398083.00, 5474568.00, 8206622.00, 16777215.00, 25, 7900
28, 6690253.00, 6206375.00, 8398004.00, 5477176.00, 8208335.00, 16777215.00, 25, 8172
29, 6693867.00, 6209866.00, 8398060.00, 5479620.00, 8213316.00, 16777215.00, 25, 8444
30, 6693812.00, 6210830.00, 8398023.00, 5481889.00, 8214929.00, 16777215.00, 25, 8717
31, 6693965.00, 6210107.00, 8397961.00, 5480241.00, 8214409.00, 16777215.00, 25, 8989
32, 6693515.00, 6210867.00, 8397972.00, 5482861.00, 8217170.00, 16777215.00, 25, 9352
33, 6693670.00, 6211265.00, 8397841.00, 5482287.00, 8216112.00, 16777215.00, 25, 9716
34, 6693518.00, 6211383.00, 8397865.00, 5485982.00, 8219697.00, 16777215.00, 25, 10079
35, 6694903.00, 6215051.00, 8397929.00, 5490175.00, 8225000.00, 16777215.00, 25, 10351
36, 6695878.00, 6214448.00, 8397953.00, 5497819.00, 8230571.00, 16777215.00, 25, 10714
37, 6701826.00, 6221105.00, 8397844.00, 5497363.00, 8209855.00, 16777215.00, 25, 10987
38, 6692698.00, 6215030.00, 8398021.00, 5496314.00, 8218799.00, 16777215.00, 25, 11350
39, 6691756.00, 6214273.00, 8398086.00, 5576013.00, 8219595.00, 16777215.00, 25, 11713
40, 6689138.00, 6212272.00, 8397808.00, 5494710.00, 8207243.00, 16777215.00, 25, 12076
41, 6689765.00, 6212808.00, 8398003.00, 5490349.00, 8214857.00, 16777215.00, 25, 12349
42, 6689082.00, 6213470.00, 8397983.00, 5494093.00, 8209987.00, 16777215.00, 25, 12712
43, 6687874.00, 6213636.00, 8397941.00, 5494255.00, 8211844.00, 16777215.00, 25, 12984
44, 6687789.00, 6213390.00, 8397836.00, 5496301.00, 8212582.00, 16777215.00, 25, 13257
45, 6688209.00, 6213506.00, 8397978.00, 5495205.00, 8212479.00, 16777215.00, 25, 13529
46, 6686993.00, 6213032.00, 8397992.00, 5492914.00, 8212589.00, 16777215.00, 25, 13802
47, 6687009.00, 6213856.00, 8397900.00, 5491367.00, 8223324.00, 16777215.00, 25, 14165
48, 6687350.00, 6212939.00, 8397994.00, 5489874.00, 8223615.00, 16777215.00, 25, 14437
49, 6687286.00, 6211708.00, 8398081.00, 5486942.00, 8218634.00, 16777215.00, 25, 14619
50, 6684894.00, 6211520.00, 8398108.00, 5487854.00, 8216431.00, 16777215.00, 25, 14891
51, 6685588.00, 6212597.00, 8397929.00, 5490668.00, 8220384.00, 16777215.00, 25, 15073
52, 6685374.00, 6211889.00, 8397974.00, 5490215.00, 8220118.00, 16777215.00, 25, 15254
53, 6685343.00, 6212267.00, 8397934.00, 5488117.00, 8234879.00, 16777215.00, 25, 15617
54, 6683248.00, 6209658.00, 8397967.00, 5481055.00, 8205228.00, 16777215.00, 25, 15890
55, 6678041.00, 6210016.00, 8397921.00, 5479402.00, 8188301.00, 16777215.00, 25, 16253
56, 6666268.00, 6221090.00, 8397924.00, 5513218.00, 8187948.00, 16777215.00, 25, 16616
57, 6679160.00, 6221972.00, 8397797.00, 5514306.00, 8194159.00, 16777215.00, 25, 16979
58, 6675520.00, 6218537.00, 8397870.00, 5511792.00, 8190634.00, 16777215.00, 25, 17252
59, 6671535.00, 6216599.00, 8397877.00, 5514658.00, 8182294.00, 16777215.00, 25, 17615
60, 6667378.00, 6215766.00, 8397943.00, 5520789.00, 8181115.00, 16777215.00, 25, 17797
61, 6667095.00, 6212592.00, 8398092.00, 5507242.00, 8188424.00, 16777215.00, 25, 17978
62, 6668253.00, 6213142.00, 8398110.00, 5518775.00, 8188227.00, 16777215.00, 25, 18251
63, 6666474.00, 6212506.00, 8398024.00, 5517516.00, 8187730.00, 16777215.00, 25, 18432
64, 6667914.00, 6212379.00, 8398068.00, 5521156.00, 8191187.00, 16777215.00, 25, 18614
65, 6668315.00, 6211674.00, 8397920.00, 5522464.00, 8186642.00, 16777215.00, 25, 18886
66, 6664074.00, 6207060.00, 8398076.00, 5547234.00, 8190512.00, 16777215.00, 25, 19159
67, 6669022.00, 6206483.00, 8397977.00, 5576415.00, 8208587.00, 16777215.00, 25, 19431
68, 6667991.00, 6198793.00, 8397895.00, 5598276.00, 8237002.00, 16777215.00, 25, 19703
69, 6668135.00, 6194906.00, 8397990.00, 5600622.00, 8252938.00, 16777215.00, 25, 19976
70, 6670728.00, 6193626.00, 8398008.00, 5599392.00, 8274883.00, 16777215.00, 25, 20248
71, 6670098.00, 6191419.00, 8398039.00, 5587728.00, 8283339.00, 16777215.00, 25, 20520
72, 6669341.00, 6192520.00, 8398021.00, 5585461.00, 8288411.00, 16777215.00, 25, 20793
73, 6671897.00, 6196008.00, 8398012.00, 5566936.00, 8293481.00, 16777215.00, 25, 21065
74, 6669771.00, 6198957.00, 8397924.00, 5549368.00, 8280115.00, 16777215.00, 25, 21428
75, 6669823.00, 6201229.00, 8397893.00, 5654632.00, 8231660.00, 16777215.00, 25, 21791
76, 6650427.00, 6199196.00, 8398016.00, 5669499.00, 8204933.00, 16777215.00, 25, 22064
77, 6628102.00, 6176187.00, 8398088.00, 5660181.00, 8164921.00, 16777215.00, 25, 22336
78, 6617600.00, 6167411.00, 8397957.00, 5669874.00, 8159366.00, 16777215.00, 25, 22608
79, 6613136.00, 6159594.00, 8398044.00, 5660250.00, 8169139.00, 16777215.00, 25, 22790
80, 6616107.00, 6157183.00, 8398027.00, 5643647.00, 8170799.00, 16777215.00, 25, 23062
81, 6613951.00, 6153240.00, 8398012.00, 5639600.00, 8181861.00, 16777215.00, 25, 23425
82, 6617748.00, 6155032.00, 8398008.00, 5615920.00, 8173950.00, 16777215.00, 25, 23789
83, 6617394.00, 6161893.00, 8397999.00, 5646756.00, 8174043.00, 16777215.00, 25, 24152
84, 6610637.00, 6148884.00, 8397952.00, 5629376.00, 8148963.00, 16777215.00, 25, 24515
85, 6607842.00, 6149051.00, 8398068.00, 5633071.00, 8178778.00, 16777215.00, 25, 24787
86, 6609123.00, 6151972.00, 8397968.00, 5625362.00, 8187469.00, 16777215.00, 25, 25150
87, 6608439.00, 6152422.00, 8397965.00, 5619856.00, 8184290.00, 16777215.00, 25, 25332
88, 6607966.00, 6151625.00, 8398012.00, 5620175.00, 8172692.00, 16777215.00, 25, 25514
89, 6607918.00, 6152962.00, 8398033.00, 5624396.00, 8187818.00, 16777215.00, 25, 25786
90, 6607942.00, 6152782.00, 8397874.00, 5611244.00, 8197522.00, 16777215.00, 25, 25967
RECORDING Time: 11:2:39
BASELINE Time: 11:2:41
1, 6603927.00, 6152704.00, 8398056.00, 5587436.00, 8202333.00, 16777215.00, 25, 0
2, 6603535.00, 6152268.00, 8397964.00, 5586960.00, 8197158.00, 16777215.00, 25, 0
3, 6603314.00, 6152512.00, 8397827.00, 5585803.00, 8195289.00, 16777215.00, 25, 363
4, 6602753.00, 6151694.00, 8398038.00, 5586002.00, 8197643.00, 16777215.00, 25, 727
5, 6602668.00, 6151984.00, 8397946.00, 5585663.00, 8192745.00, 16777215.00, 25, 999
6, 6601813.00, 6150190.00, 8398007.00, 5585682.00, 8186727.00, 16777215.00, 25, 1362
7, 6601737.00, 6150120.00, 8398139.00, 5586427.00, 8188462.00, 16777215.00, 25, 1634
8, 6601930.00, 6150439.00, 8397933.00, 5587806.00, 8192209.00, 16777215.00, 25, 1907
9, 6602209.00, 6150416.00, 8398034.00, 5588013.00, 8193028.00, 16777215.00, 25, 2179
10, 6602230.00, 6151079.00, 8397957.00, 5588753.00, 8195185.00, 16777215.00, 25, 2361
11, 6602625.00, 6151103.00, 8397854.00, 5587936.00, 8194070.00, 16777215.00, 25, 2633
12, 6602819.00, 6151221.00, 8398057.00, 5588191.00, 8199633.00, 16777215.00, 25, 2906
13, 6602952.00, 6151085.00, 8397944.00, 5587499.00, 8198639.00, 16777215.00, 25, 3087
14, 6602436.00, 6151076.00, 8397913.00, 5587183.00, 8201058.00, 16777215.00, 25, 3450
15, 6601664.00, 6151321.00, 8398045.00, 5586367.00, 8199328.00, 16777215.00, 25, 3813
16, 6601638.00, 6151315.00, 8398039.00, 5587427.00, 8201393.00, 16777215.00, 25, 4177
17, 6601518.00, 6150377.00, 8398037.00, 5585942.00, 8197791.00, 16777215.00, 25, 4358
18, 6601286.00, 6150859.00, 8397914.00, 5586986.00, 8200962.00, 16777215.00, 25, 4631
19, 6601403.00, 6150685.00, 8398024.00, 5587312.00, 8202409.00, 16777215.00, 25, 4812
BASELINE Time: 11:2:46
