149,432	14,077
149,507	14,078
149,664	14,079
149,711	14,079
149,757	14,080
149,871	14,081
149,940	14,081
149,928	14,081
149,833	14,081
149,627	14,081
149,430	14,081
149,156	14,081
148,768	14,080
148,425	14,080
148,166	14,079
148,059	14,078
147,930	14,077
147,813	14,076
147,792	14,074
147,708	14,073
147,456	14,071
147,140	14,070
146,779	14,068
146,402	14,066
145,911	14,064
145,411	14,062
144,900	14,059
144,315	14,057
143,806	14,054
143,185	14,051
142,577	14,048
142,017	14,045
141,576	14,042
141,229	14,038
140,873	14,035
140,602	14,031
140,418	14,027
140,093	14,024
139,503	14,020
138,758	14,015
137,859	14,011
136,948	14,007
135,863	14,002
134,853	13,997
133,981	13,992
133,297	13,987
132,744	13,982
132,276	13,977
131,794	13,972
131,216	13,966
130,727	13,960
130,133	13,955
129,486	13,949
128,693	13,943
127,890	13,936
127,075	13,930
126,216	13,923
125,263	13,917
124,123	13,910
123,052	13,903
122,138	13,896
121,269	13,889
120,356	13,882
119,463	13,874
118,861	13,867
118,216	13,859
117,454	13,851
116,678	13,843
116,049	13,835
115,370	13,827
114,420	13,819
113,546	13,810
112,775	13,802
111,973	13,793
110,934	13,784
110,093	13,775
109,361	13,766
108,381	13,757
107,362	13,747
106,364	13,738
105,384	13,728
104,309	13,718
103,331	13,709
102,490	13,699
101,601	13,688
100,845	13,678
100,067	13,668
99,323	13,657
98,617	13,646
97,988	13,636
97,540	13,625
97,027	13,613
96,648	13,602
96,282	13,591
95,921	13,579
95,577	13,568
95,125	13,556
94,746	13,544
94,451	13,532
94,158	13,520
93,795	13,508
93,484	13,496
93,245	13,483
93,105	13,471
92,862	13,458
92,609	13,445
92,393	13,432
92,163	13,419
91,910	13,406
91,561	13,392
91,251	13,379
91,011	13,365
90,762	13,351
90,570	13,338
90,349	13,324
90,057	13,310
89,840	13,295
89,544	13,281
89,350	13,266
89,066	13,252
88,782	13,237
88,547	13,222
88,303	13,207
88,143	13,192
87,818	13,177
87,522	13,162
87,340	13,146
87,150	13,131
86,944	13,115
86,619	13,099
86,351	13,083
86,145	13,067
85,784	13,051
85,476	13,035
85,104	13,018
84,874	13,002
84,601	12,985
84,354	12,969
84,248	12,952
84,005	12,935
83,774	12,918
83,558	12,900
83,360	12,883
83,015	12,866
82,788	12,848
82,558	12,830
82,304	12,813
82,098	12,795
81,867	12,777
81,771	12,759
81,435	12,740
81,201	12,722
80,996	12,703
80,655	12,685
80,386	12,666
80,072	12,647
79,817	12,629
79,638	12,610
79,456	12,590
79,180	12,571
78,993	12,552
78,879	12,532
78,563	12,513
78,250	12,493
77,952	12,473
77,775	12,453
77,480	12,433
77,073	12,413
76,845	12,393
76,646	12,373
76,372	12,352
76,184	12,332
76,002	12,311
75,813	12,290
75,600	12,269
75,284	12,249
75,028	12,227
74,650	12,206
74,317	12,185
74,027	12,164
73,719	12,142
73,459	12,120
73,282	12,099
73,128	12,077
72,858	12,055
72,610	12,033
72,443	12,011
72,314	11,989
72,052	11,967
71,771	11,944
71,608	11,922
71,400	11,899
71,101	11,877
70,738	11,854
70,465	11,831
70,126	11,808
69,902	11,785
69,631	11,762
69,422	11,738
69,189	11,715
69,014	11,692
68,968	11,668
68,743	11,644
68,590	11,621
68,339	11,597
68,091	11,573
67,894	11,549
67,572	11,525
67,327	11,501
67,147	11,476
66,965	11,452
66,783	11,427
66,407	11,403
66,125	11,378
65,940	11,354
65,756	11,329
65,576	11,304
65,444	11,279
65,328	11,254
65,067	11,229
64,751	11,204
64,350	11,178
64,078	11,153
63,746	11,127
63,401	11,102
63,259	11,076
63,033	11,050
62,901	11,024
62,795	10,999
62,675	10,973
62,587	10,946
62,407	10,920
62,283	10,894
62,031	10,868
61,771	10,841
61,469	10,815
61,273	10,788
61,078	10,762
60,813	10,735
60,586	10,708
60,255	10,681
60,053	10,654
59,798	10,627
59,539	10,600
59,452	10,573
59,241	10,546
59,092	10,519
58,871	10,491
58,684	10,464
58,369	10,436
58,030	10,409
57,792	10,381
57,549	10,353
57,364	10,325
57,072	10,298
56,984	10,270
56,742	10,242
56,547	10,214
56,386	10,185
56,210	10,157
56,045	10,129
55,862	10,101
55,662	10,072
55,364	10,044
55,035	10,015
54,750	9,986
54,505	9,958
54,303	9,929
54,081	9,900
53,990	9,871
53,999	9,843
53,966	9,814
53,812	9,785
53,494	9,755
53,251	9,726
52,992	9,697
52,730	9,668
52,413	9,638
52,260	9,609
52,247	9,580
52,231	9,550
51,977	9,521
51,650	9,491
51,367	9,461
51,108	9,432
50,913	9,402
50,597	9,372
50,510	9,342
50,459	9,312
50,359	9,282
50,121	9,252
49,732	9,222
49,497	9,192
49,256	9,162
49,037	9,131
48,823	9,101
48,698	9,071
48,718	9,040
48,674	9,010
48,597	8,980
48,303	8,949
48,088	8,919
47,913	8,888
47,606	8,857
47,230	8,827
46,993	8,796
46,942	8,765
46,761	8,734
46,576	8,703
46,444	8,673
46,511	8,642
46,446	8,611
46,284	8,580
46,111	8,549
45,950	8,518
45,726	8,486
45,387	8,455
45,074	8,424
44,844	8,393
44,500	8,362
44,082	8,330
43,778	8,299
43,548	8,267
43,326	8,236
43,190	8,205
43,339	8,173
43,438	8,142
43,530	8,110
43,602	8,079
43,664	8,047
43,578	8,015
43,431	7,984
43,301	7,952
43,105	7,920
42,821	7,889
42,556	7,857
42,390	7,825
42,248	7,793
42,263	7,761
42,256	7,730
42,235	7,698
42,170	7,666
42,030	7,634
41,872	7,602
41,595	7,570
41,392	7,538
41,212	7,506
40,863	7,474
40,660	7,442
40,534	7,410
40,494	7,378
40,324	7,346
39,905	7,314
39,794	7,282
39,576	7,249
39,375	7,217
39,127	7,185
39,044	7,153
39,203	7,121
39,161	7,089
39,066	7,056
39,100	7,024
39,078	6,992
38,825	6,960
38,754	6,927
38,777	6,895
38,768	6,863
38,419	6,830
38,257	6,798
38,250	6,766
38,041	6,734
37,871	6,701
37,617	6,669
37,686	6,637
37,489	6,604
37,313	6,572
37,211	6,540
37,108	6,507
37,105	6,475
36,828	6,443
36,819	6,410
36,778	6,378
36,723	6,346
36,469	6,313
36,340	6,281
36,222	6,249
35,788	6,216
35,362	6,184
35,038	6,152
34,880	6,119
34,641	6,087
34,555	6,055
34,617	6,022
34,625	5,990
34,581	5,958
34,617	5,926
34,662	5,893
34,474	5,861
34,393	5,829
34,435	5,797
34,257	5,764
33,972	5,732
33,664	5,700
33,486	5,668
33,246	5,635
32,937	5,603
32,789	5,571
32,592	5,539
32,343	5,507
32,021	5,475
31,606	5,443
31,339	5,411
31,192	5,379
31,071	5,347
31,075	5,314
31,139	5,282
31,278	5,250
31,316	5,218
31,211	5,186
31,153	5,155
30,969	5,123
30,785	5,091
30,544	5,059
30,232	5,027
30,055	4,995
29,849	4,963
29,596	4,932
29,485	4,900
29,464	4,868
29,418	4,836
29,321	4,805
29,250	4,773
29,262	4,742
29,170	4,710
28,897	4,678
28,648	4,647
28,389	4,615
28,016	4,584
27,726	4,552
27,243	4,521
26,904	4,490
26,616	4,458
26,435	4,427
26,386	4,396
26,090	4,365
26,136	4,333
26,190	4,302
26,270	4,271
26,157	4,240
25,964	4,209
25,975	4,178
25,767	4,147
25,529	4,116
25,227	4,085
24,906	4,054
24,584	4,024
24,322	3,993
24,083	3,962
23,892	3,931
23,673	3,901
23,661	3,870
23,718	3,839
23,536	3,809
23,428	3,779
23,218	3,748
23,029	3,718
22,739	3,687
22,262	3,657
21,970	3,627
21,517	3,597
21,161	3,566
20,886	3,536
20,531	3,506
20,450	3,476
20,419	3,446
20,294	3,416
20,008	3,387
19,750	3,357
19,563	3,327
19,197	3,297
18,845	3,268
18,667	3,238
18,632	3,208
18,502	3,179
18,363	3,149
18,278	3,120
18,097	3,091
17,961	3,062
17,715	3,032
17,379	3,003
17,135	2,974
16,874	2,945
16,604	2,916
16,527	2,887
16,403	2,858
16,335	2,829
16,136	2,801
15,888	2,772
15,653	2,743
15,107	2,715
14,789	2,686
14,399	2,658
14,052	2,630
13,717	2,601
13,302	2,573
13,000	2,545
12,536	2,517
12,290	2,489
11,990	2,461
11,794	2,433
11,633	2,405
11,412	2,377
11,334	2,350
11,174	2,322
10,939	2,294
10,786	2,267
10,555	2,239
10,400	2,212
10,134	2,185
9,844	2,158
9,619	2,131
9,279	2,103
9,022	2,076
8,611	2,050
8,252	2,023
7,991	1,996
7,754	1,969
7,502	1,943
7,280	1,916
7,171	1,889
6,945	1,863
6,721	1,837
6,500	1,810
6,060	1,784
5,654	1,758
5,346	1,732
5,205	1,706
4,929	1,680
4,709	1,655
4,644	1,629
4,469	1,603
4,307	1,578
4,018	1,552
3,747	1,527
3,548	1,502
3,380	1,476
3,181	1,451
2,910	1,426
2,679	1,401
2,425	1,376
1,978	1,352
1,667	1,327
1,445	1,302
1,148	1,278
0,711	1,253
0,282	1,229
0,055	1,205
-0,141	1,180
-0,290	1,156
-0,477	1,132
-0,460	1,108
-0,537	1,085
-0,869	1,061
-1,312	1,037
-1,682	1,014
-1,897	0,990
-2,225	0,967
-2,452	0,943
-2,586	0,920
-2,774	0,897
-2,996	0,874
-3,179	0,851
-3,338	0,828
-3,599	0,806
-3,991	0,783
-4,323	0,760
-4,547	0,738
-4,787	0,716
-5,089	0,693
-5,399	0,671
-5,420	0,649
-5,452	0,627
-5,751	0,605
-6,230	0,583
-6,396	0,562
-6,459	0,540
-6,754	0,519
-7,122	0,497
-7,220	0,476
-7,339	0,455
-7,696	0,434
-7,986	0,413
-8,223	0,392
-8,408	0,371
-8,660	0,350
-8,933	0,330
-9,191	0,309
-9,357	0,289
-9,497	0,268
-9,616	0,248
-9,836	0,228
-9,918	0,208
-10,016	0,188
-10,333	0,168
-10,635	0,149
-10,857	0,129
-11,160	0,110
-11,534	0,090
-11,818	0,071
-11,849	0,052
-12,100	0,033
-12,335	0,014
-12,434	-0,005
-12,562	-0,024
-12,677	-0,042
-13,043	-0,061
-13,279	-0,079
-13,611	-0,098
-13,981	-0,116
-14,138	-0,134
-14,358	-0,152
-14,563	-0,170
-14,812	-0,187
-14,893	-0,205
-14,968	-0,223
-15,289	-0,240
-15,524	-0,257
-15,733	-0,275
-15,698	-0,292
-15,745	-0,309
-15,827	-0,325
-15,875	-0,342
-15,977	-0,359
-16,120	-0,375
-16,282	-0,392
-16,605	-0,408
-16,818	-0,424
-17,079	-0,440
-17,514	-0,456
-17,838	-0,472
-18,203	-0,488
-18,399	-0,504
-18,662	-0,519
-18,781	-0,535
-18,792	-0,550
-18,768	-0,565
-18,854	-0,580
-19,039	-0,595
-19,130	-0,610
-19,300	-0,624
-19,539	-0,639
-19,643	-0,653
-19,767	-0,668
-20,029	-0,682
-20,304	-0,696
-20,477	-0,710
-20,728	-0,724
-21,076	-0,738
-21,322	-0,752
-21,465	-0,765
-21,639	-0,779
-21,722	-0,792
-21,719	-0,805
-21,904	-0,818
-22,155	-0,831
-22,220	-0,844
-22,291	-0,856
-22,614	-0,869
-22,793	-0,881
-22,934	-0,894
-22,949	-0,906
-23,053	-0,918
-23,293	-0,930
-23,365	-0,942
-23,443	-0,953
-23,470	-0,965
-23,636	-0,977
-23,886	-0,988
-24,020	-0,999
-24,219	-1,010
-24,324	-1,021
-24,462	-1,032
-24,612	-1,043
-24,601	-1,054
-24,637	-1,064
-24,647	-1,074
-24,827	-1,085
-24,967	-1,095
-25,022	-1,105
-25,221	-1,115
-25,378	-1,124
-25,582	-1,134
-25,639	-1,143
-25,756	-1,153
-25,900	-1,162
-25,981	-1,171
-26,109	-1,180
-26,198	-1,189
-26,372	-1,198
-26,439	-1,206
-26,447	-1,215
-26,652	-1,223
-26,790	-1,231
-26,769	-1,240
-26,825	-1,248
-27,013	-1,255
-27,109	-1,263
-27,036	-1,271
-27,102	-1,278
-27,262	-1,286
-27,338	-1,293
-27,386	-1,300
-27,609	-1,307
-27,758	-1,314
-27,789	-1,321
-27,919	-1,327
-28,087	-1,334
-28,117	-1,340
-28,081	-1,346
-28,139	-1,352
-28,189	-1,358
-28,241	-1,364
-28,287	-1,370
-28,426	-1,375
-28,512	-1,381
-28,761	-1,386
-28,936	-1,391
-28,939	-1,396
-29,008	-1,401
-29,064	-1,406
-29,052	-1,411
-28,946	-1,415
-28,917	-1,420
-28,947	-1,424
-28,983	-1,428
-28,974	-1,432
-29,006	-1,436
-29,033	-1,440
-29,060	-1,443
-29,167	-1,447
-29,160	-1,450
-29,183	-1,453
-29,166	-1,457
-29,115	-1,460
-29,068	-1,462
-29,049	-1,465
-29,062	-1,468
-29,046	-1,470
-29,198	-1,472
-29,222	-1,475
-29,338	-1,477
-29,312	-1,479
-29,319	-1,481
-29,263	-1,482
-29,207	-1,484
-29,207	-1,485
-29,086	-1,486
-29,024	-1,487
-28,972	-1,488
-28,957	-1,489
-28,950	-1,490
-28,896	-1,491
-28,923	-1,491
-28,941	-1,492
-28,926	-1,492
-28,935	-1,492
-28,835	-1,492
-28,826	-1,492
-28,772	-1,492
-28,681	-1,491
-28,578	-1,491
-28,551	-1,490
-28,477	-1,489
-28,335	-1,488
-28,157	-1,487
-28,039	-1,486
-27,957	-1,485
-27,751	-1,484
-27,598	-1,482
-27,527	-1,480
-27,499	-1,479
-27,399	-1,477
-27,203	-1,475
