Date: 27.3.2020 , In use by: Mena
Daytime: 10:54:31, Temperature: 25°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
110, 5893461.00, 6136539.00, 4116391.00, 24, 11116
111, 5923328.00, 6144558.00, 4069977.00, 24, 11219
112, 5946514.00, 6180060.00, 4034286.00, 24, 11322
113, 5961976.00, 6198535.00, 4054192.00, 24, 11425
114, 5993932.00, 6191064.00, 4103223.00, 24, 11528
115, 6019545.00, 6191656.00, 4161804.00, 24, 11631
116, 6036738.00, 6175822.00, 4229980.00, 24, 11734
117, 6042524.00, 6134253.00, 4329281.00, 24, 11837
118, 6031475.00, 6089998.00, 4414190.00, 24, 11940
119, 6026804.00, 6043066.00, 4481271.00, 24, 12043
120, 6048312.00, 5967284.00, 4583373.00, 24, 12146
121, 6062702.00, 5909380.00, 4706887.00, 24, 12249
122, 6064628.00, 5890325.00, 4769353.00, 24, 12352
123, 6103320.00, 5856272.00, 4791543.00, 24, 12455
124, 6240428.00, 5818057.00, 5139050.00, 24, 12557
125, 6392617.00, 5833389.00, 5344919.00, 24, 12660
126, 6439045.00, 5959203.00, 5364803.00, 24, 12763
127, 6431199.00, 6159211.00, 5307131.00, 24, 12866
128, 6406996.00, 6237345.00, 5243785.00, 24, 12969
129, 6381815.00, 6200228.00, 5188901.00, 24, 13072
130, 6368332.00, 6120105.00, 5163867.00, 24, 13175
131, 6350256.00, 6057568.00, 5062287.00, 24, 13278
132, 6333237.00, 6071727.00, 4937686.00, 24, 13381
133, 6311905.00, 6085934.00, 4874508.00, 24, 13484
134, 6302825.00, 6089277.00, 4853778.00, 24, 13587
135, 6299614.00, 6111549.00, 4795345.00, 24, 13690
136, 6291494.00, 6147767.00, 4692992.00, 24, 13793
RECORDING Time: 10:55:28
BASELINE Time: 10:55:30
1, 6106407.00, 6177657.00, 4157918.00, 24, 0
2, 6107426.00, 6181464.00, 4159165.00, 24, 0
3, 6110632.00, 6195013.00, 4149183.00, 24, 103
4, 6114754.00, 6215408.00, 4123355.00, 24, 206
5, 6118747.00, 6219734.00, 4118340.00, 24, 309
6, 6124168.00, 6214923.00, 4110375.00, 24, 412
7, 6130634.00, 6209089.00, 4095160.00, 24, 515
8, 6136802.00, 6199858.00, 4146427.00, 24, 618
9, 6143149.00, 6185878.00, 4208540.00, 24, 720
10, 6151100.00, 6183168.00, 4226416.00, 24, 823
11, 6164561.00, 6198995.00, 4234293.00, 24, 926
12, 6180647.00, 6222727.00, 4209240.00, 24, 1029
13, 6192062.00, 6257442.00, 4155596.00, 24, 1132
14, 6194442.00, 6265199.00, 4135475.00, 24, 1235
15, 6200240.00, 6243619.00, 4170699.00, 24, 1338
16, 6213873.00, 6239668.00, 4188118.00, 24, 1441
17, 6218561.00, 6226054.00, 4231110.00, 24, 1544
18, 6204645.00, 6197226.00, 4326426.00, 24, 1647
19, 6188073.00, 6160204.00, 4436077.00, 24, 1750
20, 6173010.00, 6105925.00, 4585001.00, 24, 1853
21, 6154305.00, 6088646.00, 4675923.00, 24, 1956
22, 6131499.00, 6103272.00, 4711319.00, 24, 2059
23, 6117396.00, 6118151.00, 4780572.00, 24, 2162
24, 6114197.00, 6133645.00, 4860512.00, 24, 2264
25, 6119551.00, 6136477.00, 4977039.00, 24, 2367
26, 6126643.00, 6128882.00, 4994242.00, 24, 2470
27, 6128303.00, 6120583.00, 4984552.00, 24, 2573
28, 6124970.00, 6113805.00, 4964025.00, 24, 2676
29, 6119839.00, 6112116.00, 4934905.00, 24, 2779
30, 6117080.00, 6125806.00, 4902080.00, 24, 2882
31, 6134550.00, 6137928.00, 4930849.00, 24, 2985
32, 6163063.00, 6124365.00, 5024970.00, 24, 3088
33, 6181118.00, 6084557.00, 5096636.00, 24, 3191
34, 6200073.00, 6048289.00, 5119386.00, 24, 3294
35, 6232226.00, 6024021.00, 5152644.00, 24, 3397
36, 6260451.00, 6017873.00, 5187478.00, 24, 3500
37, 6270785.00, 6040793.00, 5206401.00, 24, 3603
38, 6258264.00, 6071936.00, 5213396.00, 24, 3706
39, 6241815.00, 6057317.00, 5160575.00, 24, 3808
40, 6230419.00, 6012548.00, 5073891.00, 24, 3911
41, 6241659.00, 6040305.00, 4908327.00, 24, 4014
42, 6259183.00, 6144160.00, 4669781.00, 24, 4117
43, 6240135.00, 6244440.00, 4461275.00, 24, 4220
44, 6191820.00, 6298669.00, 4340286.00, 24, 4323
45, 6163222.00, 6367282.00, 4219941.00, 24, 4426
46, 6103595.00, 6383730.00, 4191239.00, 24, 4529
47, 6061133.00, 6369007.00, 4231805.00, 24, 4632
48, 6052442.00, 6374449.00, 4246305.00, 24, 4735
49, 6052181.00, 6366779.00, 4252461.00, 24, 4838
50, 6052416.00, 6343870.00, 4275341.00, 24, 4941
51, 6062053.00, 6324068.00, 4295796.00, 24, 5044
52, 6061109.00, 6313648.00, 4313708.00, 24, 5146
53, 6055232.00, 6314399.00, 4300016.00, 24, 5249
54, 6046376.00, 6333352.00, 4266435.00, 24, 5352
55, 6031578.00, 6345211.00, 4254839.00, 24, 5455
56, 6010018.00, 6341411.00, 4255930.00, 24, 5558
57, 6000881.00, 6331794.00, 4265897.00, 24, 5661
58, 5994825.00, 6319407.00, 4295641.00, 24, 5764
59, 5985849.00, 6301221.00, 4325225.00, 24, 5867
60, 5978022.00, 6287753.00, 4345147.00, 24, 5970
61, 5974058.00, 6265765.00, 4375550.00, 24, 6073
62, 5972259.00, 6242976.00, 4395013.00, 24, 6176
63, 5975338.00, 6233723.00, 4398311.00, 24, 6279
64, 5982067.00, 6226803.00, 4402694.00, 24, 6382
65, 5982519.00, 6216625.00, 4429278.00, 24, 6484
66, 5987957.00, 6211243.00, 4444154.00, 24, 6587
67, 5999122.00, 6209901.00, 4452045.00, 24, 6690
68, 6003067.00, 6211663.00, 4449764.00, 24, 6793
69, 5995745.00, 6206136.00, 4455803.00, 24, 6896
70, 5986895.00, 6197006.00, 4466157.00, 24, 6999
71, 5979615.00, 6184420.00, 4483642.00, 24, 7102
72, 5968248.00, 6168444.00, 4504159.00, 24, 7205
73, 5956178.00, 6160196.00, 4504771.00, 24, 7308
74, 5959182.00, 6163614.00, 4491183.00, 24, 7411
75, 5967385.00, 6169210.00, 4484332.00, 24, 7514
76, 5966520.00, 6182941.00, 4461950.00, 24, 7617
77, 5961776.00, 6197431.00, 4431347.00, 24, 7719
78, 5956170.00, 6204072.00, 4411748.00, 24, 7822
79, 5959324.00, 6206929.00, 4400182.00, 24, 7925
80, 5963577.00, 6210091.00, 4392076.00, 24, 8028
81, 5962796.00, 6203561.00, 4397995.00, 24, 8131
82, 5963507.00, 6197993.00, 4405627.00, 24, 8234
83, 5966888.00, 6192673.00, 4445058.00, 24, 8337
84, 5972514.00, 6181755.00, 4471591.00, 24, 8440
85, 5979512.00, 6188645.00, 4484629.00, 24, 8543
86, 5986148.00, 6185389.00, 4512222.00, 24, 8646
87, 6006064.00, 6158939.00, 4565105.00, 24, 8749
88, 6072867.00, 6099055.00, 4696183.00, 24, 8852
89, 6147967.00, 6022454.00, 4858231.00, 24, 8954
90, 6151845.00, 5921652.00, 4975081.00, 24, 9057
91, 6101984.00, 5926085.00, 4990606.00, 24, 9160
92, 6033687.00, 5966681.00, 4836206.00, 24, 9263
93, 5990065.00, 5945653.00, 4643523.00, 24, 9366
94, 5994270.00, 5865497.00, 4625681.00, 24, 9469
95, 6014956.00, 5811265.00, 4753672.00, 24, 9572
96, 5988869.00, 5800069.00, 4695238.00, 24, 9675
97, 5949826.00, 5813043.00, 4638574.00, 24, 9778
98, 5951793.00, 5839522.00, 4648278.00, 24, 9881
99, 6028893.00, 5859847.00, 4749356.00, 24, 9984
100, 6137891.00, 5881873.00, 4842258.00, 24, 10087
101, 6235295.00, 5915667.00, 4924795.00, 24, 10189
102, 6270202.00, 5961793.00, 4936314.00, 24, 10292
103, 6237982.00, 5985451.00, 4894163.00, 24, 10395
104, 6151552.00, 5984666.00, 4827163.00, 24, 10498
105, 6065667.00, 5983343.00, 4728430.00, 24, 10601
106, 6076859.00, 5987047.00, 4694184.00, 24, 10704
107, 6226272.00, 6037763.00, 4777865.00, 24, 10807
108, 6308327.00, 6115881.00, 4888988.00, 24, 10910
109, 6277337.00, 6156432.00, 4790781.00, 24, 11013
110, 6200746.00, 6150293.00, 4758852.00, 24, 11116
111, 6112831.00, 6120213.00, 4725431.00, 24, 11219
112, 6084216.00, 6080577.00, 4713877.00, 24, 11322
113, 6161315.00, 6051788.00, 4781117.00, 24, 11425
114, 6263464.00, 6059397.00, 4871946.00, 24, 11527
115, 6308976.00, 6093975.00, 4921280.00, 24, 11630
116, 6239802.00, 6153128.00, 4895405.00, 24, 11733
117, 6104937.00, 6163208.00, 4895086.00, 24, 11836
118, 6060952.00, 6204197.00, 4964341.00, 24, 11939
119, 6174125.00, 6301009.00, 5000977.00, 24, 12042
120, 6265993.00, 6333005.00, 4794307.00, 24, 12145
121, 6228585.00, 6218518.00, 4662798.00, 24, 12248
122, 6127492.00, 6153875.00, 4562428.00, 24, 12351
123, 6008395.00, 6099728.00, 4548402.00, 24, 12454
124, 5930592.00, 6043910.00, 4569102.00, 24, 12557
125, 5941413.00, 6036082.00, 4569618.00, 24, 12660
126, 5989416.00, 6065345.00, 4612776.00, 24, 12762
127, 6020719.00, 6069493.00, 4707935.00, 24, 12865
128, 6057650.00, 6092056.00, 4663822.00, 24, 12968
129, 6095387.00, 6134956.00, 4569477.00, 24, 13071
130, 6101513.00, 6113468.00, 4610473.00, 24, 13174
131, 6094830.00, 6068504.00, 4663300.00, 24, 13277
132, 6070564.00, 6057032.00, 4626826.00, 24, 13380
133, 6041033.00, 6062345.00, 4557526.00, 24, 13483
134, 6044427.00, 6065833.00, 4506011.00, 24, 13586
135, 6106002.00, 6085192.00, 4519514.00, 24, 13689
136, 6167338.00, 6123773.00, 4585233.00, 24, 13792
137, 6182426.00, 6156656.00, 4662816.00, 24, 13895
138, 6180944.00, 6168714.00, 4693108.00, 24, 13998
139, 6177565.00, 6170674.00, 4698058.00, 24, 14100
140, 6162973.00, 6169124.00, 4661866.00, 24, 14203
141, 6139005.00, 6142262.00, 4588660.00, 24, 14306
142, 6127384.00, 6110439.00, 4531517.00, 24, 14409
143, 6135579.00, 6109799.00, 4524133.00, 24, 14512
144, 6153592.00, 6115116.00, 4538364.00, 24, 14615
145, 6162334.00, 6099021.00, 4557518.00, 24, 14718
146, 6144017.00, 6047147.00, 4597643.00, 24, 14821
147, 6121818.00, 6002825.00, 4668052.00, 24, 14924
148, 6102205.00, 5985454.00, 4724221.00, 24, 15027
149, 6075310.00, 5975213.00, 4729203.00, 24, 15130
150, 6051580.00, 5969298.00, 4712822.00, 24, 15233
151, 6032089.00, 5974897.00, 4623252.00, 24, 15336
152, 6026387.00, 5987843.00, 4567437.00, 24, 15438
153, 6027036.00, 6001644.00, 4530662.00, 24, 15541
BASELINE Time: 10:55:40
RECORDING Time: 10:55:48
1, 6096424.00, 5993152.00, 4734968.00, 24, 0
2, 6094563.00, 6000598.00, 4726423.00, 24, 0
3, 6086449.00, 6007039.00, 4696172.00, 24, 103
4, 6084963.00, 6010080.00, 4688990.00, 24, 206
5, 6082988.00, 6005254.00, 4686761.00, 24, 309
6, 6074918.00, 5980926.00, 4700281.00, 24, 412
7, 6062233.00, 5956972.00, 4732978.00, 24, 515
8, 6066772.00, 5954684.00, 4747840.00, 24, 618
9, 6087718.00, 5960648.00, 4763907.00, 24, 721
10, 6114670.00, 5988682.00, 4739418.00, 24, 824
11, 6132614.00, 6038338.00, 4667865.00, 24, 926
12, 6135956.00, 6085577.00, 4599161.00, 24, 1029
13, 6129723.00, 6107153.00, 4583593.00, 24, 1132
14, 6130390.00, 6136542.00, 4537824.00, 24, 1235
15, 6122815.00, 6226790.00, 4395196.00, 24, 1338
16, 6079035.00, 6365671.00, 4196805.00, 24, 1441
17, 6037541.00, 6478727.00, 4071573.00, 24, 1544
18, 5979911.00, 6517345.00, 4029049.00, 24, 1647
19, 5900903.00, 6500447.00, 4001345.00, 24, 1750
20, 5847285.00, 6459288.00, 3970381.00, 24, 1853
21, 5818545.00, 6425695.00, 3961555.00, 24, 1956
22, 5791475.00, 6414429.00, 3929894.00, 24, 2059
23, 5769932.00, 6414430.00, 3814227.00, 24, 2161
24, 5742972.00, 6410345.00, 3789192.00, 24, 2264
25, 5710899.00, 6402299.00, 3785410.00, 24, 2367
26, 5676319.00, 6383126.00, 3793543.00, 24, 2470
27, 5649078.00, 6357302.00, 3813932.00, 24, 2573
28, 5607740.00, 6328874.00, 3824128.00, 24, 2676
29, 5550082.00, 6296651.00, 3810861.00, 24, 2779
30, 5516659.00, 6271987.00, 3805461.00, 24, 2882
31, 5534253.00, 6276265.00, 3797661.00, 24, 2985
32, 5579151.00, 6316605.00, 3739014.00, 24, 3088
33, 5577467.00, 6329275.00, 3658366.00, 24, 3191
34, 5570709.00, 6354071.00, 3586815.00, 24, 3294
35, 5537147.00, 6363569.00, 3528956.00, 24, 3397
36, 5504525.00, 6364619.00, 3459106.00, 24, 3500
37, 5495611.00, 6389516.00, 3273042.00, 24, 3602
38, 5534112.00, 6450105.00, 3263098.00, 24, 3705
39, 5589440.00, 6401686.00, 3510777.00, 24, 3808
40, 5614116.00, 6187680.00, 3838881.00, 24, 3911
41, 5611789.00, 6006394.00, 4047924.00, 24, 4014
42, 5575235.00, 5884536.00, 4188308.00, 24, 4117
43, 5536162.00, 5787775.00, 4272474.00, 24, 4220
44, 5506455.00, 5736296.00, 4315328.00, 24, 4323
45, 5494382.00, 5720985.00, 4332279.00, 24, 4426
46, 5496611.00, 5731766.00, 4344115.00, 24, 4529
47, 5501400.00, 5735366.00, 4380137.00, 24, 4632
48, 5506845.00, 5738045.00, 4411221.00, 24, 4735
49, 5514444.00, 5744666.00, 4437416.00, 24, 4838
50, 5520384.00, 5742408.00, 4453262.00, 24, 4941
51, 5531663.00, 5728800.00, 4487446.00, 24, 5044
52, 5537740.00, 5713171.00, 4519225.00, 24, 5146
53, 5539074.00, 5668906.00, 4578276.00, 24, 5249
54, 5541116.00, 5614485.00, 4635827.00, 24, 5352
55, 5539012.00, 5609600.00, 4612343.00, 24, 5455
56, 5540543.00, 5603757.00, 4598648.00, 24, 5558
57, 5549064.00, 5551268.00, 4686184.00, 24, 5661
58, 5549215.00, 5519782.00, 4764084.00, 24, 5764
59, 5541504.00, 5521263.00, 4774348.00, 24, 5867
60, 5538895.00, 5528510.00, 4770298.00, 24, 5970
61, 5540878.00, 5532009.00, 4782157.00, 24, 6073
62, 5544788.00, 5529226.00, 4800328.00, 24, 6176
63, 5551959.00, 5517963.00, 4829752.00, 24, 6279
64, 5562240.00, 5502534.00, 4875777.00, 24, 6382
65, 5576309.00, 5486643.00, 4978827.00, 24, 6485
66, 5583957.00, 5480493.00, 4984958.00, 24, 6588
67, 5585894.00, 5485415.00, 4983279.00, 24, 6690
68, 5587415.00, 5483219.00, 5003121.00, 24, 6793
69, 5587383.00, 5473646.00, 5024147.00, 24, 6896
70, 5585145.00, 5471455.00, 5022457.00, 24, 6999
71, 5584211.00, 5475644.00, 5019449.00, 24, 7102
72, 5583117.00, 5475005.00, 5022993.00, 24, 7205
73, 5578008.00, 5474485.00, 5015248.00, 24, 7308
74, 5564393.00, 5482067.00, 4983725.00, 24, 7411
75, 5551503.00, 5495382.00, 4939731.00, 24, 7514
76, 5547739.00, 5503310.00, 4923331.00, 24, 7617
77, 5548084.00, 5507033.00, 4917387.00, 24, 7720
78, 5550954.00, 5507417.00, 4913519.00, 24, 7823
79, 5555916.00, 5505034.00, 4927731.00, 24, 7926
80, 5565920.00, 5498765.00, 4946267.00, 24, 8029
81, 5575016.00, 5499237.00, 4945819.00, 24, 8131
82, 5578703.00, 5507916.00, 4929974.00, 24, 8234
83, 5579795.00, 5516363.00, 4914056.00, 24, 8337
84, 5579826.00, 5521264.00, 4902922.00, 24, 8440
85, 5580750.00, 5520289.00, 4902907.00, 24, 8543
86, 5581542.00, 5518130.00, 4905512.00, 24, 8646
87, 5581000.00, 5520398.00, 4899026.00, 24, 8749
88, 5580817.00, 5524257.00, 4889162.00, 24, 8852
89, 5581248.00, 5526203.00, 4884782.00, 24, 8955
90, 5581551.00, 5526272.00, 4885193.00, 24, 9058
91, 5581053.00, 5526034.00, 4886721.00, 24, 9161
92, 5580994.00, 5524507.00, 4888872.00, 24, 9264
93, 5581830.00, 5519750.00, 4906607.00, 24, 9367
94, 5582121.00, 5514962.00, 4912290.00, 24, 9470
95, 5579312.00, 5513717.00, 4902244.00, 24, 9572
96, 5575043.00, 5520256.00, 4885583.00, 24, 9675
97, 5573939.00, 5523707.00, 4894393.00, 24, 9778
98, 5574618.00, 5513829.00, 4916568.00, 24, 9881
99, 5581660.00, 5500961.00, 4948350.00, 24, 9984
100, 5583040.00, 5484372.00, 4960791.00, 24, 10087
