Date: 27.3.2020 , In use by: Mena
Daytime: 10:59:44, Temperature: 24°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
39, 5708968.00, 6050570.00, 5524511.00, 24, 3809
40, 5707425.00, 6047201.00, 5499598.00, 24, 3912
41, 5703199.00, 6048344.00, 5494086.00, 24, 4015
42, 5702507.00, 6049043.00, 5496797.00, 24, 4118
43, 5699343.00, 6046929.00, 5496083.00, 24, 4221
44, 5700650.00, 6046691.00, 5495386.00, 24, 4324
45, 5706660.00, 6046358.00, 5508416.00, 24, 4427
46, 5708161.00, 6044223.00, 5519035.00, 24, 4530
47, 5707198.00, 6045199.00, 5517457.00, 24, 4633
48, 5708386.00, 6046825.00, 5511714.00, 24, 4736
49, 5709155.00, 6047214.00, 5508711.00, 24, 4839
50, 5708710.00, 6047449.00, 5508520.00, 24, 4942
51, 5709398.00, 6046479.00, 5509773.00, 24, 5044
52, 5710971.00, 6045178.00, 5512537.00, 24, 5147
53, 5711235.00, 6044810.00, 5513750.00, 24, 5250
54, 5710039.00, 6046129.00, 5512086.00, 24, 5353
55, 5709068.00, 6046820.00, 5509747.00, 24, 5456
56, 5710085.00, 6045204.00, 5509824.00, 24, 5559
57, 5709716.00, 6044231.00, 5510964.00, 24, 5662
58, 5708865.00, 6042057.00, 5506209.00, 24, 5765
59, 5709337.00, 6042269.00, 5502643.00, 24, 5868
60, 5709539.00, 6043016.00, 5507879.00, 24, 5971
61, 5709751.00, 6041693.00, 5510353.00, 24, 6074
62, 5710121.00, 6039759.00, 5502486.00, 24, 6177
63, 5710586.00, 6038414.00, 5464799.00, 24, 6280
64, 5711631.00, 6037142.00, 5436859.00, 24, 6383
65, 5718117.00, 6033962.00, 5446292.00, 24, 6486
66, 5722603.00, 6031662.00, 5454017.00, 24, 6588
67, 5726488.00, 6029867.00, 5454487.00, 24, 6691
68, 5727966.00, 6030019.00, 5454601.00, 24, 6794
69, 5726052.00, 6033844.00, 5449238.00, 24, 6897
70, 5727417.00, 6034143.00, 5441367.00, 24, 7000
71, 5724502.00, 6030926.00, 5420656.00, 24, 7103
72, 5719164.00, 6045823.00, 5376915.00, 24, 7206
73, 5722772.00, 6060119.00, 5353868.00, 24, 7309
74, 5731689.00, 6055178.00, 5366618.00, 24, 7412
75, 5734285.00, 6035642.00, 5393587.00, 24, 7515
76, 5727340.00, 6045601.00, 5376548.00, 24, 7618
77, 5722595.00, 6051971.00, 5363526.00, 24, 7721
78, 5726161.00, 6041474.00, 5381683.00, 24, 7824
79, 5727353.00, 6038654.00, 5385377.00, 24, 7927
80, 5730869.00, 6036566.00, 5389698.00, 24, 8030
81, 5738105.00, 6021630.00, 5420861.00, 24, 8133
82, 5742062.00, 6017098.00, 5440902.00, 24, 8235
83, 5738385.00, 6031021.00, 5426532.00, 24, 8338
84, 5733599.00, 6049182.00, 5394555.00, 24, 8441
85, 5732035.00, 6051091.00, 5384744.00, 24, 8544
86, 5729420.00, 6043921.00, 5396091.00, 24, 8647
87, 5724880.00, 6040209.00, 5400300.00, 24, 8750
88, 5720426.00, 6035198.00, 5403687.00, 24, 8853
89, 5716265.00, 6032754.00, 5407998.00, 24, 8956
90, 5714895.00, 6036292.00, 5394343.00, 24, 9059
91, 5716574.00, 6039155.00, 5395970.00, 24, 9162
92, 5717857.00, 6037848.00, 5399190.00, 24, 9265
93, 5715899.00, 6039326.00, 5390962.00, 24, 9368
94, 5713345.00, 6041482.00, 5389016.00, 24, 9471
95, 5711517.00, 6038471.00, 5391532.00, 24, 9574
96, 5710903.00, 6037547.00, 5390078.00, 24, 9677
97, 5711501.00, 6037871.00, 5390456.00, 24, 9780
98, 5711511.00, 6037343.00, 5390515.00, 24, 9882
99, 5710305.00, 6037996.00, 5388252.00, 24, 9985
100, 5709222.00, 6036559.00, 5389986.00, 24, 10088
101, 5708425.00, 6037149.00, 5388460.00, 24, 10191
102, 5709008.00, 6035618.00, 5385889.00, 24, 10294
103, 5709070.00, 6033120.00, 5390080.00, 24, 10397
104, 5708201.00, 6033220.00, 5390166.00, 24, 10500
105, 5707948.00, 6032562.00, 5390229.00, 24, 10603
106, 5707516.00, 6033754.00, 5386442.00, 24, 10706
107, 5706711.00, 6037544.00, 5378714.00, 24, 10809
108, 5706300.00, 6037697.00, 5378055.00, 24, 10912
109, 5706026.00, 6034261.00, 5383826.00, 24, 11015
110, 5704595.00, 6034607.00, 5382005.00, 24, 11118
111, 5703682.00, 6035198.00, 5379571.00, 24, 11221
112, 5703178.00, 6034948.00, 5379268.00, 24, 11324
113, 5702773.00, 6034310.00, 5379213.00, 24, 11427
114, 5702580.00, 6032583.00, 5381493.00, 24, 11530
115, 5701477.00, 6033082.00, 5380934.00, 24, 11633
116, 5700757.00, 6033837.00, 5378049.00, 24, 11735
117, 5700723.00, 6033092.00, 5378474.00, 24, 11838
118, 5700823.00, 6032172.00, 5380297.00, 24, 11941
119, 5701009.00, 6032300.00, 5380635.00, 24, 12044
120, 5700953.00, 6031490.00, 5381732.00, 24, 12147
121, 5700555.00, 6030798.00, 5380311.00, 24, 12250
122, 5700799.00, 6031713.00, 5378215.00, 24, 12353
123, 5701458.00, 6031859.00, 5379639.00, 24, 12456
124, 5701848.00, 6030720.00, 5380844.00, 24, 12559
125, 5702201.00, 6029682.00, 5382690.00, 24, 12662
126, 5702449.00, 6028345.00, 5383328.00, 24, 12765
127, 5702975.00, 6028217.00, 5382506.00, 24, 12868
128, 5703358.00, 6027274.00, 5382904.00, 24, 12971
129, 5703034.00, 6027710.00, 5382876.00, 24, 13074
130, 5703483.00, 6027434.00, 5380831.00, 24, 13177
131, 5703881.00, 6027690.00, 5381490.00, 24, 13280
132, 5702884.00, 6028752.00, 5376412.00, 24, 13382
133, 5703147.00, 6027062.00, 5379362.00, 24, 13485
134, 5703863.00, 6026070.00, 5380730.00, 24, 13588
135, 5702208.00, 6026228.00, 5378560.00, 24, 13691
136, 5700545.00, 6026045.00, 5376994.00, 24, 13794
137, 5700349.00, 6026131.00, 5375817.00, 24, 13897
138, 5700858.00, 6026736.00, 5374754.00, 24, 14000
139, 5700734.00, 6026388.00, 5375221.00, 24, 14103
140, 5700264.00, 6025564.00, 5376021.00, 24, 14206
141, 5699797.00, 6024629.00, 5377140.00, 24, 14309
142, 5699160.00, 6024629.00, 5376900.00, 24, 14412
143, 5698644.00, 6025790.00, 5374049.00, 24, 14515
144, 5699016.00, 6024707.00, 5374666.00, 24, 14618
145, 5699444.00, 6023171.00, 5377877.00, 24, 14721
146, 5700260.00, 6023485.00, 5378767.00, 24, 14823
147, 5700703.00, 6022291.00, 5382053.00, 24, 14926
148, 5699889.00, 6020369.00, 5382225.00, 24, 15029
149, 5698991.00, 6020376.00, 5379241.00, 24, 15132
150, 5699196.00, 6021349.00, 5378567.00, 24, 15235
151, 5699434.00, 6021591.00, 5376489.00, 24, 15338
152, 5697743.00, 6023957.00, 5370291.00, 24, 15441
153, 5694090.00, 6026832.00, 5365760.00, 24, 15544
154, 5691436.00, 6029373.00, 5364358.00, 24, 15647
155, 5691072.00, 6029765.00, 5365139.00, 24, 15750
156, 5690767.00, 6031237.00, 5366225.00, 24, 15853
157, 5689279.00, 6034761.00, 5363637.00, 24, 15956
158, 5685917.00, 6038223.00, 5358146.00, 24, 16059
159, 5682654.00, 6041349.00, 5352503.00, 24, 16162
160, 5681109.00, 6045106.00, 5336864.00, 24, 16265
161, 5682309.00, 6047057.00, 5329619.00, 24, 16367
162, 5686669.00, 6043170.00, 5336218.00, 24, 16470
163, 5692963.00, 6028526.00, 5363221.00, 24, 16573
164, 5696000.00, 6019329.00, 5375783.00, 24, 16676
165, 5694705.00, 6021790.00, 5368918.00, 24, 16779
166, 5692661.00, 6025496.00, 5361169.00, 24, 16882
167, 5690451.00, 6027519.00, 5356315.00, 24, 16985
168, 5688540.00, 6028522.00, 5353147.00, 24, 17088
169, 5688357.00, 6027890.00, 5353631.00, 24, 17191
170, 5688464.00, 6029426.00, 5350793.00, 24, 17294
171, 5689376.00, 6029648.00, 5350125.00, 24, 17397
172, 5690171.00, 6024482.00, 5359587.00, 24, 17500
173, 5689572.00, 6021838.00, 5365586.00, 24, 17603
174, 5689986.00, 6023023.00, 5366010.00, 24, 17706
175, 5691094.00, 6021006.00, 5368466.00, 24, 17809
176, 5690839.00, 6020645.00, 5367193.00, 24, 17911
177, 5690683.00, 6020530.00, 5370770.00, 24, 18014
178, 5689838.00, 6018423.00, 5370572.00, 24, 18117
179, 5688912.00, 6019286.00, 5367268.00, 24, 18220
180, 5688401.00, 6020333.00, 5366969.00, 24, 18323
181, 5687521.00, 6018753.00, 5368242.00, 24, 18426
182, 5685795.00, 6019702.00, 5367188.00, 24, 18529
183, 5684830.00, 6021962.00, 5362857.00, 24, 18632
184, 5685034.00, 6022572.00, 5359077.00, 24, 18735
185, 5685948.00, 6019874.00, 5361629.00, 24, 18838
186, 5685011.00, 6019580.00, 5365710.00, 24, 18941
187, 5683155.00, 6023066.00, 5361776.00, 24, 19044
188, 5682377.00, 6025966.00, 5349147.00, 24, 19147
189, 5680993.00, 6027491.00, 5345379.00, 24, 19250
190, 5679232.00, 6029328.00, 5341718.00, 24, 19353
191, 5679255.00, 6029811.00, 5341935.00, 24, 19455
192, 5679977.00, 6028226.00, 5344735.00, 24, 19558
193, 5680220.00, 6027418.00, 5345855.00, 24, 19661
194, 5679518.00, 6026728.00, 5346320.00, 24, 19764
195, 5678414.00, 6027498.00, 5343765.00, 24, 19867
196, 5677597.00, 6028054.00, 5342134.00, 24, 19970
197, 5676563.00, 6029516.00, 5338370.00, 24, 20073
198, 5676281.00, 6031756.00, 5333940.00, 24, 20176
199, 5676342.00, 6031452.00, 5334241.00, 24, 20279
200, 5675692.00, 6030631.00, 5335255.00, 24, 20382
201, 5675939.00, 6031881.00, 5332527.00, 24, 20485
202, 5677162.00, 6031229.00, 5337790.00, 24, 20588
203, 5676039.00, 6028667.00, 5335471.00, 24, 20691
204, 5674879.00, 6029926.00, 5333032.00, 24, 20794
205, 5674824.00, 6030540.00, 5332937.00, 24, 20896
206, 5675011.00, 6030479.00, 5331987.00, 24, 20999
207, 5675047.00, 6029057.00, 5332912.00, 24, 21102
208, 5676050.00, 6025612.00, 5337996.00, 24, 21205
209, 5676644.00, 6023283.00, 5343660.00, 24, 21308
210, 5675537.00, 6023744.00, 5344015.00, 24, 21411
211, 5674610.00, 6024619.00, 5342207.00, 24, 21514
212, 5674819.00, 6025629.00, 5340252.00, 24, 21617
213, 5675496.00, 6024877.00, 5339581.00, 24, 21720
214, 5675226.00, 6023996.00, 5341978.00, 24, 21823
215, 5674320.00, 6025655.00, 5340972.00, 24, 21926
216, 5674081.00, 6026392.00, 5337776.00, 24, 22029
217, 5674381.00, 6025167.00, 5340003.00, 24, 22132
218, 5674386.00, 6024014.00, 5340540.00, 24, 22235
219, 5675276.00, 6023301.00, 5341219.00, 24, 22338
220, 5676825.00, 6022527.00, 5342137.00, 24, 22440
221, 5678201.00, 6021168.00, 5345734.00, 24, 22543
222, 5677399.00, 6018837.00, 5348485.00, 24, 22646
223, 5674863.00, 6021495.00, 5340450.00, 24, 22749
224, 5671929.00, 6028584.00, 5326802.00, 24, 22852
225, 5672978.00, 6032865.00, 5320847.00, 24, 22955
226, 5676841.00, 6031289.00, 5325833.00, 24, 23058
227, 5676226.00, 6031790.00, 5324980.00, 24, 23161
228, 5673597.00, 6034575.00, 5318962.00, 24, 23264
229, 5670565.00, 6037855.00, 5312436.00, 24, 23367
230, 5668379.00, 6039127.00, 5309354.00, 24, 23470
231, 5671514.00, 6038512.00, 5315020.00, 24, 23573
232, 5676499.00, 6035918.00, 5327927.00, 24, 23676
233, 5678761.00, 6029505.00, 5331766.00, 24, 23779
234, 5678973.00, 6030841.00, 5329616.00, 24, 23882
235, 5678644.00, 6027177.00, 5333810.00, 24, 23985
236, 5678894.00, 6020915.00, 5344067.00, 24, 24087
237, 5676754.00, 6021111.00, 5346063.00, 24, 24190
238, 5675539.00, 6027399.00, 5333325.00, 24, 24293
239, 5678968.00, 6027082.00, 5330525.00, 24, 24396
240, 5680454.00, 6025560.00, 5336919.00, 24, 24499
241, 5680028.00, 6030903.00, 5332567.00, 24, 24602
242, 5679530.00, 6035581.00, 5320814.00, 24, 24705
243, 5681401.00, 6025891.00, 5323749.00, 24, 24808
244, 5682187.00, 6017480.00, 5344481.00, 24, 24911
245, 5680494.00, 6027790.00, 5323909.00, 24, 25014
246, 5681545.00, 6033769.00, 5324064.00, 24, 25117
247, 5683271.00, 6028903.00, 5336055.00, 24, 25220
248, 5683127.00, 6023724.00, 5341790.00, 24, 25323
249, 5681505.00, 6023162.00, 5338809.00, 24, 25426
250, 5678644.00, 6027826.00, 5326423.00, 24, 25528
251, 5677874.00, 6033441.00, 5317667.00, 24, 25631
252, 5679595.00, 6033011.00, 5320623.00, 24, 25734
253, 5680517.00, 6032085.00, 5322271.00, 24, 25837
254, 5680602.00, 6032190.00, 5322206.00, 24, 25940
255, 5680185.00, 6031434.00, 5323004.00, 24, 26043
256, 5679013.00, 6030818.00, 5322943.00, 24, 26146
257, 5677366.00, 6029550.00, 5323137.00, 24, 26249
258, 5675785.00, 6029414.00, 5316342.00, 24, 26352
259, 5674782.00, 6030927.00, 5316559.00, 24, 26455
260, 5674364.00, 6029535.00, 5316102.00, 24, 26558
261, 5674396.00, 6031145.00, 5312894.00, 24, 26661
262, 5675181.00, 6031354.00, 5312489.00, 24, 26764
263, 5676049.00, 6031040.00, 5313231.00, 24, 26867
264, 5676824.00, 6030660.00, 5314161.00, 24, 26969
265, 5677502.00, 6029835.00, 5315475.00, 24, 27072
266, 5677744.00, 6029415.00, 5316247.00, 24, 27175
267, 5677050.00, 6028322.00, 5316673.00, 24, 27278
268, 5675193.00, 6027154.00, 5317310.00, 24, 27381
269, 5675628.00, 6028260.00, 5314181.00, 24, 27484
270, 5678326.00, 6027825.00, 5314661.00, 24, 27587
271, 5679266.00, 6026867.00, 5318591.00, 24, 27690
272, 5677905.00, 6026336.00, 5319095.00, 24, 27793
273, 5675247.00, 6025609.00, 5315815.00, 24, 27896
274, 5674939.00, 6026559.00, 5313950.00, 24, 27999
275, 5677635.00, 6025713.00, 5320589.00, 24, 28102
276, 5678977.00, 6023912.00, 5320797.00, 24, 28205
277, 5679161.00, 6028134.00, 5314044.00, 24, 28307
278, 5677872.00, 6029944.00, 5312627.00, 24, 28410
279, 5675920.00, 6030660.00, 5306703.00, 24, 28513
280, 5675298.00, 6036088.00, 5294446.00, 24, 28616
281, 5675118.00, 6044763.00, 5281647.00, 24, 28719
282, 5673917.00, 6048905.00, 5274929.00, 24, 28822
283, 5674472.00, 6053535.00, 5265965.00, 24, 28925
284, 5677203.00, 6057144.00, 5263305.00, 24, 29028
285, 5680968.00, 6056380.00, 5271090.00, 24, 29131
286, 5679835.00, 6044026.00, 5290294.00, 24, 29234
287, 5674755.00, 6056898.00, 5262880.00, 24, 29337
288, 5672580.00, 6056142.00, 5261583.00, 24, 29440
289, 5673057.00, 6050395.00, 5269070.00, 24, 29543
290, 5678320.00, 6055248.00, 5265504.00, 24, 29646
291, 5682420.00, 6055078.00, 5272298.00, 24, 29748
292, 5683536.00, 6065706.00, 5256851.00, 24, 29851
293, 5686235.00, 6072784.00, 5243919.00, 24, 29954
294, 5687357.00, 6064814.00, 5256685.00, 24, 30057
295, 5686747.00, 6065034.00, 5258723.00, 24, 30160
296, 5685897.00, 6072382.00, 5244955.00, 24, 30263
297, 5687126.00, 6078302.00, 5235398.00, 24, 30366
298, 5686487.00, 6083592.00, 5230096.00, 24, 30469
299, 5682526.00, 6089404.00, 5218967.00, 24, 30572
300, 5680373.00, 6098367.00, 5202131.00, 24, 30675
301, 5683867.00, 6095965.00, 5229819.00, 24, 30778
302, 5687858.00, 6070118.00, 5268020.00, 24, 30881
303, 5693338.00, 6055713.00, 5268199.00, 24, 30984
304, 5696749.00, 6069333.00, 5239139.00, 24, 31087
305, 5697164.00, 6072423.00, 5224852.00, 24, 31189
306, 5710076.00, 6067858.00, 5205002.00, 24, 31292
307, 5723360.00, 6098807.00, 5165710.00, 24, 31395
308, 5724332.00, 6121163.00, 5163143.00, 24, 31498
309, 5720478.00, 6114453.00, 5203632.00, 24, 31601
310, 5718370.00, 6102115.00, 5240789.00, 24, 31704
311, 5717556.00, 6088344.00, 5270695.00, 24, 31807
312, 5716427.00, 6070486.00, 5302510.00, 24, 31910
313, 5716155.00, 6054443.00, 5321077.00, 24, 32013
314, 5720786.00, 6039295.00, 5337355.00, 24, 32116
315, 5726773.00, 6026813.00, 5388150.00, 24, 32219
316, 5726929.00, 6029199.00, 5382406.00, 24, 32322
317, 5726207.00, 6033014.00, 5376333.00, 24, 32425
318, 5726729.00, 6035727.00, 5369226.00, 24, 32528
319, 5728584.00, 6039096.00, 5354322.00, 24, 32630
320, 5731034.00, 6036537.00, 5346058.00, 24, 32733
321, 5731521.00, 6026279.00, 5359570.00, 24, 32836
322, 5730478.00, 6018137.00, 5380023.00, 24, 32939
323, 5729898.00, 6018020.00, 5389303.00, 24, 33042
324, 5729366.00, 6022731.00, 5385027.00, 24, 33145
325, 5728621.00, 6028934.00, 5373997.00, 24, 33248
326, 5728047.00, 6032285.00, 5367633.00, 24, 33351
327, 5727427.00, 6031029.00, 5369932.00, 24, 33454
328, 5726886.00, 6028437.00, 5375742.00, 24, 33557
329, 5726861.00, 6026251.00, 5382421.00, 24, 33660
330, 5727007.00, 6026010.00, 5379557.00, 24, 33763
331, 5726853.00, 6027758.00, 5375602.00, 24, 33866
332, 5726956.00, 6030219.00, 5370837.00, 24, 33969
333, 5727596.00, 6031108.00, 5370521.00, 24, 34072
334, 5727180.00, 6028450.00, 5376644.00, 24, 34174
335, 5726043.00, 6026588.00, 5380458.00, 24, 34277
336, 5725980.00, 6027444.00, 5378776.00, 24, 34380
337, 5726299.00, 6028993.00, 5373499.00, 24, 34483
338, 5726195.00, 6030635.00, 5371362.00, 24, 34586
339, 5725974.00, 6029117.00, 5372133.00, 24, 34689
340, 5725339.00, 6028776.00, 5375281.00, 24, 34792
341, 5724862.00, 6030174.00, 5375201.00, 24, 34895
342, 5725390.00, 6028701.00, 5373171.00, 24, 34998
343, 5726674.00, 6026083.00, 5373238.00, 24, 35101
344, 5727713.00, 6023041.00, 5374377.00, 24, 35204
345, 5728313.00, 6019782.00, 5377135.00, 24, 35307
346, 5727730.00, 6017857.00, 5379762.00, 24, 35410
347, 5725626.00, 6020237.00, 5379480.00, 24, 35513
348, 5724608.00, 6019972.00, 5384619.00, 24, 35616
349, 5727922.00, 6014369.00, 5398041.00, 24, 35718
350, 5730705.00, 6013300.00, 5399639.00, 24, 35821
351, 5730968.00, 6017258.00, 5387675.00, 24, 35924
352, 5730982.00, 6016389.00, 5385274.00, 24, 36027
353, 5730914.00, 6014337.00, 5387680.00, 24, 36130
354, 5730320.00, 6015669.00, 5384922.00, 24, 36233
355, 5729506.00, 6016802.00, 5384425.00, 24, 36336
356, 5728844.00, 6017360.00, 5386227.00, 24, 36439
357, 5728117.00, 6017575.00, 5392664.00, 24, 36542
358, 5727138.00, 6014489.00, 5401733.00, 24, 36645
359, 5727782.00, 6012070.00, 5402996.00, 24, 36748
360, 5728379.00, 6013030.00, 5395659.00, 24, 36851
361, 5727938.00, 6016029.00, 5390384.00, 24, 36954
362, 5727461.00, 6017519.00, 5390534.00, 24, 37057
363, 5727293.00, 6017267.00, 5390068.00, 24, 37160
364, 5727419.00, 6016989.00, 5392287.00, 24, 37263
365, 5727274.00, 6009522.00, 5400136.00, 24, 37365
366, 5726893.00, 6011713.00, 5403123.00, 24, 37468
367, 5726847.00, 6015432.00, 5395707.00, 24, 37571
368, 5726444.00, 6014760.00, 5391992.00, 24, 37674
369, 5726126.00, 6014900.00, 5395476.00, 24, 37777
370, 5726257.00, 6013771.00, 5393844.00, 24, 37880
371, 5726337.00, 6010615.00, 5401253.00, 24, 37983
372, 5726989.00, 6010471.00, 5398276.00, 24, 38086
373, 5727885.00, 6010096.00, 5395934.00, 24, 38189
374, 5728093.00, 6008847.00, 5396635.00, 24, 38292
375, 5728401.00, 6007755.00, 5396409.00, 24, 38395
376, 5729315.00, 6009387.00, 5389278.00, 24, 38498
377, 5729906.00, 6011841.00, 5381918.00, 24, 38601
378, 5730028.00, 6011223.00, 5381290.00, 24, 38704
379, 5729673.00, 6007142.00, 5388322.00, 24, 38807
380, 5728837.00, 6006524.00, 5391634.00, 24, 38910
381, 5727835.00, 6008359.00, 5390867.00, 24, 39013
382, 5727631.00, 6007992.00, 5393322.00, 24, 39115
383, 5728029.00, 6008051.00, 5392549.00, 24, 39218
384, 5727808.00, 6009792.00, 5387207.00, 24, 39321
385, 5727389.00, 6009728.00, 5388107.00, 24, 39424
386, 5726764.00, 6009027.00, 5391964.00, 24, 39527
387, 5726010.00, 6007844.00, 5396486.00, 24, 39630
388, 5725565.00, 6006999.00, 5399076.00, 24, 39733
389, 5724955.00, 6006508.00, 5399701.00, 24, 39836
390, 5723967.00, 6007590.00, 5399005.00, 24, 39939
391, 5723384.00, 6008660.00, 5402503.00, 24, 40042
392, 5722923.00, 6001608.00, 5411202.00, 24, 40145
393, 5722509.00, 6002506.00, 5414013.00, 24, 40248
394, 5722427.00, 6003571.00, 5409800.00, 24, 40351
395, 5722939.00, 6001245.00, 5411494.00, 24, 40454
396, 5725602.00, 5998514.00, 5421240.00, 24, 40557
397, 5727212.00, 5997109.00, 5429826.00, 24, 40659
398, 5728268.00, 5995894.00, 5435673.00, 24, 40762
399, 5730082.00, 5995903.00, 5428689.00, 24, 40865
400, 5731565.00, 5994461.00, 5411888.00, 24, 40968
401, 5729241.00, 5989872.00, 5403279.00, 24, 41071
402, 5728386.00, 5984877.00, 5404778.00, 24, 41174
403, 5728722.00, 5987698.00, 5399598.00, 24, 41277
404, 5728552.00, 5990747.00, 5399320.00, 24, 41380
405, 5727752.00, 5991478.00, 5403929.00, 24, 41483
406, 5726953.00, 5990716.00, 5410751.00, 24, 41586
407, 5726553.00, 5987834.00, 5419962.00, 24, 41689
408, 5726046.00, 5985317.00, 5426467.00, 24, 41792
409, 5725464.00, 5985156.00, 5429744.00, 24, 41895
410, 5725500.00, 5985727.00, 5433077.00, 24, 41998
411, 5724729.00, 5988025.00, 5435241.00, 24, 42101
412, 5724912.00, 5989435.00, 5437560.00, 24, 42203
413, 5725216.00, 5988922.00, 5442986.00, 24, 42306
414, 5725210.00, 5989060.00, 5446265.00, 24, 42409
415, 5725742.00, 5987879.00, 5449152.00, 24, 42512
416, 5725493.00, 5987971.00, 5442774.00, 24, 42615
417, 5725280.00, 5992616.00, 5424820.00, 24, 42718
418, 5725740.00, 6017522.00, 5397296.00, 24, 42821
419, 5727295.00, 6015063.00, 5390895.00, 24, 42924
420, 5730081.00, 6009192.00, 5399791.00, 24, 43027
421, 5732741.00, 6013638.00, 5388652.00, 24, 43130
422, 5734375.00, 6016036.00, 5373415.00, 24, 43233
423, 5735669.00, 6013537.00, 5372968.00, 24, 43336
424, 5736946.00, 6010093.00, 5373963.00, 24, 43439
425, 5736745.00, 6009332.00, 5375679.00, 24, 43542
426, 5735539.00, 6017922.00, 5373220.00, 24, 43644
427, 5735557.00, 6028819.00, 5345244.00, 24, 43747
428, 5736576.00, 6027561.00, 5353243.00, 24, 43850
429, 5737943.00, 6017624.00, 5362041.00, 24, 43953
430, 5739173.00, 6021564.00, 5339244.00, 24, 44056
431, 5740727.00, 6040231.00, 5301070.00, 24, 44159
432, 5741624.00, 6051716.00, 5280345.00, 24, 44262
433, 5742378.00, 6049052.00, 5285277.00, 24, 44365
434, 5742849.00, 6038969.00, 5306712.00, 24, 44468
435, 5742560.00, 6031360.00, 5322869.00, 24, 44571
436, 5742808.00, 6031343.00, 5322994.00, 24, 44674
437, 5743177.00, 6032467.00, 5317704.00, 24, 44777
438, 5742726.00, 6031217.00, 5314982.00, 24, 44880
439, 5741715.00, 6032018.00, 5310557.00, 24, 44983
440, 5740082.00, 6034443.00, 5301404.00, 24, 45085
441, 5740065.00, 6034174.00, 5305153.00, 24, 45188
442, 5739837.00, 6030433.00, 5311139.00, 24, 45291
443, 5737800.00, 6027394.00, 5302743.00, 24, 45394
444, 5735656.00, 6027989.00, 5296996.00, 24, 45497
445, 5733337.00, 6024757.00, 5298064.00, 24, 45600
446, 5731171.00, 6024746.00, 5295569.00, 24, 45703
447, 5729977.00, 6026906.00, 5289547.00, 24, 45806
448, 5730010.00, 6027174.00, 5287069.00, 24, 45909
449, 5729874.00, 6026219.00, 5288490.00, 24, 46012
450, 5729410.00, 6026583.00, 5286962.00, 24, 46115
451, 5729209.00, 6026804.00, 5283861.00, 24, 46218
452, 5729522.00, 6025481.00, 5282617.00, 24, 46321
453, 5730524.00, 6022157.00, 5286942.00, 24, 46423
454, 5731462.00, 6019938.00, 5294932.00, 24, 46526
455, 5731730.00, 6021706.00, 5293122.00, 24, 46629
456, 5731662.00, 6026954.00, 5282415.00, 24, 46732
457, 5732393.00, 6034784.00, 5277027.00, 24, 46835
458, 5732396.00, 6027840.00, 5302230.00, 24, 46938
459, 5731153.00, 6010100.00, 5327462.00, 24, 47041
460, 5730104.00, 6009505.00, 5325793.00, 24, 47144
461, 5727535.00, 6015880.00, 5321029.00, 24, 47247
