Date: 27.3.2020 , In use by: Mena
Daytime: 10:49:48, Temperature: 25°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
42, 6187951.00, 6079467.00, 4375276.00, 25, 4116
43, 6179199.00, 6095648.00, 4347792.00, 25, 4219
44, 6181096.00, 6102075.00, 4307289.00, 25, 4322
45, 6200210.00, 6080418.00, 4339278.00, 25, 4425
46, 6205824.00, 6071192.00, 4387898.00, 25, 4528
47, 6200642.00, 6066313.00, 4383574.00, 25, 4631
48, 6185938.00, 6064013.00, 4376421.00, 25, 4734
49, 6151727.00, 6061920.00, 4323234.00, 25, 4837
50, 6104631.00, 6034132.00, 4329357.00, 25, 4940
51, 6069157.00, 6017467.00, 4320004.00, 25, 5043
52, 6052905.00, 6012691.00, 4322426.00, 25, 5145
53, 6055211.00, 5995846.00, 4349471.00, 25, 5248
54, 6069647.00, 5979421.00, 4378543.00, 25, 5351
55, 6093955.00, 5980638.00, 4386720.00, 25, 5454
56, 6130252.00, 5998903.00, 4387991.00, 25, 5557
BASELINE Time: 10:50:28
RECORDING Time: 10:50:30
1, 6180788.00, 5956337.00, 4536559.00, 25, 0
2, 6179364.00, 5967206.00, 4500060.00, 25, 0
3, 6180872.00, 5980158.00, 4440265.00, 25, 102
4, 6174594.00, 5989126.00, 4403532.00, 25, 205
5, 6156464.00, 5974474.00, 4404421.00, 25, 308
6, 6131018.00, 5937260.00, 4561408.00, 25, 411
7, 6125585.00, 5906040.00, 4609479.00, 25, 514
8, 6145779.00, 5881780.00, 4649022.00, 25, 617
9, 6186343.00, 5886632.00, 4638660.00, 25, 720
10, 6218586.00, 5925515.00, 4583169.00, 25, 823
11, 6234758.00, 5974917.00, 4538685.00, 25, 926
12, 6239047.00, 6013061.00, 4537649.00, 25, 1029
13, 6239752.00, 6072684.00, 4485127.00, 25, 1132
14, 6249309.00, 6168730.00, 4395264.00, 25, 1234
15, 6236907.00, 6285202.00, 4248061.00, 25, 1337
16, 6270958.00, 6379845.00, 4128135.00, 25, 1440
17, 6299625.00, 6451250.00, 4041384.00, 25, 1543
18, 6281103.00, 6512289.00, 3920116.00, 25, 1646
19, 6281030.00, 6520030.00, 3833903.00, 25, 1749
20, 6263669.00, 6451459.00, 3940859.00, 25, 1852
21, 6228431.00, 6371241.00, 4061363.00, 25, 1955
22, 6199454.00, 6294093.00, 4193319.00, 25, 2058
23, 6193917.00, 6229537.00, 4319576.00, 25, 2161
24, 6231852.00, 6208358.00, 4403572.00, 25, 2263
25, 6277619.00, 6190962.00, 4492756.00, 25, 2366
26, 6285832.00, 6171724.00, 4547097.00, 25, 2469
27, 6275483.00, 6157436.00, 4560503.00, 25, 2572
28, 6269983.00, 6165998.00, 4540747.00, 25, 2675
29, 6269838.00, 6193268.00, 4498980.00, 25, 2778
30, 6251541.00, 6237883.00, 4424574.00, 25, 2881
31, 6187215.00, 6303539.00, 4256901.00, 25, 2984
32, 6091811.00, 6322883.00, 4060897.00, 25, 3087
33, 5980352.00, 6274604.00, 3938410.00, 25, 3190
34, 5860782.00, 6217816.00, 3730653.00, 25, 3293
35, 5734626.00, 6160549.00, 3615374.00, 25, 3395
36, 5662367.00, 6134107.00, 3475744.00, 25, 3498
37, 5675625.00, 6201215.00, 3339286.00, 25, 3601
38, 5729165.00, 6304563.00, 3314526.00, 25, 3704
39, 5799541.00, 6282623.00, 3543321.00, 25, 3807
40, 5819827.00, 6086431.00, 3947386.00, 25, 3910
41, 5765576.00, 5792226.00, 4465604.00, 25, 4013
42, 5681891.00, 5457317.00, 4940634.00, 25, 4116
43, 5630014.00, 5222197.00, 5226681.00, 25, 4219
44, 5606819.00, 5106632.00, 5342432.00, 25, 4322
45, 5592202.00, 5084056.00, 5333782.00, 25, 4425
46, 5583168.00, 5116313.00, 5292536.00, 25, 4527
47, 5573047.00, 5147320.00, 5243727.00, 25, 4630
48, 5564520.00, 5170402.00, 5117279.00, 25, 4733
49, 5561678.00, 5176564.00, 5104585.00, 25, 4836
50, 5561767.00, 5182176.00, 5096282.00, 25, 4939
51, 5568143.00, 5179160.00, 5113909.00, 25, 5042
52, 5576955.00, 5176277.00, 5133210.00, 25, 5145
53, 5583412.00, 5186009.00, 5124933.00, 25, 5248
54, 5589799.00, 5202911.00, 5102558.00, 25, 5351
55, 5595586.00, 5215112.00, 5090828.00, 25, 5454
56, 5595345.00, 5232657.00, 5065079.00, 25, 5557
57, 5593227.00, 5257371.00, 5020240.00, 25, 5660
58, 5595933.00, 5272298.00, 4998292.00, 25, 5762
59, 5596949.00, 5279296.00, 4985937.00, 25, 5865
60, 5606457.00, 5281292.00, 4985198.00, 25, 5968
61, 5617607.00, 5295770.00, 4983336.00, 25, 6071
62, 5623805.00, 5319612.00, 4912627.00, 25, 6174
63, 5628721.00, 5342943.00, 4883330.00, 25, 6277
64, 5630338.00, 5358479.00, 4864365.00, 25, 6380
65, 5633075.00, 5365145.00, 4866025.00, 25, 6483
66, 5637740.00, 5363478.00, 4880283.00, 25, 6586
67, 5640068.00, 5359254.00, 4887089.00, 25, 6689
68, 5639479.00, 5357040.00, 4890873.00, 25, 6792
69, 5635189.00, 5353718.00, 4892508.00, 25, 6894
70, 5632336.00, 5353904.00, 4881379.00, 25, 6997
71, 5633279.00, 5360493.00, 4871031.00, 25, 7100
72, 5632293.00, 5376354.00, 4860431.00, 25, 7203
73, 5629927.00, 5385345.00, 4832733.00, 25, 7306
74, 5629959.00, 5388992.00, 4824177.00, 25, 7409
75, 5628117.00, 5405523.00, 4814654.00, 25, 7512
76, 5629389.00, 5420383.00, 4779554.00, 25, 7615
77, 5633936.00, 5422089.00, 4766878.00, 25, 7718
78, 5636605.00, 5425682.00, 4760959.00, 25, 7821
79, 5637525.00, 5429385.00, 4755400.00, 25, 7924
80, 5638080.00, 5433612.00, 4749700.00, 25, 8026
81, 5634783.00, 5436977.00, 4744450.00, 25, 8129
82, 5629854.00, 5437302.00, 4742578.00, 25, 8232
83, 5625979.00, 5438783.00, 4735261.00, 25, 8335
84, 5631915.00, 5433743.00, 4744048.00, 25, 8438
85, 5642672.00, 5412217.00, 4790209.00, 25, 8541
86, 5644412.00, 5396059.00, 4824737.00, 25, 8644
87, 5642704.00, 5400671.00, 4818424.00, 25, 8747
88, 5645323.00, 5428334.00, 4769101.00, 25, 8850
89, 5659841.00, 5454345.00, 4718373.00, 25, 8953
90, 5676283.00, 5458725.00, 4711385.00, 25, 9056
91, 5680664.00, 5461495.00, 4683226.00, 25, 9158
92, 5688388.00, 5477646.00, 4650327.00, 25, 9261
93, 5693812.00, 5496016.00, 4643884.00, 25, 9364
94, 5695184.00, 5500362.00, 4648525.00, 25, 9467
95, 5680906.00, 5507423.00, 4635538.00, 25, 9570
96, 5679494.00, 5528993.00, 4590675.00, 25, 9673
97, 5683549.00, 5559375.00, 4561421.00, 25, 9776
98, 5676695.00, 5567603.00, 4556329.00, 25, 9879
99, 5694074.00, 5598718.00, 4534647.00, 25, 9982
100, 5744273.00, 5727124.00, 4497497.00, 25, 10085
101, 5818839.00, 5899068.00, 4380996.00, 25, 10188
102, 5867320.00, 5933587.00, 4324318.00, 25, 10290
103, 5896231.00, 5947659.00, 4327707.00, 25, 10393
104, 5903864.00, 5984432.00, 4290458.00, 25, 10496
105, 5929570.00, 6066801.00, 4051014.00, 25, 10599
106, 5928598.00, 6110384.00, 4005169.00, 25, 10702
107, 5915566.00, 6077720.00, 4024929.00, 25, 10805
108, 5904232.00, 6063043.00, 4031195.00, 25, 10908
109, 5882619.00, 6075878.00, 4006407.00, 25, 11011
110, 5864706.00, 6097157.00, 3986312.00, 25, 11114
111, 5872619.00, 6065080.00, 4068413.00, 25, 11217
112, 5902816.00, 5994233.00, 4214114.00, 25, 11320
113, 5925997.00, 5926550.00, 4344856.00, 25, 11422
114, 5929307.00, 5866185.00, 4436116.00, 25, 11525
115, 5921742.00, 5810907.00, 4476943.00, 25, 11628
116, 5918344.00, 5755154.00, 4505344.00, 25, 11731
117, 5919907.00, 5719880.00, 4523604.00, 25, 11834
118, 5913291.00, 5720351.00, 4505307.00, 25, 11937
119, 5900165.00, 5752822.00, 4373163.00, 25, 12040
120, 5878584.00, 5761669.00, 4336924.00, 25, 12143
121, 5853338.00, 5771827.00, 4255069.00, 25, 12246
122, 5849713.00, 5822175.00, 4185954.00, 25, 12349
123, 5865383.00, 5862876.00, 4198261.00, 25, 12452
124, 5890327.00, 5846347.00, 4267461.00, 25, 12554
RECORDING Time: 10:50:43
BASELINE Time: 10:50:44
1, 5836254.00, 5791111.00, 4023701.00, 25, 0
2, 5832819.00, 5793510.00, 3945538.00, 25, 0
3, 5821303.00, 5799049.00, 3926561.00, 25, 103
4, 5815547.00, 5801849.00, 3939226.00, 25, 205
5, 5825099.00, 5800614.00, 3942159.00, 25, 308
6, 5828774.00, 5795848.00, 3936125.00, 25, 411
7, 5821083.00, 5794759.00, 3935718.00, 25, 514
8, 5830170.00, 5793953.00, 3947674.00, 25, 617
9, 5848070.00, 5789775.00, 3963165.00, 25, 720
10, 5855728.00, 5767568.00, 3987434.00, 25, 823
11, 5853876.00, 5740160.00, 4010122.00, 25, 926
12, 5878574.00, 5736098.00, 4019186.00, 25, 1029
13, 5930775.00, 5765559.00, 4015721.00, 25, 1132
14, 5960927.00, 5805808.00, 3989619.00, 25, 1234
15, 5984382.00, 5855290.00, 3945956.00, 25, 1337
16, 6012365.00, 5911033.00, 3908754.00, 25, 1440
17, 6023769.00, 5943532.00, 3946619.00, 25, 1543
18, 6012226.00, 5985375.00, 4010744.00, 25, 1646
19, 6006943.00, 6026866.00, 4016818.00, 25, 1749
20, 5997985.00, 6059717.00, 3988064.00, 25, 1852
21, 5986757.00, 6095712.00, 3941604.00, 25, 1955
22, 5982510.00, 6142156.00, 3846713.00, 25, 2058
23, 5967549.00, 6197396.00, 3747357.00, 25, 2161
24, 5958761.00, 6206631.00, 3740302.00, 25, 2264
25, 5959515.00, 6169901.00, 3804085.00, 25, 2366
26, 5957620.00, 6124396.00, 3854175.00, 25, 2469
27, 5957199.00, 6119652.00, 3843704.00, 25, 2572
28, 5960125.00, 6122597.00, 3841374.00, 25, 2675
29, 5961950.00, 6115736.00, 3845717.00, 25, 2778
30, 5949397.00, 6116683.00, 3839065.00, 25, 2881
31, 5940869.00, 6118543.00, 3837363.00, 25, 2984
32, 5940156.00, 6122399.00, 3830055.00, 25, 3087
33, 5937900.00, 6135465.00, 3810340.00, 25, 3190
34, 5936422.00, 6150352.00, 3775276.00, 25, 3293
35, 5938533.00, 6146517.00, 3783914.00, 25, 3395
36, 5936572.00, 6133525.00, 3800582.00, 25, 3498
37, 5928001.00, 6124211.00, 3809299.00, 25, 3601
38, 5918500.00, 6107935.00, 3831338.00, 25, 3704
39, 5911864.00, 6088445.00, 3866687.00, 25, 3807
40, 5908178.00, 6080138.00, 3888309.00, 25, 3910
41, 5910452.00, 6078235.00, 3906648.00, 25, 4013
42, 5912241.00, 6081532.00, 3920780.00, 25, 4116
43, 5915033.00, 6089777.00, 3918100.00, 25, 4219
44, 5923970.00, 6104663.00, 3902959.00, 25, 4322
45, 5931258.00, 6124117.00, 3880235.00, 25, 4425
46, 5933388.00, 6137663.00, 3852423.00, 25, 4527
47, 5929026.00, 6146023.00, 3832970.00, 25, 4630
48, 5924580.00, 6149241.00, 3814838.00, 25, 4733
49, 5925336.00, 6141720.00, 3828874.00, 25, 4836
50, 5922855.00, 6134624.00, 3836768.00, 25, 4939
51, 5921307.00, 6128488.00, 3844352.00, 25, 5042
52, 5921802.00, 6124397.00, 3848101.00, 25, 5145
53, 5921069.00, 6119149.00, 3859534.00, 25, 5248
54, 5919070.00, 6108471.00, 3877117.00, 25, 5351
55, 5915544.00, 6101393.00, 3887532.00, 25, 5454
56, 5911371.00, 6097599.00, 3891148.00, 25, 5557
57, 5908316.00, 6095069.00, 3893265.00, 25, 5659
58, 5906862.00, 6091993.00, 3897908.00, 25, 5762
59, 5906561.00, 6086514.00, 3906712.00, 25, 5865
60, 5906627.00, 6080933.00, 3915670.00, 25, 5968
61, 5906432.00, 6080173.00, 3915824.00, 25, 6071
62, 5909480.00, 6089112.00, 3902525.00, 25, 6174
63, 5910302.00, 6094678.00, 3894528.00, 25, 6277
64, 5909164.00, 6108439.00, 3871859.00, 25, 6380
65, 5912805.00, 6119225.00, 3857784.00, 25, 6483
66, 5916076.00, 6121707.00, 3858026.00, 25, 6586
67, 5910403.00, 6116683.00, 3861631.00, 25, 6689
68, 5902751.00, 6115232.00, 3859915.00, 25, 6791
69, 5902762.00, 6116703.00, 3854140.00, 25, 6894
70, 5908285.00, 6106830.00, 3864119.00, 25, 6997
71, 5912951.00, 6102059.00, 3865103.00, 25, 7100
72, 5914229.00, 6093284.00, 3865837.00, 25, 7203
73, 5915174.00, 6076497.00, 3895588.00, 25, 7306
74, 5917074.00, 6083400.00, 3917293.00, 25, 7409
75, 5915468.00, 6103487.00, 3904001.00, 25, 7512
76, 5907150.00, 6087987.00, 3974492.00, 25, 7615
77, 5902105.00, 6039581.00, 4054818.00, 25, 7718
78, 5907520.00, 6004003.00, 4110286.00, 25, 7820
79, 5912701.00, 5986870.00, 4119162.00, 25, 7923
80, 5928559.00, 5959539.00, 4132411.00, 25, 8026
81, 5956946.00, 5893529.00, 4210139.00, 25, 8129
82, 5968569.00, 5808655.00, 4295083.00, 25, 8232
83, 5961637.00, 5738210.00, 4343583.00, 25, 8335
84, 5955970.00, 5689863.00, 4365108.00, 25, 8438
85, 5970859.00, 5662796.00, 4387592.00, 25, 8541
86, 5997506.00, 5640831.00, 4440505.00, 25, 8644
87, 6019590.00, 5642111.00, 4464687.00, 25, 8747
88, 6043487.00, 5672481.00, 4477225.00, 25, 8850
89, 6072459.00, 5683343.00, 4491263.00, 25, 8952
90, 6102005.00, 5680266.00, 4642367.00, 25, 9055
91, 6112980.00, 5683223.00, 4662595.00, 25, 9158
92, 6107910.00, 5678168.00, 4639730.00, 25, 9261
BASELINE Time: 10:50:54
RECORDING Time: 10:51:20
1, 6064830.00, 5959604.00, 3724953.00, 25, 0
2, 6061917.00, 5968205.00, 3698161.00, 25, 0
3, 6061751.00, 5971786.00, 3610156.00, 25, 103
4, 6067232.00, 5969635.00, 3518349.00, 25, 206
5, 6075161.00, 5961153.00, 3526956.00, 25, 309
6, 6077291.00, 5950698.00, 3554469.00, 25, 412
7, 6069058.00, 5944747.00, 3578459.00, 25, 515
8, 6066176.00, 5938874.00, 3640986.00, 25, 618
9, 6067725.00, 5926921.00, 3691280.00, 25, 721
10, 6063826.00, 5906343.00, 3730221.00, 25, 824
11, 6063169.00, 5886313.00, 3763237.00, 25, 927
12, 6070987.00, 5864956.00, 3865680.00, 25, 1030
13, 6080580.00, 5850142.00, 3897646.00, 25, 1132
14, 6091448.00, 5856848.00, 3883148.00, 25, 1235
15, 6103932.00, 5893793.00, 3835408.00, 25, 1338
16, 6116569.00, 5955184.00, 3702803.00, 25, 1441
17, 6122035.00, 6068190.00, 3492017.00, 25, 1544
18, 6105743.00, 6202300.00, 3361214.00, 25, 1647
19, 6085857.00, 6275882.00, 3396021.00, 25, 1750
20, 6046286.00, 6192071.00, 3497035.00, 25, 1853
21, 6002578.00, 6135402.00, 3581845.00, 25, 1956
22, 5969997.00, 6104809.00, 3617389.00, 25, 2059
23, 5963244.00, 6110154.00, 3609752.00, 25, 2161
24, 5977647.00, 6148117.00, 3554890.00, 25, 2264
25, 6005334.00, 6200463.00, 3471339.00, 25, 2367
26, 6033097.00, 6248119.00, 3332683.00, 25, 2470
27, 6049037.00, 6273474.00, 3311915.00, 25, 2573
28, 6056126.00, 6273611.00, 3319078.00, 25, 2676
29, 6058430.00, 6258662.00, 3348458.00, 25, 2779
30, 6053995.00, 6238948.00, 3388618.00, 25, 2882
31, 6043808.00, 6210199.00, 3434687.00, 25, 2985
32, 6031984.00, 6182225.00, 3469982.00, 25, 3088
33, 6022670.00, 6156510.00, 3502412.00, 25, 3190
34, 6012884.00, 6135603.00, 3526664.00, 25, 3293
35, 6004744.00, 6120103.00, 3541088.00, 25, 3396
36, 6000223.00, 6108893.00, 3551118.00, 25, 3499
37, 5997575.00, 6102152.00, 3558442.00, 25, 3602
38, 5996573.00, 6099253.00, 3561077.00, 25, 3705
39, 5998801.00, 6099786.00, 3560263.00, 25, 3808
40, 6002923.00, 6104084.00, 3545300.00, 25, 3911
41, 6007474.00, 6112199.00, 3534577.00, 25, 4014
42, 6012699.00, 6116415.00, 3538887.00, 25, 4117
43, 6016217.00, 6112369.00, 3548758.00, 25, 4220
44, 6020569.00, 6107153.00, 3559014.00, 25, 4322
45, 6024527.00, 6104659.00, 3564440.00, 25, 4425
46, 6024679.00, 6097289.00, 3572843.00, 25, 4528
47, 6017465.00, 6078151.00, 3588194.00, 25, 4631
48, 6014955.00, 6046106.00, 3611525.00, 25, 4734
49, 6023620.00, 6013263.00, 3644999.00, 25, 4837
50, 6037991.00, 5990888.00, 3669573.00, 25, 4940
51, 6059127.00, 5972579.00, 3709534.00, 25, 5043
52, 6070935.00, 5984875.00, 3738625.00, 25, 5146
53, 6085434.00, 6008678.00, 3717786.00, 25, 5249
54, 6107459.00, 6046405.00, 3672685.00, 25, 5351
55, 6117269.00, 6126242.00, 3599976.00, 25, 5454
56, 6120545.00, 6200935.00, 3553153.00, 25, 5557
57, 6132038.00, 6258552.00, 3496558.00, 25, 5660
58, 6152018.00, 6321984.00, 3409759.00, 25, 5763
59, 6164789.00, 6376375.00, 3319998.00, 25, 5866
60, 6167400.00, 6418961.00, 3235486.00, 25, 5969
61, 6158313.00, 6454426.00, 3165167.00, 25, 6072
62, 6156217.00, 6448977.00, 3170266.00, 25, 6175
63, 6133795.00, 6412287.00, 3241674.00, 25, 6278
64, 6092754.00, 6362247.00, 3312633.00, 25, 6380
65, 6068159.00, 6270985.00, 3449325.00, 25, 6483
66, 6067331.00, 6161136.00, 3639423.00, 25, 6586
67, 6072131.00, 6090508.00, 3772565.00, 25, 6689
68, 6078624.00, 6050247.00, 3908206.00, 25, 6792
69, 6127160.00, 6022416.00, 3952209.00, 25, 6895
70, 6175671.00, 6021547.00, 3943916.00, 25, 6998
71, 6162988.00, 6037922.00, 3866109.00, 25, 7101
72, 6139079.00, 6075400.00, 3823571.00, 25, 7204
73, 6116464.00, 6094763.00, 3822930.00, 25, 7307
74, 6033372.00, 6172219.00, 3633741.00, 25, 7410
75, 5897840.00, 6186934.00, 3370262.00, 25, 7512
76, 5772868.00, 6144693.00, 3192928.00, 25, 7615
77, 5689471.00, 6139364.00, 3063474.00, 25, 7718
78, 5696953.00, 6274909.00, 2878897.00, 25, 7821
79, 5769665.00, 6517078.00, 2575435.00, 25, 7924
80, 5856691.00, 6613932.00, 2343758.00, 25, 8027
81, 5889584.00, 6393536.00, 2497339.00, 25, 8130
82, 5824473.00, 6007103.00, 3500068.00, 25, 8233
83, 5735712.00, 5658398.00, 3989835.00, 25, 8336
84, 5654164.00, 5365918.00, 4341589.00, 25, 8439
85, 5603415.00, 5209453.00, 4473374.00, 25, 8541
86, 5576996.00, 5171956.00, 4470503.00, 25, 8644
87, 5559567.00, 5155880.00, 4497624.00, 25, 8747
88, 5551536.00, 5133525.00, 4543405.00, 25, 8850
89, 5567886.00, 5136891.00, 4569762.00, 25, 8953
90, 5616399.00, 5129946.00, 4659398.00, 25, 9056
91, 5651767.00, 5107343.00, 4748987.00, 25, 9159
92, 5658893.00, 5077978.00, 4806632.00, 25, 9262
93, 5646397.00, 5050120.00, 4825007.00, 25, 9365
94, 5631841.00, 5040556.00, 4781814.00, 25, 9468
95, 5630516.00, 5044007.00, 4695986.00, 25, 9571
96, 5642448.00, 5050154.00, 4612629.00, 25, 9673
97, 5648900.00, 5050412.00, 4561680.00, 25, 9776
98, 5640403.00, 5060704.00, 4501760.00, 25, 9879
99, 5625430.00, 5106726.00, 4447263.00, 25, 9982
100, 5613582.00, 5096272.00, 4455282.00, 25, 10085
101, 5602546.00, 5080061.00, 4488055.00, 25, 10188
102, 5600754.00, 5065237.00, 4528408.00, 25, 10291
103, 5601800.00, 5066455.00, 4537701.00, 25, 10394
104, 5604183.00, 5079198.00, 4510578.00, 25, 10497
105, 5613620.00, 5093867.00, 4485521.00, 25, 10600
106, 5618769.00, 5117989.00, 4446088.00, 25, 10703
107, 5615647.00, 5150462.00, 4386065.00, 25, 10805
108, 5610307.00, 5185735.00, 4319284.00, 25, 10908
109, 5607112.00, 5207503.00, 4265367.00, 25, 11011
110, 5605477.00, 5219162.00, 4239398.00, 25, 11114
111, 5604863.00, 5232010.00, 4194079.00, 25, 11217
112, 5603450.00, 5243929.00, 4176184.00, 25, 11320
113, 5605207.00, 5256857.00, 4161756.00, 25, 11423
114, 5609024.00, 5262121.00, 4158912.00, 25, 11526
115, 5610715.00, 5263632.00, 4148845.00, 25, 11629
116, 5615348.00, 5268520.00, 4139290.00, 25, 11732
117, 5623152.00, 5259851.00, 4158369.00, 25, 11834
118, 5627535.00, 5243883.00, 4180730.00, 25, 11937
119, 5626109.00, 5226902.00, 4201995.00, 25, 12040
120, 5613936.00, 5203812.00, 4221166.00, 25, 12143
121, 5599083.00, 5189014.00, 4231143.00, 25, 12246
122, 5600227.00, 5192889.00, 4239407.00, 25, 12349
123, 5616937.00, 5227323.00, 4229211.00, 25, 12452
124, 5645112.00, 5265378.00, 4209843.00, 25, 12555
125, 5659474.00, 5374034.00, 4069584.00, 25, 12658
126, 5673735.00, 5486835.00, 3915887.00, 25, 12761
127, 5672683.00, 5562538.00, 3837401.00, 25, 12863
128, 5667436.00, 5585365.00, 3842939.00, 25, 12966
129, 5678949.00, 5592375.00, 3851004.00, 25, 13069
130, 5680920.00, 5614500.00, 3814339.00, 25, 13172
131, 5697889.00, 5636523.00, 3783353.00, 25, 13275
132, 5722860.00, 5637397.00, 3780176.00, 25, 13378
133, 5751228.00, 5647832.00, 3772556.00, 25, 13481
134, 5841742.00, 5766180.00, 3731112.00, 25, 13584
135, 5911334.00, 5889414.00, 3676162.00, 25, 13687
136, 5912312.00, 5915306.00, 3651481.00, 25, 13790
137, 5878348.00, 5931673.00, 3595531.00, 25, 13892
138, 5880639.00, 5953533.00, 3525380.00, 25, 13995
139, 5944810.00, 5973637.00, 3584901.00, 25, 14098
140, 6005422.00, 5993828.00, 3636090.00, 25, 14201
141, 6047713.00, 6010047.00, 3679406.00, 25, 14304
142, 6072978.00, 6020350.00, 3719153.00, 25, 14407
143, 6101521.00, 6019372.00, 3768279.00, 25, 14510
144, 6136266.00, 6007809.00, 3820737.00, 25, 14613
145, 6137147.00, 5995844.00, 3840425.00, 25, 14716
146, 6125935.00, 5979406.00, 3855088.00, 25, 14819
147, 6124905.00, 5947248.00, 3871223.00, 25, 14921
148, 6120764.00, 5935913.00, 3830981.00, 25, 15024
149, 6116019.00, 5940143.00, 3774284.00, 25, 15127
150, 6130981.00, 5929316.00, 3763416.00, 25, 15230
151, 6136308.00, 5889783.00, 3810915.00, 25, 15333
152, 6109186.00, 5856213.00, 3848413.00, 25, 15436
153, 6061630.00, 5865754.00, 3783167.00, 25, 15539
154, 6022948.00, 5869718.00, 3739484.00, 25, 15642
155, 6004973.00, 5869925.00, 3714256.00, 25, 15745
156, 5990695.00, 5869588.00, 3703036.00, 25, 15848
157, 5973172.00, 5871097.00, 3686671.00, 25, 15950
158, 5957493.00, 5876821.00, 3664406.00, 25, 16053
159, 5943676.00, 5874860.00, 3656156.00, 25, 16156
160, 5932741.00, 5865501.00, 3658728.00, 25, 16259
161, 5924101.00, 5872149.00, 3640800.00, 25, 16362
162, 5915761.00, 5881523.00, 3616720.00, 25, 16465
RECORDING Time: 10:51:33
BASELINE Time: 10:51:34
1, 5950435.00, 5934711.00, 3663570.00, 25, 0
2, 5954410.00, 5942926.00, 3660083.00, 25, 0
3, 5957012.00, 5954870.00, 3634373.00, 25, 103
4, 5959340.00, 5947979.00, 3638901.00, 25, 206
5, 5962779.00, 5941085.00, 3654096.00, 25, 309
6, 5966521.00, 5940623.00, 3660529.00, 25, 412
7, 5951945.00, 5935238.00, 3630346.00, 25, 515
8, 5928247.00, 5921958.00, 3638710.00, 25, 618
9, 5915492.00, 5925806.00, 3622428.00, 25, 721
10, 5923991.00, 5950043.00, 3611095.00, 25, 823
11, 5940527.00, 5975596.00, 3603761.00, 25, 926
12, 5953111.00, 5986728.00, 3598927.00, 25, 1029
13, 5958617.00, 6000419.00, 3581961.00, 25, 1132
14, 5960450.00, 6023017.00, 3553055.00, 25, 1235
15, 5954306.00, 6014192.00, 3566345.00, 25, 1338
16, 5933433.00, 5986738.00, 3597972.00, 25, 1441
17, 5912666.00, 5959816.00, 3631583.00, 25, 1544
18, 5903334.00, 5924715.00, 3683763.00, 25, 1647
19, 5923636.00, 5901629.00, 3742227.00, 25, 1750
20, 5967263.00, 5910067.00, 3781935.00, 25, 1853
21, 6009003.00, 5936336.00, 3766537.00, 25, 1955
22, 6042086.00, 5979165.00, 3717067.00, 25, 2058
23, 6078919.00, 6021363.00, 3687769.00, 25, 2161
24, 6102280.00, 6057646.00, 3645143.00, 25, 2264
25, 6087504.00, 6121822.00, 3555332.00, 25, 2367
