time,chan1,chan2,chan3
2019-10-11 13:10:28.518997,8617733.0,8389119.0,7133900.0
2019-10-11 13:10:28.613843,8617643.0,8389119.0,7133850.0
2019-10-11 13:10:28.706254,8617594.0,8389119.0,7133799.0
2019-10-11 13:10:28.802016,8617577.0,8388863.0,7133807.0
2019-10-11 13:10:28.890428,8617648.0,8389119.0,7133847.0
2019-10-11 13:10:28.985084,8617568.0,8389119.0,7133778.0
2019-10-11 13:10:29.079273,8617449.0,8388863.0,7133737.0
2019-10-11 13:10:29.174020,8617520.0,8389119.0,7133660.0
2019-10-11 13:10:29.267858,8617386.0,8389119.0,7133662.0
2019-10-11 13:10:29.362092,8617427.0,8388863.0,7133668.0
2019-10-11 13:10:29.453081,8617458.0,8389119.0,7133740.0
2019-10-11 13:10:29.547102,8617556.0,8389119.0,7133830.0
2019-10-11 13:10:29.640308,8617571.0,8389119.0,7133849.0
2019-10-11 13:10:29.734330,8617486.0,8389119.0,7133865.0
2019-10-11 13:10:29.830692,8617400.0,8389119.0,7133851.0
2019-10-11 13:10:29.921832,8617506.0,8389119.0,7133824.0
2019-10-11 13:10:30.013150,8617553.0,8389119.0,7133937.0
2019-10-11 13:10:30.108621,8617560.0,8389119.0,7133877.0
2019-10-11 13:10:30.202111,8617531.0,8389119.0,7133941.0
2019-10-11 13:10:30.295184,8617532.0,8388863.0,7133981.0
2019-10-11 13:10:30.392305,8617539.0,8389119.0,7133956.0
2019-10-11 13:10:30.485480,8617558.0,8389119.0,7133974.0
2019-10-11 13:10:30.573836,8617634.0,8388863.0,7133964.0
2019-10-11 13:10:30.670357,8617572.0,8388863.0,7133893.0
2019-10-11 13:10:30.764743,8617442.0,8389119.0,7133984.0
2019-10-11 13:10:30.857533,8617548.0,8389119.0,7134061.0
2019-10-11 13:10:30.951050,8617590.0,8389119.0,7133819.0
2019-10-11 13:10:31.045440,8617641.0,8388863.0,7133775.0
2019-10-11 13:10:31.136444,8617626.0,8389119.0,7133757.0
2019-10-11 13:10:31.230417,8617588.0,8388863.0,7133815.0
2019-10-11 13:10:31.323594,8617523.0,8388863.0,7133849.0
2019-10-11 13:10:31.419469,8617430.0,8389119.0,7133822.0
2019-10-11 13:10:31.513463,8617460.0,8389119.0,7133723.0
2019-10-11 13:10:31.608020,8617438.0,8388863.0,7133698.0
2019-10-11 13:10:31.697973,8617428.0,8388863.0,7133614.0
2019-10-11 13:10:31.790579,8617451.0,8389119.0,7133736.0
2019-10-11 13:10:31.887358,8617496.0,8389119.0,7133817.0
2019-10-11 13:10:31.980710,8617577.0,8388863.0,7133789.0
2019-10-11 13:10:32.074703,8617625.0,8389119.0,7133786.0
2019-10-11 13:10:32.166867,8617644.0,8389119.0,7133808.0
2019-10-11 13:10:32.257315,8617649.0,8388863.0,7133881.0
2019-10-11 13:10:32.353969,8617749.0,8388863.0,7133877.0
2019-10-11 13:10:32.444674,8617805.0,8389119.0,7133930.0
2019-10-11 13:10:32.539604,8617881.0,8389119.0,7133843.0
2019-10-11 13:10:32.633958,8617601.0,8389119.0,7133864.0
2019-10-11 13:10:32.729914,8617503.0,8389119.0,7133860.0
2019-10-11 13:10:32.821332,8617558.0,8389119.0,7133815.0
2019-10-11 13:10:32.912318,8617669.0,8388863.0,7133901.0
2019-10-11 13:10:33.006126,8617604.0,8388863.0,7133931.0
2019-10-11 13:10:33.100743,8617518.0,8389119.0,7133878.0
2019-10-11 13:10:33.195327,8617577.0,8388863.0,7133952.0
2019-10-11 13:10:33.288885,8617614.0,8389119.0,7133897.0
2019-10-11 13:10:33.382370,8617665.0,8388863.0,7133757.0
2019-10-11 13:10:33.473968,8617584.0,8389119.0,7133804.0
2019-10-11 13:10:33.567997,8617534.0,8389119.0,7133866.0
2019-10-11 13:10:33.662606,8617517.0,8389119.0,7133975.0
2019-10-11 13:10:33.755947,8617512.0,8389119.0,7133944.0
2019-10-11 13:10:33.850916,8617440.0,8388863.0,7133729.0
2019-10-11 13:10:33.947300,8617474.0,8389119.0,7133781.0
2019-10-11 13:10:34.034729,8617528.0,8389119.0,7133823.0
2019-10-11 13:10:34.130093,8617414.0,8389119.0,7133878.0
2019-10-11 13:10:34.223955,8617496.0,8389119.0,7133941.0
2019-10-11 13:10:34.316702,8617646.0,8389119.0,7133995.0
2019-10-11 13:10:34.413582,8617815.0,8389119.0,7134150.0
2019-10-11 13:10:34.505801,8618157.0,8389119.0,7134039.0
2019-10-11 13:10:34.595582,8619195.0,8389119.0,7133863.0
2019-10-11 13:10:34.690241,8622866.0,8389119.0,7133953.0
2019-10-11 13:10:34.784738,8637692.0,8389119.0,7133761.0
2019-10-11 13:10:34.879983,8644557.0,8388863.0,7133241.0
2019-10-11 13:10:34.972736,8644219.0,8389119.0,7133156.0
2019-10-11 13:10:35.067127,8644135.0,8389119.0,7133379.0
2019-10-11 13:10:35.159493,8644325.0,8389119.0,7133430.0
2019-10-11 13:10:35.253835,8644214.0,8388863.0,7133275.0
2019-10-11 13:10:35.348278,8644125.0,8389119.0,7133360.0
2019-10-11 13:10:35.440005,8644154.0,8389119.0,7133417.0
2019-10-11 13:10:35.533602,8644086.0,8389119.0,7133290.0
2019-10-11 13:10:35.628302,8644019.0,8389119.0,7133240.0
2019-10-11 13:10:35.718653,8644126.0,8389119.0,7133244.0
2019-10-11 13:10:35.812343,8644191.0,8389119.0,7133230.0
2019-10-11 13:10:35.906855,8644128.0,8388863.0,7133238.0
2019-10-11 13:10:36.003013,8644091.0,8389119.0,7133203.0
2019-10-11 13:10:36.095637,8644070.0,8388863.0,7133148.0
2019-10-11 13:10:36.191028,8643958.0,8389119.0,7133138.0
2019-10-11 13:10:36.279095,8644006.0,8389119.0,7133279.0
2019-10-11 13:10:36.373875,8644087.0,8389119.0,7133200.0
2019-10-11 13:10:36.470184,8644012.0,8389119.0,7133184.0
2019-10-11 13:10:36.561763,8643980.0,8389119.0,7133295.0
2019-10-11 13:10:36.656424,8644079.0,8389119.0,7133386.0
2019-10-11 13:10:36.750333,8643997.0,8388863.0,7133214.0
2019-10-11 13:10:36.843313,8643893.0,8389119.0,7133234.0
2019-10-11 13:10:36.936906,8643922.0,8389119.0,7133240.0
2019-10-11 13:10:37.029054,8643938.0,8389119.0,7133261.0
2019-10-11 13:10:37.125527,8643918.0,8389119.0,7133130.0
2019-10-11 13:10:37.217616,8643994.0,8389119.0,7133233.0
2019-10-11 13:10:37.312774,8644078.0,8389119.0,7133200.0
2019-10-11 13:10:37.401790,8643985.0,8388863.0,7133152.0
2019-10-11 13:10:37.495941,8643935.0,8388863.0,7133275.0
2019-10-11 13:10:37.591569,8644051.0,8389119.0,7133189.0
2019-10-11 13:10:37.684507,8643946.0,8389119.0,7133114.0
2019-10-11 13:10:37.778569,8644021.0,8389119.0,7133157.0
2019-10-11 13:10:37.873085,8644044.0,8389119.0,7133204.0
2019-10-11 13:10:37.962522,8643813.0,8389119.0,7133215.0
2019-10-11 13:10:38.059466,8643807.0,8389119.0,7133212.0
2019-10-11 13:10:38.151192,8643815.0,8388863.0,7133264.0
2019-10-11 13:10:38.245967,8643748.0,8389119.0,7133179.0
2019-10-11 13:10:38.339929,8643788.0,8389119.0,7133178.0
2019-10-11 13:10:38.433866,8643932.0,8389119.0,7133227.0
2019-10-11 13:10:38.526883,8644017.0,8388863.0,7133218.0
2019-10-11 13:10:38.617300,8643914.0,8389119.0,7133162.0
2019-10-11 13:10:38.715112,8643876.0,8389119.0,7133110.0
2019-10-11 13:10:38.806891,8643930.0,8389119.0,7133186.0
2019-10-11 13:10:38.900550,8643917.0,8389119.0,7133231.0
2019-10-11 13:10:38.993844,8643925.0,8389119.0,7133320.0
2019-10-11 13:10:39.085198,8643926.0,8388863.0,7133196.0
2019-10-11 13:10:39.180951,8643956.0,8389119.0,7133154.0
2019-10-11 13:10:39.273761,8643949.0,8389119.0,7133250.0
2019-10-11 13:10:39.370413,8643966.0,8389119.0,7133326.0
2019-10-11 13:10:39.462543,8644001.0,8388863.0,7133215.0
2019-10-11 13:10:39.557099,8643931.0,8389119.0,7133181.0
2019-10-11 13:10:39.648179,8643956.0,8389119.0,7133170.0
2019-10-11 13:10:39.742595,8644032.0,8388863.0,7133216.0
2019-10-11 13:10:39.834109,8643891.0,8388863.0,7133149.0
2019-10-11 13:10:39.928076,8643950.0,8389119.0,7133099.0
2019-10-11 13:10:40.023350,8643933.0,8389119.0,7133339.0
2019-10-11 13:10:40.117043,8643874.0,8389119.0,7133371.0
2019-10-11 13:10:40.207670,8643962.0,8389119.0,7133205.0
2019-10-11 13:10:40.301785,8643941.0,8389119.0,7133230.0
2019-10-11 13:10:40.397004,8643911.0,8388863.0,7133157.0
2019-10-11 13:10:40.488554,8643770.0,8388863.0,7133289.0
2019-10-11 13:10:40.585444,8643841.0,8389119.0,7133416.0
2019-10-11 13:10:40.677930,8643943.0,8389119.0,7133370.0
2019-10-11 13:10:40.767660,8643870.0,8388863.0,7133425.0
2019-10-11 13:10:40.862130,8643862.0,8389119.0,7133421.0
2019-10-11 13:10:40.956459,8643828.0,8389119.0,7133372.0
2019-10-11 13:10:41.051897,8643833.0,8389119.0,7133415.0
2019-10-11 13:10:41.145800,8643949.0,8389119.0,7133319.0
2019-10-11 13:10:41.239006,8643864.0,8389119.0,7133203.0
2019-10-11 13:10:41.330267,8643811.0,8389119.0,7133176.0
2019-10-11 13:10:41.423702,8643671.0,8388863.0,7133172.0
2019-10-11 13:10:41.518849,8643665.0,8388863.0,7133206.0
2019-10-11 13:10:41.614180,8643821.0,8389119.0,7133319.0
2019-10-11 13:10:41.707532,8643928.0,8389119.0,7133127.0
2019-10-11 13:10:41.802272,8643903.0,8389119.0,7133082.0
2019-10-11 13:10:41.891100,8643850.0,8389119.0,7133242.0
2019-10-11 13:10:41.986800,8643920.0,8389119.0,7133358.0
2019-10-11 13:10:42.079937,8643931.0,8388863.0,7133297.0
2019-10-11 13:10:42.173007,8643901.0,8388863.0,7133267.0
2019-10-11 13:10:42.267082,8643847.0,8389119.0,7133314.0
2019-10-11 13:10:42.362294,8643898.0,8389119.0,7133392.0
2019-10-11 13:10:42.454265,8643811.0,8388863.0,7133445.0
2019-10-11 13:10:42.546372,8643824.0,8388863.0,7133409.0
2019-10-11 13:10:42.642333,8643863.0,8388863.0,7133395.0
2019-10-11 13:10:42.734382,8643866.0,8388863.0,7133388.0
2019-10-11 13:10:42.829829,8643868.0,8389119.0,7133272.0
2019-10-11 13:10:42.922781,8643854.0,8389119.0,7133240.0
2019-10-11 13:10:43.014387,8643833.0,8389119.0,7133372.0
2019-10-11 13:10:43.108862,8643796.0,8389119.0,7133445.0
2019-10-11 13:10:43.202053,8643828.0,8389119.0,7133380.0
2019-10-11 13:10:43.296979,8643871.0,8389119.0,7133230.0
2019-10-11 13:10:43.390406,8643906.0,8389119.0,7133195.0
2019-10-11 13:10:43.486354,8643813.0,8389119.0,7133233.0
2019-10-11 13:10:43.574733,8643786.0,8389119.0,7133177.0
2019-10-11 13:10:43.668430,8643895.0,8389119.0,7133203.0
2019-10-11 13:10:43.762124,8643923.0,8388863.0,7133286.0
2019-10-11 13:10:43.857555,8643926.0,8389119.0,7133355.0
2019-10-11 13:10:43.950649,8643900.0,8389119.0,7133412.0
2019-10-11 13:10:44.046177,8643934.0,8389119.0,7133427.0
2019-10-11 13:10:44.135055,8643888.0,8388863.0,7133381.0
2019-10-11 13:10:44.230409,8643750.0,8389119.0,7133362.0
2019-10-11 13:10:44.323565,8643763.0,8389119.0,7133309.0
2019-10-11 13:10:44.419752,8643845.0,8389119.0,7133293.0
2019-10-11 13:10:44.512299,8643876.0,8388863.0,7133358.0
2019-10-11 13:10:44.608034,8643856.0,8389119.0,7133465.0
2019-10-11 13:10:44.694870,8643848.0,8388863.0,7133421.0
2019-10-11 13:10:44.790859,8643867.0,8389119.0,7133230.0
2019-10-11 13:10:44.885672,8643858.0,8389119.0,7133333.0
2019-10-11 13:10:44.979549,8643854.0,8388863.0,7133358.0
2019-10-11 13:10:45.072360,8643820.0,8388863.0,7133262.0
2019-10-11 13:10:45.169318,8643784.0,8388863.0,7133294.0
2019-10-11 13:10:45.258989,8643767.0,8389119.0,7133340.0
2019-10-11 13:10:45.351867,8643917.0,8388863.0,7133341.0
2019-10-11 13:10:45.444942,8643864.0,8388863.0,7133434.0
2019-10-11 13:10:45.540022,8643815.0,8389119.0,7133476.0
2019-10-11 13:10:45.635495,8643891.0,8389119.0,7133447.0
2019-10-11 13:10:45.729445,8643868.0,8388863.0,7133499.0
2019-10-11 13:10:45.817734,8643849.0,8388863.0,7133475.0
2019-10-11 13:10:45.913267,8643948.0,8389119.0,7133388.0
2019-10-11 13:10:46.006968,8643950.0,8388863.0,7133354.0
2019-10-11 13:10:46.101103,8643944.0,8388863.0,7133301.0
2019-10-11 13:10:46.195080,8643906.0,8389119.0,7133384.0
2019-10-11 13:10:46.291676,8643933.0,8388863.0,7133470.0
2019-10-11 13:10:46.379931,8643903.0,8388863.0,7133355.0
2019-10-11 13:10:46.476643,8643884.0,8389119.0,7133404.0
2019-10-11 13:10:46.567744,8643976.0,8389119.0,7133477.0
2019-10-11 13:10:46.662995,8644016.0,8389119.0,7133443.0
2019-10-11 13:10:46.756065,8643894.0,8388863.0,7133267.0
2019-10-11 13:10:46.851258,8643927.0,8389119.0,7133279.0
2019-10-11 13:10:46.943333,8644025.0,8389119.0,7133305.0
2019-10-11 13:10:47.035450,8643952.0,8389119.0,7133225.0
2019-10-11 13:10:47.131604,8644118.0,8389119.0,7133399.0
2019-10-11 13:10:47.225103,8644062.0,8389119.0,7133433.0
2019-10-11 13:10:47.317124,8643953.0,8389119.0,7133345.0
2019-10-11 13:10:47.411856,8643866.0,8388863.0,7133355.0
2019-10-11 13:10:47.500994,8643816.0,8389119.0,7133338.0
2019-10-11 13:10:47.596085,8643898.0,8389119.0,7133364.0
2019-10-11 13:10:47.691358,8643978.0,8388863.0,7133445.0
2019-10-11 13:10:47.782531,8644006.0,8389119.0,7133406.0
2019-10-11 13:10:47.880310,8643960.0,8389119.0,7133178.0
2019-10-11 13:10:47.972343,8643922.0,8389119.0,7133268.0
2019-10-11 13:10:48.062711,8644011.0,8388863.0,7133323.0
2019-10-11 13:10:48.159271,8644153.0,8389119.0,7133394.0
2019-10-11 13:10:48.251016,8644159.0,8389119.0,7133509.0
2019-10-11 13:10:48.345089,8644121.0,8389119.0,7133437.0
2019-10-11 13:10:48.438911,8644039.0,8388863.0,7133351.0
2019-10-11 13:10:48.532169,8643919.0,8389119.0,7133324.0
2019-10-11 13:10:48.624795,8643686.0,8388863.0,7133188.0
2019-10-11 13:10:48.717387,8643578.0,8388863.0,7133073.0
2019-10-11 13:10:48.812574,8643647.0,8388863.0,7132929.0
2019-10-11 13:10:48.906485,8643887.0,8389119.0,7132873.0
2019-10-11 13:10:49.001153,8659075.0,8388863.0,7132325.0
2019-10-11 13:10:49.094591,8680872.0,8389119.0,7127041.0
2019-10-11 13:10:49.187869,8670714.0,8389119.0,7121821.0
2019-10-11 13:10:49.280725,8669463.0,8388863.0,7121551.0
2019-10-11 13:10:49.374478,8669704.0,8388863.0,7121715.0
2019-10-11 13:10:49.470276,8669303.0,8389119.0,7121800.0
2019-10-11 13:10:49.564111,8669150.0,8389119.0,7122049.0
2019-10-11 13:10:49.655239,8669153.0,8388863.0,7122252.0
2019-10-11 13:10:49.747051,8669162.0,8388863.0,7122206.0
2019-10-11 13:10:49.840230,8669197.0,8389119.0,7122159.0
2019-10-11 13:10:49.937553,8669032.0,8389119.0,7122351.0
2019-10-11 13:10:50.030558,8668993.0,8389119.0,7122433.0
2019-10-11 13:10:50.124574,8668567.0,8389119.0,7122187.0
2019-10-11 13:10:50.214645,8668551.0,8389119.0,7122009.0
2019-10-11 13:10:50.308936,8668624.0,8389119.0,7122046.0
2019-10-11 13:10:50.401087,8668620.0,8388863.0,7122078.0
2019-10-11 13:10:50.495792,8668595.0,8388863.0,7122110.0
2019-10-11 13:10:50.589769,8668651.0,8389119.0,7122020.0
2019-10-11 13:10:50.684271,8668588.0,8389119.0,7122019.0
2019-10-11 13:10:50.773980,8668425.0,8388863.0,7122024.0
2019-10-11 13:10:50.869557,8668460.0,8389119.0,7122134.0
2019-10-11 13:10:50.964987,8668491.0,8389119.0,7122088.0
2019-10-11 13:10:51.056887,8668498.0,8389119.0,7122057.0
2019-10-11 13:10:51.153336,8668630.0,8389119.0,7122095.0
2019-10-11 13:10:51.246319,8668485.0,8389119.0,7122162.0
2019-10-11 13:10:51.335048,8668451.0,8389119.0,7122200.0
2019-10-11 13:10:51.429561,8668523.0,8389119.0,7122130.0
2019-10-11 13:10:51.526028,8668441.0,8389119.0,7122299.0
2019-10-11 13:10:51.616869,8668501.0,8388863.0,7122388.0
2019-10-11 13:10:51.712947,8668531.0,8389119.0,7122180.0
2019-10-11 13:10:51.808763,8668385.0,8388863.0,7122251.0
