time,chan1,chan2,chan3
2019-10-11 12:58:02.687092,8457169.0,8388863.0,6921384.0
2019-10-11 12:58:02.781394,8457223.0,8389119.0,6921420.0
2019-10-11 12:58:02.871546,8457279.0,8389119.0,6921472.0
2019-10-11 12:58:02.967870,8457304.0,8388863.0,6921453.0
2019-10-11 12:58:03.059905,8457216.0,8388863.0,6921427.0
2019-10-11 12:58:03.155918,8457202.0,8389119.0,6921299.0
2019-10-11 12:58:03.248434,8457246.0,8388863.0,6921545.0
2019-10-11 12:58:03.343910,8457316.0,8388863.0,6921609.0
2019-10-11 12:58:03.435178,8457150.0,8389119.0,6921496.0
2019-10-11 12:58:03.527196,8457170.0,8388863.0,6921444.0
2019-10-11 12:58:03.623309,8457194.0,8388863.0,6921507.0
2019-10-11 12:58:03.717720,8457216.0,8389119.0,6921468.0
2019-10-11 12:58:03.809195,8457187.0,8388863.0,6921468.0
2019-10-11 12:58:03.903650,8457074.0,8388863.0,6921333.0
2019-10-11 12:58:03.997119,8457103.0,8389119.0,6921284.0
2019-10-11 12:58:04.089709,8457283.0,8389119.0,6921413.0
2019-10-11 12:58:04.183896,8457273.0,8388863.0,6921497.0
2019-10-11 12:58:04.278856,8457251.0,8389119.0,6921399.0
2019-10-11 12:58:04.369742,8457330.0,8389119.0,6921255.0
2019-10-11 12:58:04.465836,8457371.0,8389119.0,6921346.0
2019-10-11 12:58:04.561444,8458394.0,8389119.0,6921365.0
2019-10-11 12:58:04.650063,8463977.0,8389119.0,6921351.0
2019-10-11 12:58:04.744973,8479493.0,8388863.0,6921133.0
2019-10-11 12:58:04.838402,8507152.0,8388863.0,6920193.0
2019-10-11 12:58:04.932408,8537747.0,8389119.0,6925373.0
2019-10-11 12:58:05.026753,8567385.0,8389119.0,6950596.0
2019-10-11 12:58:05.119665,8583777.0,8388863.0,6971986.0
2019-10-11 12:58:05.211746,8593009.0,8389119.0,6980297.0
2019-10-11 12:58:05.304577,8605796.0,8389119.0,6989354.0
2019-10-11 12:58:05.399596,8617920.0,8388863.0,7001550.0
2019-10-11 12:58:05.491878,8629993.0,8389119.0,7012072.0
2019-10-11 12:58:05.586038,8634237.0,8389119.0,7021701.0
2019-10-11 12:58:05.681390,8634785.0,8388863.0,7025551.0
2019-10-11 12:58:05.777785,8640688.0,8389119.0,7027127.0
2019-10-11 12:58:05.866619,8649858.0,8389119.0,7031075.0
2019-10-11 12:58:05.961513,8659416.0,8388863.0,7038149.0
2019-10-11 12:58:06.054271,8667994.0,8389119.0,7044838.0
2019-10-11 12:58:06.148139,8672115.0,8388863.0,7050197.0
2019-10-11 12:58:06.242164,8674790.0,8389119.0,7052616.0
2019-10-11 12:58:06.336537,8679714.0,8388863.0,7054054.0
2019-10-11 12:58:06.426968,8684111.0,8389119.0,7056661.0
2019-10-11 12:58:06.523134,8688789.0,8389119.0,7060040.0
2019-10-11 12:58:06.616887,8695912.0,8388863.0,7063473.0
2019-10-11 12:58:06.709485,8699790.0,8389119.0,7067848.0
2019-10-11 12:58:06.803522,8698821.0,8388863.0,7070858.0
2019-10-11 12:58:06.897348,8689081.0,8389119.0,7072359.0
2019-10-11 12:58:06.989109,8648649.0,8389119.0,7073569.0
2019-10-11 12:58:07.082641,8581075.0,8388863.0,7077045.0
2019-10-11 12:58:07.177374,8522394.0,8388863.0,7079293.0
2019-10-11 12:58:07.270490,8485684.0,8389119.0,7032404.0
2019-10-11 12:58:07.364144,8470913.0,8389119.0,6972557.0
2019-10-11 12:58:07.460893,8465268.0,8389119.0,6947680.0
2019-10-11 12:58:07.550801,8461708.0,8389119.0,6937421.0
2019-10-11 12:58:07.642520,8460328.0,8389119.0,6931805.0
2019-10-11 12:58:07.738294,8460440.0,8388863.0,6929052.0
2019-10-11 12:58:07.832711,8464627.0,8388863.0,6927900.0
2019-10-11 12:58:07.927632,8479438.0,8389119.0,6927446.0
2019-10-11 12:58:08.019751,8510802.0,8388863.0,6925232.0
2019-10-11 12:58:08.108997,8545563.0,8389119.0,6924846.0
2019-10-11 12:58:08.204639,8568991.0,8388863.0,6942004.0
2019-10-11 12:58:08.299999,8586276.0,8388863.0,6964226.0
2019-10-11 12:58:08.393955,8599663.0,8388863.0,6980139.0
2019-10-11 12:58:08.486094,8612773.0,8389119.0,6993063.0
2019-10-11 12:58:08.580848,8623508.0,8389119.0,7005333.0
2019-10-11 12:58:08.674774,8634104.0,8389119.0,7014407.0
2019-10-11 12:58:08.767173,8645920.0,8389119.0,7022986.0
2019-10-11 12:58:08.859564,8657632.0,8389119.0,7032047.0
2019-10-11 12:58:08.953297,8666857.0,8388863.0,7039956.0
2019-10-11 12:58:09.048406,8671391.0,8389119.0,7045775.0
2019-10-11 12:58:09.144629,8676292.0,8389119.0,7049218.0
2019-10-11 12:58:09.238066,8684430.0,8388863.0,7052381.0
2019-10-11 12:58:09.329112,8691096.0,8389119.0,7057493.0
2019-10-11 12:58:09.420696,8694865.0,8389119.0,7061850.0
2019-10-11 12:58:09.515078,8698119.0,8389119.0,7064242.0
2019-10-11 12:58:09.609164,8702468.0,8389119.0,7065896.0
2019-10-11 12:58:09.705280,8706862.0,8389119.0,7067817.0
2019-10-11 12:58:09.796879,8708724.0,8389119.0,7070683.0
2019-10-11 12:58:09.887556,8708037.0,8388863.0,7072955.0
2019-10-11 12:58:09.981236,8703166.0,8389119.0,7074490.0
2019-10-11 12:58:10.077928,8691407.0,8389119.0,7075710.0
2019-10-11 12:58:10.170003,8673780.0,8388863.0,7076549.0
2019-10-11 12:58:10.264435,8655755.0,8388863.0,7077172.0
2019-10-11 12:58:10.358890,8624036.0,8389119.0,7077884.0
2019-10-11 12:58:10.448853,8578806.0,8388863.0,7081104.0
2019-10-11 12:58:10.542851,8535257.0,8389119.0,7089583.0
2019-10-11 12:58:10.638010,8500253.0,8389119.0,7066660.0
2019-10-11 12:58:10.730495,8477062.0,8388863.0,7010180.0
2019-10-11 12:58:10.827570,8464378.0,8388863.0,6961471.0
2019-10-11 12:58:10.918570,8459208.0,8389119.0,6937102.0
2019-10-11 12:58:11.015302,8457871.0,8389119.0,6930632.0
2019-10-11 12:58:11.104724,8458150.0,8389119.0,6928372.0
2019-10-11 12:58:11.198219,8458333.0,8389119.0,6927686.0
2019-10-11 12:58:11.294906,8458377.0,8389119.0,6927459.0
2019-10-11 12:58:11.386453,8458682.0,8389119.0,6927133.0
2019-10-11 12:58:11.480857,8459438.0,8389119.0,6926743.0
2019-10-11 12:58:11.575921,8461332.0,8389119.0,6926427.0
2019-10-11 12:58:11.665164,8465242.0,8389119.0,6926160.0
2019-10-11 12:58:11.760318,8474160.0,8389119.0,6925916.0
2019-10-11 12:58:11.854747,8486612.0,8389119.0,6925560.0
2019-10-11 12:58:11.950092,8498892.0,8389119.0,6924012.0
2019-10-11 12:58:12.043784,8516833.0,8388863.0,6920402.0
2019-10-11 12:58:12.137144,8540801.0,8389119.0,6918884.0
2019-10-11 12:58:12.225664,8559390.0,8389119.0,6935068.0
2019-10-11 12:58:12.320156,8576184.0,8389119.0,6954022.0
2019-10-11 12:58:12.415437,8595770.0,8388863.0,6971391.0
2019-10-11 12:58:12.508276,8612056.0,8389119.0,6988694.0
2019-10-11 12:58:12.603200,8627504.0,8388863.0,7002381.0
2019-10-11 12:58:12.698865,8645127.0,8388863.0,7015230.0
2019-10-11 12:58:12.788324,8662645.0,8389119.0,7028989.0
2019-10-11 12:58:12.882592,8672399.0,8389119.0,7040742.0
2019-10-11 12:58:12.975409,8678217.0,8388863.0,7046871.0
2019-10-11 12:58:13.070855,8684558.0,8389119.0,7051004.0
2019-10-11 12:58:13.165541,8691696.0,8389119.0,7055623.0
2019-10-11 12:58:13.257691,8700033.0,8389119.0,7060085.0
2019-10-11 12:58:13.350996,8708342.0,8389119.0,7064794.0
2019-10-11 12:58:13.444339,8716260.0,8389119.0,7069290.0
2019-10-11 12:58:13.538571,8720912.0,8389119.0,7073213.0
2019-10-11 12:58:13.630596,8723906.0,8388863.0,7076420.0
2019-10-11 12:58:13.725714,8728800.0,8389119.0,7078124.0
2019-10-11 12:58:13.818425,8731731.0,8389119.0,7080523.0
2019-10-11 12:58:13.913401,8730957.0,8389119.0,7083395.0
2019-10-11 12:58:14.006176,8714309.0,8389119.0,7085762.0
2019-10-11 12:58:14.097894,8670951.0,8389119.0,7087899.0
2019-10-11 12:58:14.190755,8617833.0,8389119.0,7089695.0
2019-10-11 12:58:14.287567,8573543.0,8389119.0,7094972.0
2019-10-11 12:58:14.383201,8540933.0,8389119.0,7105211.0
2019-10-11 12:58:14.476116,8518005.0,8389119.0,7091038.0
2019-10-11 12:58:14.565646,8500811.0,8389119.0,7057755.0
2019-10-11 12:58:14.660373,8487516.0,8389119.0,7025916.0
2019-10-11 12:58:14.755358,8477118.0,8389119.0,6997693.0
2019-10-11 12:58:14.847012,8468892.0,8389119.0,6971428.0
2019-10-11 12:58:14.944146,8463194.0,8389119.0,6949297.0
2019-10-11 12:58:15.038430,8459958.0,8388863.0,6936047.0
2019-10-11 12:58:15.128642,8458857.0,8389119.0,6930474.0
2019-10-11 12:58:15.221470,8459385.0,8389119.0,6928364.0
2019-10-11 12:58:15.316110,8460974.0,8389119.0,6927529.0
2019-10-11 12:58:15.408576,8463514.0,8388863.0,6927257.0
2019-10-11 12:58:15.501664,8469083.0,8389119.0,6927192.0
2019-10-11 12:58:15.596143,8476346.0,8389119.0,6927097.0
2019-10-11 12:58:15.693667,8483548.0,8389119.0,6926932.0
2019-10-11 12:58:15.780992,8493067.0,8389119.0,6926398.0
2019-10-11 12:58:15.876852,8505419.0,8389119.0,6924173.0
2019-10-11 12:58:15.971205,8516543.0,8389119.0,6920082.0
2019-10-11 12:58:16.066444,8527906.0,8389119.0,6916897.0
2019-10-11 12:58:16.158478,8537843.0,8389119.0,6916435.0
2019-10-11 12:58:16.254517,8552145.0,8388863.0,6921940.0
2019-10-11 12:58:16.341671,8574836.0,8388863.0,6937091.0
2019-10-11 12:58:16.439135,8594192.0,8389119.0,6963434.0
2019-10-11 12:58:16.530891,8612405.0,8388863.0,6983813.0
2019-10-11 12:58:16.625762,8632202.0,8388863.0,7000720.0
2019-10-11 12:58:16.718190,8654695.0,8389119.0,7017885.0
2019-10-11 12:58:16.814857,8675128.0,8389119.0,7035008.0
2019-10-11 12:58:16.905835,8694657.0,8389119.0,7048726.0
2019-10-11 12:58:16.997321,8712601.0,8389119.0,7061473.0
2019-10-11 12:58:17.091235,8732508.0,8389119.0,7071973.0
2019-10-11 12:58:17.186240,8754531.0,8388863.0,7082526.0
2019-10-11 12:58:17.282674,8778167.0,8389119.0,7095059.0
2019-10-11 12:58:17.374423,8796902.0,8389119.0,7111215.0
2019-10-11 12:58:17.463569,8814979.0,8388863.0,7124347.0
2019-10-11 12:58:17.559676,8831056.0,8389119.0,7137418.0
2019-10-11 12:58:17.652707,8841331.0,8389119.0,7151347.0
2019-10-11 12:58:17.747513,8853349.0,8388863.0,7160911.0
2019-10-11 12:58:17.841406,8866797.0,8388863.0,7170644.0
2019-10-11 12:58:17.935487,8875486.0,8389119.0,7183025.0
2019-10-11 12:58:18.031590,8882690.0,8389119.0,7193202.0
2019-10-11 12:58:18.122498,8892741.0,8389119.0,7200381.0
2019-10-11 12:58:18.215513,8901796.0,8389119.0,7207807.0
2019-10-11 12:58:18.307961,8906827.0,8389119.0,7216737.0
2019-10-11 12:58:18.404014,8912424.0,8389119.0,7223408.0
2019-10-11 12:58:18.498103,8904385.0,8389119.0,7228986.0
2019-10-11 12:58:18.589879,8861814.0,8389119.0,7234862.0
2019-10-11 12:58:18.683321,8774105.0,8389119.0,7238136.0
2019-10-11 12:58:18.776558,8680122.0,8389119.0,7241171.0
2019-10-11 12:58:18.869705,8606074.0,8389119.0,7240442.0
2019-10-11 12:58:18.964549,8559477.0,8388863.0,7196405.0
2019-10-11 12:58:19.057854,8530526.0,8388863.0,7127932.0
2019-10-11 12:58:19.151890,8510022.0,8389119.0,7084533.0
2019-10-11 12:58:19.244259,8491351.0,8389119.0,7026658.0
2019-10-11 12:58:19.336229,8477883.0,8389119.0,6991815.0
2019-10-11 12:58:19.432061,8470656.0,8389119.0,6968443.0
2019-10-11 12:58:19.524630,8466835.0,8389119.0,6956437.0
2019-10-11 12:58:19.621612,8464853.0,8388863.0,6948818.0
2019-10-11 12:58:19.715149,8464332.0,8389119.0,6944551.0
2019-10-11 12:58:19.802557,8462489.0,8389119.0,6942013.0
2019-10-11 12:58:19.898471,8460723.0,8389119.0,6936764.0
2019-10-11 12:58:19.994755,8461247.0,8389119.0,6933670.0
2019-10-11 12:58:20.088725,8461725.0,8389119.0,6933370.0
2019-10-11 12:58:20.180222,8462058.0,8389119.0,6933363.0
2019-10-11 12:58:20.273799,8462184.0,8389119.0,6933328.0
2019-10-11 12:58:20.365704,8462438.0,8389119.0,6933235.0
2019-10-11 12:58:20.461426,8464314.0,8389119.0,6933094.0
2019-10-11 12:58:20.552343,8469451.0,8389119.0,6932998.0
2019-10-11 12:58:20.647177,8478269.0,8389119.0,6932604.0
2019-10-11 12:58:20.742622,8494173.0,8389119.0,6930321.0
2019-10-11 12:58:20.837062,8510290.0,8388863.0,6925938.0
2019-10-11 12:58:20.928545,8528506.0,8389119.0,6924108.0
2019-10-11 12:58:21.019146,8552137.0,8389119.0,6937616.0
2019-10-11 12:58:21.114904,8574669.0,8389119.0,6962125.0
2019-10-11 12:58:21.210607,8594365.0,8389119.0,6983585.0
2019-10-11 12:58:21.304953,8615779.0,8388863.0,7006384.0
2019-10-11 12:58:21.397153,8636433.0,8388863.0,7026539.0
2019-10-11 12:58:21.490618,8654138.0,8389119.0,7040780.0
2019-10-11 12:58:21.582966,8672446.0,8389119.0,7053438.0
2019-10-11 12:58:21.675017,8690053.0,8388863.0,7066502.0
2019-10-11 12:58:21.769317,8705207.0,8388863.0,7076856.0
2019-10-11 12:58:21.864963,8717534.0,8389119.0,7084674.0
2019-10-11 12:58:21.959053,8733413.0,8388863.0,7093578.0
2019-10-11 12:58:22.051689,8749843.0,8388863.0,7106167.0
2019-10-11 12:58:22.142386,8759473.0,8389119.0,7114680.0
2019-10-11 12:58:22.238609,8768795.0,8388863.0,7120343.0
2019-10-11 12:58:22.329787,8778952.0,8388863.0,7126995.0
2019-10-11 12:58:22.427177,8789308.0,8389119.0,7134730.0
2019-10-11 12:58:22.520394,8801443.0,8389119.0,7142445.0
2019-10-11 12:58:22.615344,8811664.0,8388863.0,7152982.0
2019-10-11 12:58:22.704333,8816502.0,8389119.0,7161090.0
2019-10-11 12:58:22.799761,8823851.0,8389119.0,7166335.0
2019-10-11 12:58:22.892049,8833192.0,8389119.0,7173665.0
2019-10-11 12:58:22.987500,8838077.0,8389119.0,7180243.0
2019-10-11 12:58:23.080500,8842984.0,8389119.0,7184749.0
2019-10-11 12:58:23.176656,8844437.0,8388863.0,7189568.0
2019-10-11 12:58:23.268412,8844729.0,8388863.0,7192348.0
2019-10-11 12:58:23.357642,8838714.0,8389119.0,7193820.0
2019-10-11 12:58:23.453315,8809061.0,8389119.0,7195316.0
2019-10-11 12:58:23.546220,8747984.0,8388863.0,7196678.0
2019-10-11 12:58:23.640958,8673208.0,8389119.0,7199215.0
2019-10-11 12:58:23.735179,8609774.0,8389119.0,7201949.0
2019-10-11 12:58:23.830291,8568937.0,8389119.0,7173455.0
2019-10-11 12:58:23.922072,8537105.0,8389119.0,7116157.0
2019-10-11 12:58:24.014528,8509102.0,8388863.0,7068086.0
2019-10-11 12:58:24.107857,8487791.0,8388863.0,7030104.0
2019-10-11 12:58:24.201926,8473662.0,8389119.0,6991344.0
2019-10-11 12:58:24.297112,8466037.0,8388863.0,6962860.0
2019-10-11 12:58:24.389231,8461650.0,8388863.0,6947200.0
2019-10-11 12:58:24.487171,8458633.0,8389119.0,6937503.0
2019-10-11 12:58:24.574207,8457133.0,8389119.0,6932927.0
2019-10-11 12:58:24.669167,8456565.0,8388863.0,6931748.0
2019-10-11 12:58:24.762377,8456645.0,8389119.0,6931018.0
2019-10-11 12:58:24.859892,8456815.0,8389119.0,6930669.0
2019-10-11 12:58:24.950766,8456778.0,8389119.0,6930357.0
2019-10-11 12:58:25.047234,8456727.0,8388863.0,6930217.0
2019-10-11 12:58:25.135596,8456790.0,8389119.0,6930172.0
2019-10-11 12:58:25.231048,8457012.0,8389119.0,6929898.0
2019-10-11 12:58:25.326459,8457318.0,8389119.0,6929645.0
2019-10-11 12:58:25.418905,8457201.0,8389119.0,6929473.0
2019-10-11 12:58:25.514499,8457063.0,8388863.0,6929301.0
2019-10-11 12:58:25.608750,8457240.0,8389119.0,6929133.0
2019-10-11 12:58:25.697639,8457147.0,8389119.0,6928851.0
2019-10-11 12:58:25.791180,8456944.0,8388863.0,6928564.0
2019-10-11 12:58:25.887358,8457067.0,8389119.0,6928365.0
2019-10-11 12:58:25.980611,8457050.0,8389119.0,6928275.0
2019-10-11 12:58:26.074426,8457075.0,8389119.0,6928088.0
2019-10-11 12:58:26.168053,8457270.0,8389119.0,6927905.0
2019-10-11 12:58:26.261133,8457139.0,8389119.0,6927826.0
2019-10-11 12:58:26.351708,8457046.0,8389119.0,6927730.0
2019-10-11 12:58:26.445524,8457231.0,8388863.0,6927713.0
2019-10-11 12:58:26.540582,8457083.0,8388863.0,6927545.0
2019-10-11 12:58:26.635155,8457094.0,8389119.0,6927403.0
2019-10-11 12:58:26.730725,8457248.0,8389119.0,6927394.0
2019-10-11 12:58:26.824863,8457148.0,8388863.0,6927295.0
2019-10-11 12:58:26.915805,8456959.0,8389119.0,6927193.0
