Date: 28.2.2020 , In use by: Mena
Daytime: 15:5:57, Temperature: 13°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
BASELINE Time: 15:6:2
340, 0.00, 0.00, 8460050.00, 13, 35073
341, 0.00, 0.00, 8460788.00, 13, 35176
342, 0.00, 0.00, 8461554.00, 13, 35280
343, 0.00, 0.00, 8462250.00, 13, 35384
344, 0.00, 0.00, 8462861.00, 13, 35488
345, 0.00, 0.00, 8463472.00, 13, 35591
346, 0.00, 0.00, 8463864.00, 13, 35695
347, 0.00, 0.00, 8464174.00, 13, 35799
348, 0.00, 0.00, 8464522.00, 13, 35903
349, 0.00, 0.00, 8464848.00, 13, 36006
350, 0.00, 0.00, 8465011.00, 13, 36110
351, 0.00, 0.00, 8464028.00, 13, 36214
352, 0.00, 0.00, 8457762.00, 13, 36318
353, 0.00, 0.00, 8452867.00, 13, 36422
354, 0.00, 0.00, 8447868.00, 13, 36525
355, 0.00, 0.00, 8443246.00, 13, 36629
356, 0.00, 0.00, 8438892.00, 13, 36733
357, 0.00, 0.00, 8434665.00, 13, 36837
358, 0.00, 0.00, 8430589.00, 13, 36940
359, 0.00, 0.00, 8426626.00, 13, 37044
360, 0.00, 0.00, 8422930.00, 13, 37148
361, 0.00, 0.00, 8419227.00, 13, 37252
362, 0.00, 0.00, 8415451.00, 13, 37355
363, 0.00, 0.00, 8411793.00, 13, 37459
364, 0.00, 0.00, 8404193.00, 13, 37563
365, 0.00, 0.00, 8400425.00, 13, 37667
366, 0.00, 0.00, 8396854.00, 13, 37770
367, 0.00, 0.00, 8393499.00, 13, 37874
368, 0.00, 0.00, 8390491.00, 13, 37978
369, 0.00, 0.00, 8387752.00, 13, 38082
370, 0.00, 0.00, 8385346.00, 13, 38186
371, 0.00, 0.00, 8383256.00, 13, 38289
372, 0.00, 0.00, 8381317.00, 13, 38393
373, 0.00, 0.00, 8379604.00, 13, 38497
374, 0.00, 0.00, 8378055.00, 13, 38601
375, 0.00, 0.00, 8376531.00, 13, 38704
376, 0.00, 0.00, 8373456.00, 13, 38808
377, 0.00, 0.00, 8371929.00, 13, 38912
378, 0.00, 0.00, 8370585.00, 13, 39016
379, 0.00, 0.00, 8369422.00, 13, 39119
380, 0.00, 0.00, 8368355.00, 13, 39223
381, 0.00, 0.00, 8367260.00, 13, 39327
382, 0.00, 0.00, 8366236.00, 13, 39431
383, 0.00, 0.00, 8365331.00, 13, 39534
384, 0.00, 0.00, 8364464.00, 13, 39638
385, 0.00, 0.00, 8363621.00, 13, 39742
386, 0.00, 0.00, 8362672.00, 13, 39846
387, 0.00, 0.00, 8360969.00, 13, 39950
388, 0.00, 0.00, 8360205.00, 13, 40053
389, 0.00, 0.00, 8359294.00, 13, 40157
390, 0.00, 0.00, 8358510.00, 13, 40261
391, 0.00, 0.00, 8357799.00, 13, 40365
392, 0.00, 0.00, 8357027.00, 13, 40468
393, 0.00, 0.00, 8356199.00, 13, 40572
394, 0.00, 0.00, 8355436.00, 13, 40676
395, 0.00, 0.00, 8354876.00, 13, 40780
396, 0.00, 0.00, 8354394.00, 13, 40883
397, 0.00, 0.00, 8353924.00, 13, 40987
398, 0.00, 0.00, 8353651.00, 13, 41091
399, 0.00, 0.00, 8353368.00, 13, 41195
400, 0.00, 0.00, 8353117.00, 13, 41298
401, 0.00, 0.00, 8352870.00, 13, 41402
402, 0.00, 0.00, 8352598.00, 13, 41506
403, 0.00, 0.00, 8352423.00, 13, 41610
404, 0.00, 0.00, 8352056.00, 13, 41713
405, 0.00, 0.00, 8351726.00, 13, 41817
406, 0.00, 0.00, 8351540.00, 13, 41921
407, 0.00, 0.00, 8351289.00, 13, 42025
408, 0.00, 0.00, 8351013.00, 13, 42129
409, 0.00, 0.00, 8350720.00, 13, 42232
410, 0.00, 0.00, 8350476.00, 13, 42336
411, 0.00, 0.00, 8349893.00, 13, 42440
412, 0.00, 0.00, 8349451.00, 13, 42544
413, 0.00, 0.00, 8349114.00, 13, 42647
414, 0.00, 0.00, 8349088.00, 13, 42751
415, 0.00, 0.00, 8350897.00, 13, 42855
416, 0.00, 0.00, 8354518.00, 13, 42959
417, 0.00, 0.00, 8358603.00, 13, 43062
418, 0.00, 0.00, 8362932.00, 13, 43166
419, 0.00, 0.00, 8367325.00, 13, 43270
420, 0.00, 0.00, 8371790.00, 13, 43374
421, 0.00, 0.00, 8376173.00, 13, 43477
422, 0.00, 0.00, 8384556.00, 13, 43581
423, 0.00, 0.00, 8388310.00, 13, 43685
424, 0.00, 0.00, 8389968.00, 13, 43789
425, 0.00, 0.00, 8389689.00, 13, 43892
426, 0.00, 0.00, 8389219.00, 13, 43996
427, 0.00, 0.00, 8388836.00, 13, 44100
428, 0.00, 0.00, 8388422.00, 13, 44204
429, 0.00, 0.00, 8387985.00, 13, 44308
430, 0.00, 0.00, 8387435.00, 13, 44411
431, 0.00, 0.00, 8386784.00, 13, 44515
432, 0.00, 0.00, 8386203.00, 13, 44619
433, 0.00, 0.00, 8385520.00, 13, 44723
434, 0.00, 0.00, 8384337.00, 13, 44826
435, 0.00, 0.00, 8383791.00, 13, 44930
436, 0.00, 0.00, 8383392.00, 13, 45034
437, 0.00, 0.00, 8383123.00, 13, 45138
438, 0.00, 0.00, 8382805.00, 13, 45241
439, 0.00, 0.00, 8382407.00, 13, 45345
440, 0.00, 0.00, 8381977.00, 13, 45449
441, 0.00, 0.00, 8381561.00, 13, 45553
442, 0.00, 0.00, 8381047.00, 13, 45656
443, 0.00, 0.00, 8380557.00, 13, 45760
444, 0.00, 0.00, 8380015.00, 13, 45864
445, 0.00, 0.00, 8379309.00, 13, 45968
446, 0.00, 0.00, 8378143.00, 13, 46071
447, 0.00, 0.00, 8377781.00, 13, 46175
448, 0.00, 0.00, 8377424.00, 13, 46279
449, 0.00, 0.00, 8377083.00, 13, 46383
450, 0.00, 0.00, 8376764.00, 13, 46487
451, 0.00, 0.00, 8376401.00, 13, 46590
452, 0.00, 0.00, 8376016.00, 13, 46694
453, 0.00, 0.00, 8375618.00, 13, 46798
454, 0.00, 0.00, 8375247.00, 13, 46902
455, 0.00, 0.00, 8374879.00, 13, 47005
456, 0.00, 0.00, 8374495.00, 13, 47109
457, 0.00, 0.00, 8373491.00, 13, 47213
458, 0.00, 0.00, 8372963.00, 13, 47317
459, 0.00, 0.00, 8372331.00, 13, 47420
460, 0.00, 0.00, 8371704.00, 13, 47524
461, 0.00, 0.00, 8371048.00, 13, 47628
462, 0.00, 0.00, 8370577.00, 13, 47732
463, 0.00, 0.00, 8370017.00, 13, 47835
464, 0.00, 0.00, 8369377.00, 13, 47939
465, 0.00, 0.00, 8368698.00, 13, 48043
466, 0.00, 0.00, 8368120.00, 13, 48147
467, 0.00, 0.00, 8367324.00, 13, 48250
468, 0.00, 0.00, 8366487.00, 13, 48354
469, 0.00, 0.00, 8365055.00, 13, 48458
470, 0.00, 0.00, 8364404.00, 13, 48562
471, 0.00, 0.00, 8363823.00, 13, 48665
472, 0.00, 0.00, 8363303.00, 13, 48769
473, 0.00, 0.00, 8362820.00, 13, 48873
474, 0.00, 0.00, 8362265.00, 13, 48977
475, 0.00, 0.00, 8361689.00, 13, 49080
476, 0.00, 0.00, 8361167.00, 13, 49184
477, 0.00, 0.00, 8360672.00, 13, 49288
478, 0.00, 0.00, 8360164.00, 13, 49392
479, 0.00, 0.00, 8359654.00, 13, 49495
480, 0.00, 0.00, 8359185.00, 13, 49599
481, 0.00, 0.00, 8358266.00, 13, 49703
482, 0.00, 0.00, 8357729.00, 13, 49807
483, 0.00, 0.00, 8357125.00, 13, 49910
484, 0.00, 0.00, 8356656.00, 13, 50014
485, 0.00, 0.00, 8356114.00, 13, 50118
486, 0.00, 0.00, 8355619.00, 13, 50222
487, 0.00, 0.00, 8355159.00, 13, 50325
488, 0.00, 0.00, 8354720.00, 13, 50429
489, 0.00, 0.00, 8354254.00, 13, 50533
490, 0.00, 0.00, 8353702.00, 13, 50637
491, 0.00, 0.00, 8353127.00, 13, 50740
492, 0.00, 0.00, 8351867.00, 13, 50844
493, 0.00, 0.00, 8351278.00, 13, 50948
494, 0.00, 0.00, 8350695.00, 13, 51052
495, 0.00, 0.00, 8350114.00, 13, 51155
496, 0.00, 0.00, 8349494.00, 13, 51259
497, 0.00, 0.00, 8348943.00, 13, 51363
498, 0.00, 0.00, 8348363.00, 13, 51467
499, 0.00, 0.00, 8347902.00, 13, 51571
500, 0.00, 0.00, 8347577.00, 13, 51674
501, 0.00, 0.00, 8347327.00, 13, 51778
502, 0.00, 0.00, 8346800.00, 13, 51882
503, 0.00, 0.00, 8346237.00, 13, 51986
504, 0.00, 0.00, 8345080.00, 13, 52089
505, 0.00, 0.00, 8344555.00, 13, 52193
506, 0.00, 0.00, 8344046.00, 13, 52297
507, 0.00, 0.00, 8343483.00, 13, 52401
508, 0.00, 0.00, 8342959.00, 13, 52504
509, 0.00, 0.00, 8342474.00, 13, 52608
510, 0.00, 0.00, 8342007.00, 13, 52712
511, 0.00, 0.00, 8341756.00, 13, 52816
512, 0.00, 0.00, 8341703.00, 13, 52919
513, 0.00, 0.00, 8341618.00, 13, 53023
514, 0.00, 0.00, 8341674.00, 13, 53127
515, 0.00, 0.00, 8341690.00, 13, 53231
516, 0.00, 0.00, 8341448.00, 13, 53334
517, 0.00, 0.00, 8341266.00, 13, 53438
518, 0.00, 0.00, 8340932.00, 13, 53542
519, 0.00, 0.00, 8340558.00, 13, 53646
520, 0.00, 0.00, 8340103.00, 13, 53749
521, 0.00, 0.00, 8339616.00, 13, 53853
522, 0.00, 0.00, 8339102.00, 13, 53957
523, 0.00, 0.00, 8338645.00, 13, 54061
524, 0.00, 0.00, 8338194.00, 13, 54164
525, 0.00, 0.00, 8337845.00, 13, 54268
526, 0.00, 0.00, 8337490.00, 13, 54372
527, 0.00, 0.00, 8336615.00, 13, 54476
528, 0.00, 0.00, 8336299.00, 13, 54579
529, 0.00, 0.00, 8335892.00, 13, 54683
530, 0.00, 0.00, 8335423.00, 13, 54787
531, 0.00, 0.00, 8334966.00, 13, 54891
532, 0.00, 0.00, 8334472.00, 13, 54994
533, 0.00, 0.00, 8334048.00, 13, 55098
534, 0.00, 0.00, 8333663.00, 13, 55202
535, 0.00, 0.00, 8333200.00, 13, 55306
536, 0.00, 0.00, 8332732.00, 13, 55409
537, 0.00, 0.00, 8332276.00, 13, 55513
538, 0.00, 0.00, 8331896.00, 13, 55617
539, 0.00, 0.00, 8331150.00, 13, 55721
540, 0.00, 0.00, 8330821.00, 13, 55824
541, 0.00, 0.00, 8330471.00, 13, 55928
542, 0.00, 0.00, 8329906.00, 13, 56032
543, 0.00, 0.00, 8329422.00, 13, 56136
544, 0.00, 0.00, 8328990.00, 13, 56239
545, 0.00, 0.00, 8328519.00, 13, 56343
546, 0.00, 0.00, 8328148.00, 13, 56447
547, 0.00, 0.00, 8328210.00, 13, 56551
548, 0.00, 0.00, 8331852.00, 13, 56654
549, 0.00, 0.00, 8339081.00, 13, 56758
550, 0.00, 0.00, 8346202.00, 13, 56862
551, 0.00, 0.00, 8364906.00, 13, 56966
552, 0.00, 0.00, 8375005.00, 13, 57069
553, 0.00, 0.00, 8384853.00, 13, 57173
554, 0.00, 0.00, 8394421.00, 13, 57277
555, 0.00, 0.00, 8403712.00, 13, 57381
556, 0.00, 0.00, 8412669.00, 13, 57484
557, 0.00, 0.00, 8421141.00, 13, 57588
558, 0.00, 0.00, 8429207.00, 13, 57692
559, 0.00, 0.00, 8437094.00, 13, 57796
560, 0.00, 0.00, 8444808.00, 13, 57899
561, 0.00, 0.00, 8452143.00, 13, 58003
562, 0.00, 0.00, 8459360.00, 13, 58107
563, 0.00, 0.00, 8473175.00, 13, 58211
564, 0.00, 0.00, 8479839.00, 13, 58314
565, 0.00, 0.00, 8486122.00, 13, 58418
566, 0.00, 0.00, 8492382.00, 13, 58522
567, 0.00, 0.00, 8498508.00, 13, 58626
568, 0.00, 0.00, 8504537.00, 13, 58729
569, 0.00, 0.00, 8510668.00, 13, 58833
570, 0.00, 0.00, 8516585.00, 13, 58937
571, 0.00, 0.00, 8522319.00, 13, 59041
572, 0.00, 0.00, 8527904.00, 13, 59144
573, 0.00, 0.00, 8533642.00, 13, 59248
574, 0.00, 0.00, 8545086.00, 13, 59352
575, 0.00, 0.00, 8550658.00, 13, 59456
576, 0.00, 0.00, 8556574.00, 13, 59559
577, 0.00, 0.00, 8562377.00, 13, 59663
578, 0.00, 0.00, 8568307.00, 13, 59767
579, 0.00, 0.00, 8574400.00, 13, 59871
580, 0.00, 0.00, 8580430.00, 13, 59974
581, 0.00, 0.00, 8586521.00, 13, 60078
582, 0.00, 0.00, 8592612.00, 13, 60182
583, 0.00, 0.00, 8598509.00, 13, 60286
584, 0.00, 0.00, 8604449.00, 13, 60389
585, 0.00, 0.00, 8610315.00, 13, 60493
586, 0.00, 0.00, 8621434.00, 13, 60597
587, 0.00, 0.00, 8626638.00, 13, 60701
588, 0.00, 0.00, 8631801.00, 13, 60804
589, 0.00, 0.00, 8636951.00, 13, 60908
590, 0.00, 0.00, 8641918.00, 13, 61012
591, 0.00, 0.00, 8646696.00, 13, 61116
592, 0.00, 0.00, 8651421.00, 13, 61219
593, 0.00, 0.00, 8656101.00, 13, 61323
594, 0.00, 0.00, 8660624.00, 13, 61427
595, 0.00, 0.00, 8664960.00, 13, 61531
596, 0.00, 0.00, 8669380.00, 13, 61634
597, 0.00, 0.00, 8673796.00, 13, 61738
598, 0.00, 0.00, 8682613.00, 13, 61842
599, 0.00, 0.00, 8686823.00, 13, 61946
600, 0.00, 0.00, 8691136.00, 13, 62049
601, 0.00, 0.00, 8695314.00, 13, 62153
602, 0.00, 0.00, 8699247.00, 13, 62257
603, 0.00, 0.00, 8703209.00, 13, 62361
604, 0.00, 0.00, 8707172.00, 13, 62464
605, 0.00, 0.00, 8711012.00, 13, 62568
606, 0.00, 0.00, 8714769.00, 13, 62672
607, 0.00, 0.00, 8718666.00, 13, 62776
608, 0.00, 0.00, 8722345.00, 13, 62879
609, 0.00, 0.00, 8729469.00, 13, 62983
610, 0.00, 0.00, 8733064.00, 13, 63087
611, 0.00, 0.00, 8736671.00, 13, 63191
612, 0.00, 0.00, 8740155.00, 13, 63294
613, 0.00, 0.00, 8743952.00, 13, 63398
614, 0.00, 0.00, 8747722.00, 13, 63502
615, 0.00, 0.00, 8751458.00, 13, 63606
616, 0.00, 0.00, 8755222.00, 13, 63709
617, 0.00, 0.00, 8759368.00, 13, 63813
618, 0.00, 0.00, 8763319.00, 13, 63917
619, 0.00, 0.00, 8768037.00, 13, 64021
620, 0.00, 0.00, 8771217.00, 13, 64124
621, 0.00, 0.00, 8778067.00, 13, 64228
622, 0.00, 0.00, 8782137.00, 13, 64332
623, 0.00, 0.00, 8785867.00, 13, 64436
624, 0.00, 0.00, 8789440.00, 13, 64539
625, 0.00, 0.00, 8792536.00, 13, 64643
626, 0.00, 0.00, 8794618.00, 13, 64747
627, 0.00, 0.00, 8799137.00, 13, 64851
628, 0.00, 0.00, 8803540.00, 13, 64954
629, 0.00, 0.00, 8806553.00, 13, 65058
630, 0.00, 0.00, 8809933.00, 13, 65162
631, 0.00, 0.00, 8813125.00, 13, 65266
632, 0.00, 0.00, 8815767.00, 13, 65369
633, 0.00, 0.00, 8825423.00, 13, 65473
634, 0.00, 0.00, 8827971.00, 13, 65577
635, 0.00, 0.00, 8829875.00, 13, 65681
636, 0.00, 0.00, 8832854.00, 13, 65784
637, 0.00, 0.00, 8837695.00, 13, 65888
638, 0.00, 0.00, 8840718.00, 13, 65992
639, 0.00, 0.00, 8843030.00, 13, 66096
640, 0.00, 0.00, 8846581.00, 13, 66199
641, 0.00, 0.00, 8851458.00, 13, 66303
642, 0.00, 0.00, 8853826.00, 13, 66407
643, 0.00, 0.00, 8856740.00, 13, 66511
644, 0.00, 0.00, 8864534.00, 13, 66614
645, 0.00, 0.00, 8867084.00, 13, 66718
646, 0.00, 0.00, 8871580.00, 13, 66822
647, 0.00, 0.00, 8877121.00, 13, 66926
648, 0.00, 0.00, 8880195.00, 13, 67029
649, 0.00, 0.00, 8882522.00, 13, 67133
650, 0.00, 0.00, 8885579.00, 13, 67237
651, 0.00, 0.00, 8890976.00, 13, 67341
652, 0.00, 0.00, 8895977.00, 13, 67444
653, 0.00, 0.00, 8898623.00, 13, 67548
654, 0.00, 0.00, 8900591.00, 13, 67652
655, 0.00, 0.00, 8903767.00, 13, 67756
656, 0.00, 0.00, 8913609.00, 13, 67859
657, 0.00, 0.00, 8915980.00, 13, 67963
658, 0.00, 0.00, 8917696.00, 13, 68067
659, 0.00, 0.00, 8921439.00, 13, 68171
660, 0.00, 0.00, 8926393.00, 13, 68274
661, 0.00, 0.00, 8928700.00, 13, 68378
662, 0.00, 0.00, 8930612.00, 13, 68482
663, 0.00, 0.00, 8932748.00, 13, 68586
664, 0.00, 0.00, 8935957.00, 13, 68689
665, 0.00, 0.00, 8941580.00, 13, 68793
666, 0.00, 0.00, 8944797.00, 13, 68897
667, 0.00, 0.00, 8946792.00, 13, 69001
668, 0.00, 0.00, 8954456.00, 13, 69104
669, 0.00, 0.00, 8956086.00, 13, 69208
670, 0.00, 0.00, 8959834.00, 13, 69312
671, 0.00, 0.00, 8965281.00, 13, 69416
672, 0.00, 0.00, 8967330.00, 13, 69519
673, 0.00, 0.00, 8968183.00, 13, 69623
674, 0.00, 0.00, 8969652.00, 13, 69727
675, 0.00, 0.00, 8973339.00, 13, 69831
676, 0.00, 0.00, 8978653.00, 13, 69934
677, 0.00, 0.00, 8980661.00, 13, 70038
678, 0.00, 0.00, 8982940.00, 13, 70142
679, 0.00, 0.00, 8988629.00, 13, 70246
680, 0.00, 0.00, 8993269.00, 13, 70349
681, 0.00, 0.00, 8994675.00, 13, 70453
682, 0.00, 0.00, 8997012.00, 13, 70557
683, 0.00, 0.00, 9002697.00, 13, 70661
684, 0.00, 0.00, 9007319.00, 13, 70764
685, 0.00, 0.00, 9009051.00, 13, 70868
686, 0.00, 0.00, 9012855.00, 13, 70972
687, 0.00, 0.00, 9017475.00, 13, 71076
688, 0.00, 0.00, 9018508.00, 13, 71179
689, 0.00, 0.00, 9019885.00, 13, 71283
690, 0.00, 0.00, 9021912.00, 13, 71387
691, 0.00, 0.00, 9032984.00, 13, 71491
692, 0.00, 0.00, 9035156.00, 13, 71594
693, 0.00, 0.00, 9035608.00, 13, 71698
694, 0.00, 0.00, 9036068.00, 13, 71802
695, 0.00, 0.00, 9038166.00, 13, 71906
696, 0.00, 0.00, 9043015.00, 13, 72009
697, 0.00, 0.00, 9043544.00, 13, 72113
698, 0.00, 0.00, 9044762.00, 13, 72217
699, 0.00, 0.00, 9049944.00, 13, 72320
700, 0.00, 0.00, 9053587.00, 13, 72424
701, 0.00, 0.00, 9054376.00, 13, 72528
702, 0.00, 0.00, 9055848.00, 13, 72632
703, 0.00, 0.00, 9063447.00, 13, 72735
704, 0.00, 0.00, 9064270.00, 13, 72839
705, 0.00, 0.00, 9067275.00, 13, 72943
706, 0.00, 0.00, 9070921.00, 13, 73047
707, 0.00, 0.00, 9076553.00, 13, 73150
708, 0.00, 0.00, 9086073.00, 13, 73254
709, 0.00, 0.00, 9094918.00, 13, 73358
710, 0.00, 0.00, 9102531.00, 13, 73462
711, 0.00, 0.00, 9109204.00, 13, 73565
712, 0.00, 0.00, 9114572.00, 13, 73669
713, 0.00, 0.00, 9118907.00, 13, 73773
714, 0.00, 0.00, 9122294.00, 13, 73877
715, 0.00, 0.00, 9125854.00, 13, 73980
716, 0.00, 0.00, 9125036.00, 13, 74084
717, 0.00, 0.00, 9120068.00, 13, 74188
718, 0.00, 0.00, 9113129.00, 13, 74292
719, 0.00, 0.00, 9106403.00, 13, 74395
720, 0.00, 0.00, 9099428.00, 13, 74499
721, 0.00, 0.00, 9092189.00, 13, 74603
722, 0.00, 0.00, 9084835.00, 13, 74707
723, 0.00, 0.00, 9077445.00, 13, 74810
724, 0.00, 0.00, 9070220.00, 13, 74914
725, 0.00, 0.00, 9063162.00, 13, 75018
726, 0.00, 0.00, 9045930.00, 13, 75122
727, 0.00, 0.00, 9037308.00, 13, 75225
728, 0.00, 0.00, 9032575.00, 13, 75329
729, 0.00, 0.00, 9026382.00, 13, 75433
730, 0.00, 0.00, 9016589.00, 13, 75537
731, 0.00, 0.00, 9009520.00, 13, 75640
732, 0.00, 0.00, 9005539.00, 13, 75744
733, 0.00, 0.00, 8998071.00, 13, 75848
734, 0.00, 0.00, 8989529.00, 13, 75952
735, 0.00, 0.00, 8985842.00, 13, 76055
736, 0.00, 0.00, 8981156.00, 13, 76159
737, 0.00, 0.00, 8972744.00, 13, 76263
738, 0.00, 0.00, 8960792.00, 13, 76367
739, 0.00, 0.00, 8956057.00, 13, 76470
740, 0.00, 0.00, 8950448.00, 13, 76574
741, 0.00, 0.00, 8943435.00, 13, 76678
742, 0.00, 0.00, 8935355.00, 13, 76782
743, 0.00, 0.00, 8931403.00, 13, 76885
744, 0.00, 0.00, 8927310.00, 13, 76989
745, 0.00, 0.00, 8920493.00, 13, 77093
746, 0.00, 0.00, 8913473.00, 13, 77196
747, 0.00, 0.00, 8909911.00, 13, 77300
748, 0.00, 0.00, 8905192.00, 13, 77404
749, 0.00, 0.00, 8897601.00, 13, 77508
750, 0.00, 0.00, 8888445.00, 13, 77611
751, 0.00, 0.00, 8881660.00, 13, 77715
752, 0.00, 0.00, 8877053.00, 13, 77819
753, 0.00, 0.00, 8872265.00, 13, 77923
754, 0.00, 0.00, 8865573.00, 13, 78026
755, 0.00, 0.00, 8861613.00, 13, 78130
756, 0.00, 0.00, 8856980.00, 13, 78234
757, 0.00, 0.00, 8851481.00, 13, 78338
758, 0.00, 0.00, 8848217.00, 13, 78441
759, 0.00, 0.00, 8843494.00, 13, 78545
760, 0.00, 0.00, 8839461.00, 13, 78649
761, 0.00, 0.00, 8835863.00, 13, 78753
762, 0.00, 0.00, 8828293.00, 13, 78856
763, 0.00, 0.00, 8824095.00, 13, 78960
764, 0.00, 0.00, 8820375.00, 13, 79064
765, 0.00, 0.00, 8816007.00, 13, 79168
766, 0.00, 0.00, 8812362.00, 13, 79271
767, 0.00, 0.00, 8807870.00, 13, 79375
768, 0.00, 0.00, 8804005.00, 13, 79479
769, 0.00, 0.00, 8800298.00, 13, 79583
770, 0.00, 0.00, 8796799.00, 13, 79686
771, 0.00, 0.00, 8792883.00, 13, 79790
772, 0.00, 0.00, 8789276.00, 13, 79894
773, 0.00, 0.00, 8781619.00, 13, 79998
774, 0.00, 0.00, 8777842.00, 13, 80101
775, 0.00, 0.00, 8773927.00, 13, 80205
776, 0.00, 0.00, 8770124.00, 13, 80309
777, 0.00, 0.00, 8766386.00, 13, 80413
778, 0.00, 0.00, 8762838.00, 13, 80516
779, 0.00, 0.00, 8759481.00, 13, 80620
780, 0.00, 0.00, 8756238.00, 13, 80724
781, 0.00, 0.00, 8752901.00, 13, 80828
782, 0.00, 0.00, 8749773.00, 13, 80931
783, 0.00, 0.00, 8746812.00, 13, 81035
784, 0.00, 0.00, 8743616.00, 13, 81139
785, 0.00, 0.00, 8736938.00, 13, 81243
786, 0.00, 0.00, 8733478.00, 13, 81346
787, 0.00, 0.00, 8730056.00, 13, 81450
788, 0.00, 0.00, 8726402.00, 13, 81554
789, 0.00, 0.00, 8722741.00, 13, 81658
790, 0.00, 0.00, 8719124.00, 13, 81761
791, 0.00, 0.00, 8715369.00, 13, 81865
792, 0.00, 0.00, 8711749.00, 13, 81969
793, 0.00, 0.00, 8708469.00, 13, 82073
794, 0.00, 0.00, 8704838.00, 13, 82176
795, 0.00, 0.00, 8701242.00, 13, 82280
796, 0.00, 0.00, 8698001.00, 13, 82384
797, 0.00, 0.00, 8693277.00, 13, 82488
798, 0.00, 0.00, 8689428.00, 13, 82591
799, 0.00, 0.00, 8685647.00, 13, 82695
800, 0.00, 0.00, 8681248.00, 13, 82799
801, 0.00, 0.00, 8677014.00, 13, 82903
802, 0.00, 0.00, 8672424.00, 13, 83006
803, 0.00, 0.00, 8667599.00, 13, 83110
804, 0.00, 0.00, 8662785.00, 13, 83214
805, 0.00, 0.00, 8657697.00, 13, 83318
806, 0.00, 0.00, 8652656.00, 13, 83421
807, 0.00, 0.00, 8647449.00, 13, 83525
808, 0.00, 0.00, 8636684.00, 13, 83629
809, 0.00, 0.00, 8631148.00, 13, 83733
810, 0.00, 0.00, 8625721.00, 13, 83836
811, 0.00, 0.00, 8620216.00, 13, 83940
812, 0.00, 0.00, 8614553.00, 13, 84044
813, 0.00, 0.00, 8608823.00, 13, 84147
814, 0.00, 0.00, 8602846.00, 13, 84251
815, 0.00, 0.00, 8596667.00, 13, 84355
816, 0.00, 0.00, 8590589.00, 13, 84459
817, 0.00, 0.00, 8584233.00, 13, 84562
818, 0.00, 0.00, 8577569.00, 13, 84666
819, 0.00, 0.00, 8570821.00, 13, 84770
820, 0.00, 0.00, 8557658.00, 13, 84874
821, 0.00, 0.00, 8551155.00, 13, 84977
822, 0.00, 0.00, 8544397.00, 13, 85081
823, 0.00, 0.00, 8537870.00, 13, 85185
824, 0.00, 0.00, 8531162.00, 13, 85289
825, 0.00, 0.00, 8524623.00, 13, 85392
826, 0.00, 0.00, 8518574.00, 13, 85496
827, 0.00, 0.00, 8512567.00, 13, 85600
828, 0.00, 0.00, 8506631.00, 13, 85704
829, 0.00, 0.00, 8500855.00, 13, 85807
830, 0.00, 0.00, 8495255.00, 13, 85911
831, 0.00, 0.00, 8489692.00, 13, 86015
832, 0.00, 0.00, 8478500.00, 13, 86119
833, 0.00, 0.00, 8472710.00, 13, 86222
834, 0.00, 0.00, 8467060.00, 13, 86326
835, 0.00, 0.00, 8461434.00, 13, 86430
836, 0.00, 0.00, 8455753.00, 13, 86534
837, 0.00, 0.00, 8450010.00, 13, 86637
838, 0.00, 0.00, 8444241.00, 13, 86741
839, 0.00, 0.00, 8438366.00, 13, 86845
840, 0.00, 0.00, 8432312.00, 13, 86948
841, 0.00, 0.00, 8426168.00, 13, 87052
842, 0.00, 0.00, 8420123.00, 13, 87156
843, 0.00, 0.00, 8407566.00, 13, 87260
844, 0.00, 0.00, 8401274.00, 13, 87363
845, 0.00, 0.00, 8394782.00, 13, 87467
846, 0.00, 0.00, 8388229.00, 13, 87571
847, 0.00, 0.00, 8381813.00, 13, 87675
848, 0.00, 0.00, 8375366.00, 13, 87778
849, 0.00, 0.00, 8369003.00, 13, 87882
850, 0.00, 0.00, 8362571.00, 13, 87986
851, 0.00, 0.00, 8356206.00, 13, 88090
852, 0.00, 0.00, 8349854.00, 13, 88193
853, 0.00, 0.00, 8343371.00, 13, 88297
854, 0.00, 0.00, 8336846.00, 13, 88401
855, 0.00, 0.00, 8324633.00, 13, 88505
856, 0.00, 0.00, 8318386.00, 13, 88608
857, 0.00, 0.00, 8312445.00, 13, 88712
858, 0.00, 0.00, 8306976.00, 13, 88816
859, 0.00, 0.00, 8301789.00, 13, 88920
860, 0.00, 0.00, 8296770.00, 13, 89023
861, 0.00, 0.00, 8291989.00, 13, 89127
862, 0.00, 0.00, 8287135.00, 13, 89231
863, 0.00, 0.00, 8282061.00, 13, 89335
864, 0.00, 0.00, 8276969.00, 13, 89438
865, 0.00, 0.00, 8271965.00, 13, 89542
866, 0.00, 0.00, 8267249.00, 13, 89646
867, 0.00, 0.00, 8257841.00, 13, 89750
868, 0.00, 0.00, 8253184.00, 13, 89853
869, 0.00, 0.00, 8249003.00, 13, 89957
870, 0.00, 0.00, 8245154.00, 13, 90061
871, 0.00, 0.00, 8241122.00, 13, 90164
872, 0.00, 0.00, 8237027.00, 13, 90268
873, 0.00, 0.00, 8232939.00, 13, 90372
874, 0.00, 0.00, 8228663.00, 13, 90476
