Date: 28.2.2020 , In use by: Mena
Daytime: 15:29:51, Temperature: 20°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
BASELINE Time: 15:29:52
359, 0.00, 5846010.00, 7474057.00, 18, 36951
360, 0.00, 5845629.00, 7474565.00, 18, 37055
361, 0.00, 5845307.00, 7474921.00, 18, 37158
362, 0.00, 5845298.00, 7475256.00, 18, 37262
363, 0.00, 5845484.00, 7475658.00, 18, 37365
364, 0.00, 5845561.00, 7476132.00, 18, 37469
365, 0.00, 5844960.00, 7476473.00, 18, 37572
366, 0.00, 5843266.00, 7476529.00, 18, 37676
367, 0.00, 5839485.00, 7475350.00, 18, 37779
368, 0.00, 5834867.00, 7470297.00, 18, 37883
369, 0.00, 5830538.00, 7464667.00, 18, 37986
370, 0.00, 5826262.00, 7455953.00, 18, 38090
371, 0.00, 5821837.00, 7452379.00, 18, 38194
372, 0.00, 5817427.00, 7449090.00, 18, 38297
373, 0.00, 5812974.00, 7446176.00, 18, 38401
374, 0.00, 5808660.00, 7443429.00, 18, 38504
375, 0.00, 5805534.00, 7440235.00, 18, 38608
376, 0.00, 5803470.00, 7436649.00, 18, 38711
377, 0.00, 5800831.00, 7433347.00, 18, 38815
378, 0.00, 5797947.00, 7430297.00, 18, 38918
379, 0.00, 5795096.00, 7427336.00, 18, 39022
380, 0.00, 5792329.00, 7424394.00, 18, 39125
381, 0.00, 5789692.00, 7421681.00, 18, 39229
382, 0.00, 5787324.00, 7419301.00, 18, 39332
383, 0.00, 5785260.00, 7415297.00, 18, 39436
384, 0.00, 5783339.00, 7413573.00, 18, 39539
385, 0.00, 5781621.00, 7412050.00, 18, 39643
386, 0.00, 5780061.00, 7410787.00, 18, 39746
387, 0.00, 5778679.00, 7409639.00, 18, 39850
388, 0.00, 5777439.00, 7408417.00, 18, 39954
389, 0.00, 5776280.00, 7407265.00, 18, 40057
390, 0.00, 5774364.00, 7406247.00, 18, 40161
391, 0.00, 5773549.00, 7405292.00, 18, 40264
392, 0.00, 5772831.00, 7404443.00, 18, 40368
393, 0.00, 5772134.00, 7403722.00, 18, 40471
394, 0.00, 5771432.00, 7402999.00, 18, 40575
395, 0.00, 5770960.00, 7401675.00, 18, 40678
396, 0.00, 5770502.00, 7401137.00, 18, 40782
397, 0.00, 5769962.00, 7400734.00, 18, 40885
398, 0.00, 5769497.00, 7400293.00, 18, 40989
399, 0.00, 5769151.00, 7399837.00, 18, 41092
400, 0.00, 5768912.00, 7399442.00, 18, 41196
401, 0.00, 5768729.00, 7399207.00, 18, 41300
402, 0.00, 5768582.00, 7399027.00, 18, 41403
403, 0.00, 5768526.00, 7398923.00, 18, 41507
404, 0.00, 5768539.00, 7398746.00, 18, 41610
405, 0.00, 5768487.00, 7398639.00, 18, 41714
406, 0.00, 5768521.00, 7398634.00, 18, 41817
407, 0.00, 5768839.00, 7401222.00, 18, 41921
408, 0.00, 5771185.00, 7406510.00, 18, 42024
409, 0.00, 5775520.00, 7411380.00, 18, 42128
410, 0.00, 5780138.00, 7415579.00, 18, 42231
411, 0.00, 5784836.00, 7419230.00, 18, 42335
412, 0.00, 5789588.00, 7422505.00, 18, 42438
413, 0.00, 5794389.00, 7425567.00, 18, 42542
414, 0.00, 5803947.00, 7428437.00, 18, 42646
415, 0.00, 5808637.00, 7431246.00, 18, 42749
416, 0.00, 5813184.00, 7433989.00, 18, 42853
417, 0.00, 5817410.00, 7436666.00, 18, 42956
418, 0.00, 5821092.00, 7439482.00, 18, 43060
419, 0.00, 5824456.00, 7442295.00, 18, 43163
420, 0.00, 5827663.00, 7447705.00, 18, 43267
421, 0.00, 5830753.00, 7450133.00, 18, 43370
422, 0.00, 5833766.00, 7452509.00, 18, 43474
423, 0.00, 5836504.00, 7454632.00, 18, 43577
424, 0.00, 5838930.00, 7456518.00, 18, 43681
425, 0.00, 5841110.00, 7458256.00, 18, 43784
426, 0.00, 5843048.00, 7460027.00, 18, 43888
427, 0.00, 5844817.00, 7462058.00, 18, 43992
428, 0.00, 5846374.00, 7464134.00, 18, 44095
429, 0.00, 5847678.00, 7466109.00, 18, 44199
430, 0.00, 5848852.00, 7467794.00, 18, 44302
431, 0.00, 5849934.00, 7468913.00, 18, 44406
432, 0.00, 5850908.00, 7470311.00, 18, 44509
433, 0.00, 5851314.00, 7471348.00, 18, 44613
434, 0.00, 5851383.00, 7472442.00, 18, 44716
435, 0.00, 5851554.00, 7472883.00, 18, 44820
436, 0.00, 5851090.00, 7472967.00, 18, 44923
437, 0.00, 5850964.00, 7473457.00, 18, 45027
438, 0.00, 5851802.00, 7474044.00, 18, 45130
439, 0.00, 5853140.00, 7474480.00, 18, 45234
440, 0.00, 5853528.00, 7474963.00, 18, 45338
441, 0.00, 5853812.00, 7475471.00, 18, 45441
442, 0.00, 5854050.00, 7475718.00, 18, 45545
443, 0.00, 5854521.00, 7476132.00, 18, 45648
444, 0.00, 5854905.00, 7477205.00, 18, 45752
445, 0.00, 5854642.00, 7477685.00, 18, 45855
446, 0.00, 5854103.00, 7478316.00, 18, 45959
447, 0.00, 5854460.00, 7479030.00, 18, 46062
448, 0.00, 5854983.00, 7479554.00, 18, 46166
449, 0.00, 5855065.00, 7479791.00, 18, 46269
450, 0.00, 5855238.00, 7480006.00, 18, 46373
451, 0.00, 5855224.00, 7480214.00, 18, 46477
452, 0.00, 5854639.00, 7480373.00, 18, 46580
453, 0.00, 5854493.00, 7480774.00, 18, 46684
454, 0.00, 5854610.00, 7481351.00, 18, 46787
455, 0.00, 5854650.00, 7481727.00, 18, 46891
456, 0.00, 5854354.00, 7481882.00, 18, 46994
457, 0.00, 5853869.00, 7482414.00, 18, 47098
458, 0.00, 5853500.00, 7482729.00, 18, 47201
459, 0.00, 5853386.00, 7483211.00, 18, 47305
460, 0.00, 5853372.00, 7483539.00, 18, 47408
461, 0.00, 5853236.00, 7483864.00, 18, 47512
462, 0.00, 5852963.00, 7484266.00, 18, 47615
463, 0.00, 5852656.00, 7484492.00, 18, 47719
464, 0.00, 5851803.00, 7484508.00, 18, 47823
465, 0.00, 5851203.00, 7484413.00, 18, 47926
466, 0.00, 5850647.00, 7484142.00, 18, 48030
467, 0.00, 5850226.00, 7483897.00, 18, 48133
468, 0.00, 5849885.00, 7483738.00, 18, 48237
469, 0.00, 5849642.00, 7483337.00, 18, 48340
470, 0.00, 5849453.00, 7483246.00, 18, 48444
471, 0.00, 5849301.00, 7483070.00, 18, 48547
472, 0.00, 5849227.00, 7482903.00, 18, 48651
473, 0.00, 5849071.00, 7482781.00, 18, 48754
474, 0.00, 5848911.00, 7482721.00, 18, 48858
475, 0.00, 5848837.00, 7482703.00, 18, 48961
476, 0.00, 5848733.00, 7482627.00, 18, 49065
477, 0.00, 5848574.00, 7482537.00, 18, 49169
478, 0.00, 5848496.00, 7482461.00, 18, 49272
479, 0.00, 5848490.00, 7482365.00, 18, 49376
480, 0.00, 5848431.00, 7482233.00, 18, 49479
481, 0.00, 5848319.00, 7482052.00, 18, 49583
482, 0.00, 5848234.00, 7482043.00, 18, 49686
483, 0.00, 5848213.00, 7482077.00, 18, 49790
484, 0.00, 5848137.00, 7482041.00, 18, 49893
485, 0.00, 5848064.00, 7481979.00, 18, 49997
486, 0.00, 5848048.00, 7481881.00, 18, 50100
487, 0.00, 5848030.00, 7481858.00, 18, 50204
488, 0.00, 5848010.00, 7481793.00, 18, 50308
489, 0.00, 5847934.00, 7481759.00, 18, 50411
490, 0.00, 5847863.00, 7481798.00, 18, 50515
491, 0.00, 5847832.00, 7481772.00, 18, 50618
492, 0.00, 5847797.00, 7481706.00, 18, 50722
493, 0.00, 5847756.00, 7481683.00, 18, 50825
494, 0.00, 5847754.00, 7481665.00, 18, 50929
495, 0.00, 5847724.00, 7481667.00, 18, 51032
496, 0.00, 5847679.00, 7481585.00, 18, 51136
497, 0.00, 5847721.00, 7481657.00, 18, 51239
498, 0.00, 5847695.00, 7481653.00, 18, 51343
499, 0.00, 5847722.00, 7481601.00, 18, 51446
500, 0.00, 5847718.00, 7481606.00, 18, 51550
501, 0.00, 5847718.00, 7481560.00, 18, 51654
502, 0.00, 5847652.00, 7481497.00, 18, 51757
503, 0.00, 5847655.00, 7481475.00, 18, 51861
504, 0.00, 5847652.00, 7481515.00, 18, 51964
505, 0.00, 5847624.00, 7481587.00, 18, 52068
506, 0.00, 5847600.00, 7481440.00, 18, 52171
507, 0.00, 5847627.00, 7481520.00, 18, 52275
508, 0.00, 5847610.00, 7481534.00, 18, 52378
509, 0.00, 5847600.00, 7481538.00, 18, 52482
510, 0.00, 5847665.00, 7481561.00, 18, 52585
511, 0.00, 5847617.00, 7481568.00, 18, 52689
512, 0.00, 5847596.00, 7481537.00, 18, 52793
513, 0.00, 5847521.00, 7481524.00, 18, 52896
514, 0.00, 5847598.00, 7481477.00, 18, 53000
515, 0.00, 5847586.00, 7481499.00, 18, 53103
516, 0.00, 5847564.00, 7481519.00, 18, 53207
517, 0.00, 5847588.00, 7481529.00, 18, 53310
518, 0.00, 5847622.00, 7481538.00, 18, 53414
519, 0.00, 5847555.00, 7481621.00, 18, 53517
520, 0.00, 5847523.00, 7481598.00, 18, 53621
521, 0.00, 5847578.00, 7481499.00, 18, 53724
522, 0.00, 5847586.00, 7481519.00, 18, 53828
523, 0.00, 5847564.00, 7481615.00, 18, 53932
524, 0.00, 5847603.00, 7481702.00, 18, 54035
525, 0.00, 5847621.00, 7481688.00, 18, 54139
526, 0.00, 5847603.00, 7481669.00, 18, 54242
527, 0.00, 5847594.00, 7481709.00, 18, 54346
528, 0.00, 5847516.00, 7481678.00, 18, 54449
529, 0.00, 5847535.00, 7481706.00, 18, 54553
530, 0.00, 5847549.00, 7481767.00, 18, 54656
531, 0.00, 5847577.00, 7481764.00, 18, 54760
532, 0.00, 5847557.00, 7481690.00, 18, 54864
533, 0.00, 5847561.00, 7481785.00, 18, 54967
534, 0.00, 5847601.00, 7481799.00, 18, 55071
535, 0.00, 5847557.00, 7481823.00, 18, 55174
536, 0.00, 5847631.00, 7481845.00, 18, 55278
537, 0.00, 5847684.00, 7481786.00, 18, 55381
538, 0.00, 5847631.00, 7481834.00, 18, 55485
539, 0.00, 5847638.00, 7481850.00, 18, 55588
540, 0.00, 5847696.00, 7481865.00, 18, 55692
541, 0.00, 5847668.00, 7481921.00, 18, 55795
542, 0.00, 5847699.00, 7481955.00, 18, 55899
543, 0.00, 5847760.00, 7481993.00, 18, 56003
544, 0.00, 5847802.00, 7482036.00, 18, 56106
545, 0.00, 5847759.00, 7482052.00, 18, 56210
546, 0.00, 5847735.00, 7482085.00, 18, 56313
547, 0.00, 5847729.00, 7482149.00, 18, 56417
548, 0.00, 5847774.00, 7482178.00, 18, 56520
549, 0.00, 5847820.00, 7482167.00, 18, 56624
550, 0.00, 5847865.00, 7482246.00, 18, 56727
551, 0.00, 5847841.00, 7482286.00, 18, 56831
552, 0.00, 5847876.00, 7482172.00, 18, 56935
553, 0.00, 5847905.00, 7482175.00, 18, 57038
554, 0.00, 5847898.00, 7482209.00, 18, 57142
555, 0.00, 5847894.00, 7482314.00, 18, 57245
556, 0.00, 5847910.00, 7482314.00, 18, 57349
557, 0.00, 5847948.00, 7482354.00, 18, 57452
558, 0.00, 5847952.00, 7482374.00, 18, 57556
559, 0.00, 5848023.00, 7482345.00, 18, 57659
560, 0.00, 5848048.00, 7482404.00, 18, 57763
561, 0.00, 5847980.00, 7482440.00, 18, 57867
562, 0.00, 5847965.00, 7482509.00, 18, 57970
563, 0.00, 5848042.00, 7482515.00, 18, 58074
564, 0.00, 5848075.00, 7482575.00, 18, 58177
565, 0.00, 5848023.00, 7482643.00, 18, 58281
566, 0.00, 5848051.00, 7482619.00, 18, 58384
567, 0.00, 5848042.00, 7482717.00, 18, 58488
568, 0.00, 5848158.00, 7482688.00, 18, 58591
569, 0.00, 5848163.00, 7482723.00, 18, 58695
570, 0.00, 5848227.00, 7482766.00, 18, 58798
571, 0.00, 5848294.00, 7482803.00, 18, 58902
572, 0.00, 5848318.00, 7482808.00, 18, 59006
573, 0.00, 5848301.00, 7482845.00, 18, 59109
574, 0.00, 5848286.00, 7482842.00, 18, 59213
575, 0.00, 5848332.00, 7482879.00, 18, 59316
576, 0.00, 5848322.00, 7482978.00, 18, 59420
577, 0.00, 5848330.00, 7483014.00, 18, 59523
578, 0.00, 5848343.00, 7483039.00, 18, 59627
579, 0.00, 5848375.00, 7483021.00, 18, 59730
580, 0.00, 5848424.00, 7483059.00, 18, 59834
581, 0.00, 5848451.00, 7483103.00, 18, 59938
582, 0.00, 5848453.00, 7483187.00, 18, 60041
583, 0.00, 5848503.00, 7483179.00, 18, 60145
584, 0.00, 5848552.00, 7483215.00, 18, 60248
585, 0.00, 5848571.00, 7483134.00, 18, 60352
586, 0.00, 5848588.00, 7483214.00, 18, 60455
587, 0.00, 5848619.00, 7483324.00, 18, 60559
588, 0.00, 5848704.00, 7483457.00, 18, 60662
589, 0.00, 5848653.00, 7483408.00, 18, 60766
590, 0.00, 5848631.00, 7483380.00, 18, 60870
591, 0.00, 5848655.00, 7483453.00, 18, 60973
592, 0.00, 5848695.00, 7483451.00, 18, 61077
593, 0.00, 5848706.00, 7483535.00, 18, 61180
594, 0.00, 5848774.00, 7483636.00, 18, 61284
595, 0.00, 5848815.00, 7483680.00, 18, 61387
596, 0.00, 5848846.00, 7483576.00, 18, 61491
597, 0.00, 5848886.00, 7483542.00, 18, 61594
598, 0.00, 5848893.00, 7483574.00, 18, 61698
599, 0.00, 5848951.00, 7483700.00, 18, 61802
600, 0.00, 5849002.00, 7483747.00, 18, 61905
601, 0.00, 5849004.00, 7483771.00, 18, 62009
602, 0.00, 5849027.00, 7483792.00, 18, 62112
603, 0.00, 5849045.00, 7483808.00, 18, 62216
604, 0.00, 5849079.00, 7483902.00, 18, 62319
605, 0.00, 5849121.00, 7483948.00, 18, 62423
606, 0.00, 5849104.00, 7483981.00, 18, 62526
607, 0.00, 5849148.00, 7483953.00, 18, 62630
608, 0.00, 5849158.00, 7484009.00, 18, 62734
609, 0.00, 5849205.00, 7484098.00, 18, 62837
610, 0.00, 5849188.00, 7484082.00, 18, 62941
611, 0.00, 5849249.00, 7484046.00, 18, 63044
612, 0.00, 5849344.00, 7484110.00, 18, 63148
613, 0.00, 5849334.00, 7484191.00, 18, 63251
614, 0.00, 5849367.00, 7484175.00, 18, 63355
615, 0.00, 5849433.00, 7484164.00, 18, 63458
616, 0.00, 5849457.00, 7484207.00, 18, 63562
617, 0.00, 5849457.00, 7484313.00, 18, 63666
618, 0.00, 5849493.00, 7484341.00, 18, 63769
619, 0.00, 5849511.00, 7484316.00, 18, 63873
620, 0.00, 5849561.00, 7484408.00, 18, 63976
621, 0.00, 5849541.00, 7484479.00, 18, 64080
622, 0.00, 5849627.00, 7484464.00, 18, 64183
623, 0.00, 5849673.00, 7484499.00, 18, 64287
624, 0.00, 5849711.00, 7484532.00, 18, 64390
625, 0.00, 5849731.00, 7484532.00, 18, 64494
626, 0.00, 5849720.00, 7484545.00, 18, 64598
627, 0.00, 5849722.00, 7484596.00, 18, 64701
628, 0.00, 5849807.00, 7484701.00, 18, 64805
629, 0.00, 5849868.00, 7484642.00, 18, 64908
630, 0.00, 5849927.00, 7484727.00, 18, 65012
631, 0.00, 5849907.00, 7484761.00, 18, 65115
632, 0.00, 5849915.00, 7484816.00, 18, 65219
633, 0.00, 5849994.00, 7484762.00, 18, 65323
634, 0.00, 5850043.00, 7484736.00, 18, 65426
635, 0.00, 5850104.00, 7484840.00, 18, 65530
636, 0.00, 5850103.00, 7484884.00, 18, 65633
637, 0.00, 5850152.00, 7484864.00, 18, 65737
638, 0.00, 5850167.00, 7484879.00, 18, 65840
639, 0.00, 5850209.00, 7484896.00, 18, 65944
640, 0.00, 5850208.00, 7484928.00, 18, 66048
641, 0.00, 5850292.00, 7485046.00, 18, 66151
642, 0.00, 5850338.00, 7485058.00, 18, 66255
643, 0.00, 5850342.00, 7485077.00, 18, 66358
644, 0.00, 5850409.00, 7484988.00, 18, 66462
645, 0.00, 5850405.00, 7485070.00, 18, 66565
646, 0.00, 5850445.00, 7485163.00, 18, 66669
647, 0.00, 5850482.00, 7485176.00, 18, 66773
648, 0.00, 5850544.00, 7485156.00, 18, 66876
649, 0.00, 5850588.00, 7485170.00, 18, 66980
650, 0.00, 5850587.00, 7485248.00, 18, 67083
651, 0.00, 5850615.00, 7485309.00, 18, 67187
652, 0.00, 5850663.00, 7485250.00, 18, 67290
653, 0.00, 5850699.00, 7485375.00, 18, 67394
654, 0.00, 5850684.00, 7485370.00, 18, 67498
655, 0.00, 5850746.00, 7485418.00, 18, 67601
656, 0.00, 5850778.00, 7485503.00, 18, 67705
657, 0.00, 5850777.00, 7485472.00, 18, 67808
658, 0.00, 5850802.00, 7485460.00, 18, 67912
659, 0.00, 5850855.00, 7485476.00, 18, 68015
660, 0.00, 5850890.00, 7485460.00, 18, 68119
661, 0.00, 5850939.00, 7485551.00, 18, 68223
662, 0.00, 5850937.00, 7485631.00, 18, 68326
663, 0.00, 5850630.00, 7485668.00, 18, 68430
664, 0.00, 5847000.00, 7484482.00, 18, 68533
665, 0.00, 5840648.00, 7471193.00, 18, 68637
666, 0.00, 5834089.00, 7465204.00, 18, 68740
667, 0.00, 5827333.00, 7460176.00, 18, 68844
668, 0.00, 5820367.00, 7455575.00, 18, 68948
669, 0.00, 5813622.00, 7451339.00, 18, 69051
670, 0.00, 5807786.00, 7447097.00, 18, 69155
671, 0.00, 5803510.00, 7442684.00, 18, 69258
672, 0.00, 5799434.00, 7438444.00, 18, 69362
673, 0.00, 5795089.00, 7434324.00, 18, 69466
674, 0.00, 5791527.00, 7430872.00, 18, 69569
675, 0.00, 5790969.00, 7429937.00, 18, 69673
676, 0.00, 5791853.00, 7430562.00, 18, 69776
677, 0.00, 5792500.00, 7431026.00, 18, 69880
678, 0.00, 5792974.00, 7431542.00, 18, 69983
679, 0.00, 5793339.00, 7431766.00, 18, 70087
680, 0.00, 5793678.00, 7431928.00, 18, 70191
681, 0.00, 5793911.00, 7432001.00, 17, 70294
682, 0.00, 5794194.00, 7432178.00, 17, 70398
683, 0.00, 5794395.00, 7432353.00, 17, 70501
684, 0.00, 5794484.00, 7432525.00, 17, 70605
685, 0.00, 5794714.00, 7432640.00, 17, 70708
686, 0.00, 5794954.00, 7432695.00, 17, 70812
687, 0.00, 5795094.00, 7432847.00, 17, 70916
688, 0.00, 5795451.00, 7432986.00, 17, 71019
689, 0.00, 5795620.00, 7433040.00, 17, 71123
690, 0.00, 5795731.00, 7433155.00, 17, 71226
691, 0.00, 5795846.00, 7433214.00, 17, 71330
692, 0.00, 5795950.00, 7433358.00, 17, 71434
693, 0.00, 5796074.00, 7433521.00, 17, 71537
694, 0.00, 5796126.00, 7433581.00, 17, 71641
695, 0.00, 5796261.00, 7433626.00, 17, 71744
696, 0.00, 5796429.00, 7433674.00, 17, 71848
697, 0.00, 5796593.00, 7433717.00, 17, 71951
698, 0.00, 5796641.00, 7433810.00, 17, 72055
699, 0.00, 5796708.00, 7434021.00, 17, 72159
700, 0.00, 5796775.00, 7434043.00, 17, 72262
701, 0.00, 5796895.00, 7434039.00, 17, 72366
702, 0.00, 5797026.00, 7434183.00, 17, 72469
703, 0.00, 5797131.00, 7434243.00, 17, 72573
704, 0.00, 5797236.00, 7434433.00, 17, 72676
705, 0.00, 5797270.00, 7434515.00, 17, 72780
706, 0.00, 5797327.00, 7434509.00, 17, 72884
707, 0.00, 5797357.00, 7434569.00, 17, 72987
708, 0.00, 5797433.00, 7434655.00, 17, 73091
709, 0.00, 5797533.00, 7434731.00, 17, 73194
710, 0.00, 5797646.00, 7434832.00, 17, 73298
711, 0.00, 5797755.00, 7434838.00, 17, 73402
712, 0.00, 5797875.00, 7434847.00, 17, 73505
713, 0.00, 5797904.00, 7434977.00, 17, 73609
714, 0.00, 5797980.00, 7435077.00, 17, 73712
715, 0.00, 5798060.00, 7435155.00, 17, 73816
716, 0.00, 5798173.00, 7435242.00, 17, 73919
717, 0.00, 5798284.00, 7435287.00, 17, 74023
718, 0.00, 5798327.00, 7435346.00, 17, 74127
719, 0.00, 5798470.00, 7435402.00, 17, 74230
720, 0.00, 5798478.00, 7435497.00, 17, 74334
721, 0.00, 5798537.00, 7435547.00, 17, 74437
722, 0.00, 5798555.00, 7435601.00, 17, 74541
723, 0.00, 5798630.00, 7435663.00, 17, 74644
724, 0.00, 5798717.00, 7435721.00, 17, 74748
725, 0.00, 5798817.00, 7435800.00, 17, 74852
726, 0.00, 5798854.00, 7435794.00, 17, 74955
727, 0.00, 5798960.00, 7436043.00, 17, 75059
728, 0.00, 5799062.00, 7436040.00, 17, 75162
729, 0.00, 5799093.00, 7436083.00, 17, 75266
730, 0.00, 5799114.00, 7436202.00, 17, 75370
731, 0.00, 5799195.00, 7436271.00, 17, 75473
732, 0.00, 5799233.00, 7436345.00, 17, 75577
733, 0.00, 5799327.00, 7436403.00, 17, 75680
734, 0.00, 5799395.00, 7436385.00, 17, 75784
735, 0.00, 5799463.00, 7436422.00, 17, 75888
736, 0.00, 5799512.00, 7436531.00, 17, 75991
737, 0.00, 5799666.00, 7436604.00, 17, 76095
738, 0.00, 5799712.00, 7436708.00, 17, 76198
739, 0.00, 5799763.00, 7436760.00, 17, 76302
740, 0.00, 5799807.00, 7436854.00, 17, 76405
741, 0.00, 5799901.00, 7436963.00, 17, 76509
742, 0.00, 5799986.00, 7436972.00, 17, 76613
743, 0.00, 5800045.00, 7436996.00, 17, 76716
744, 0.00, 5800096.00, 7437080.00, 17, 76820
745, 0.00, 5800214.00, 7437107.00, 17, 76923
746, 0.00, 5800284.00, 7437155.00, 17, 77027
747, 0.00, 5800339.00, 7437236.00, 17, 77130
748, 0.00, 5800361.00, 7437321.00, 17, 77234
749, 0.00, 5800405.00, 7437331.00, 17, 77338
750, 0.00, 5800434.00, 7437410.00, 17, 77441
751, 0.00, 5800488.00, 7437576.00, 17, 77545
752, 0.00, 5800508.00, 7437571.00, 17, 77648
753, 0.00, 5800608.00, 7437566.00, 17, 77752
754, 0.00, 5800678.00, 7437641.00, 17, 77856
755, 0.00, 5800721.00, 7437704.00, 17, 77959
756, 0.00, 5800866.00, 7437838.00, 17, 78063
757, 0.00, 5800947.00, 7437856.00, 17, 78166
758, 0.00, 5801049.00, 7437869.00, 17, 78270
759, 0.00, 5801049.00, 7437980.00, 17, 78374
760, 0.00, 5801056.00, 7438038.00, 17, 78477
761, 0.00, 5801065.00, 7438108.00, 17, 78581
762, 0.00, 5801214.00, 7438212.00, 17, 78684
763, 0.00, 5801332.00, 7438318.00, 17, 78788
764, 0.00, 5801406.00, 7438332.00, 17, 78891
765, 0.00, 5801434.00, 7438378.00, 17, 78995
766, 0.00, 5801489.00, 7438399.00, 17, 79099
767, 0.00, 5801583.00, 7438462.00, 17, 79202
768, 0.00, 5801624.00, 7438540.00, 17, 79306
769, 0.00, 5801653.00, 7438581.00, 17, 79409
770, 0.00, 5801708.00, 7438644.00, 17, 79513
771, 0.00, 5801762.00, 7438702.00, 17, 79617
772, 0.00, 5801827.00, 7438660.00, 17, 79720
773, 0.00, 5801882.00, 7438746.00, 17, 79824
774, 0.00, 5801943.00, 7438870.00, 17, 79927
775, 0.00, 5801998.00, 7438903.00, 17, 80031
776, 0.00, 5802049.00, 7438985.00, 17, 80134
777, 0.00, 5802057.00, 7439057.00, 17, 80238
778, 0.00, 5802133.00, 7439103.00, 17, 80342
779, 0.00, 5802179.00, 7439161.00, 17, 80445
780, 0.00, 5802228.00, 7439282.00, 17, 80549
781, 0.00, 5802303.00, 7439301.00, 17, 80652
782, 0.00, 5802340.00, 7439357.00, 17, 80756
783, 0.00, 5802391.00, 7439398.00, 17, 80860
784, 0.00, 5802451.00, 7439468.00, 17, 80963
785, 0.00, 5802520.00, 7439493.00, 17, 81067
786, 0.00, 5802604.00, 7439577.00, 17, 81170
787, 0.00, 5802664.00, 7439639.00, 17, 81274
788, 0.00, 5802774.00, 7439697.00, 17, 81377
789, 0.00, 5802807.00, 7439748.00, 17, 81481
790, 0.00, 5802832.00, 7439761.00, 17, 81585
791, 0.00, 5802887.00, 7439848.00, 17, 81688
792, 0.00, 5802989.00, 7439936.00, 17, 81792
793, 0.00, 5802942.00, 7439974.00, 17, 81895
794, 0.00, 5802982.00, 7440043.00, 17, 81999
795, 0.00, 5803059.00, 7440080.00, 17, 82103
796, 0.00, 5803105.00, 7440103.00, 17, 82206
797, 0.00, 5803167.00, 7440172.00, 17, 82310
798, 0.00, 5803262.00, 7440225.00, 17, 82413
799, 0.00, 5803315.00, 7440264.00, 17, 82517
800, 0.00, 5803349.00, 7440353.00, 17, 82620
801, 0.00, 5803377.00, 7440430.00, 17, 82724
802, 0.00, 5803401.00, 7440513.00, 17, 82828
803, 0.00, 5803435.00, 7440491.00, 17, 82931
804, 0.00, 5803509.00, 7440517.00, 17, 83035
805, 0.00, 5803569.00, 7440543.00, 17, 83138
806, 0.00, 5803605.00, 7440616.00, 17, 83242
807, 0.00, 5803653.00, 7440638.00, 17, 83346
808, 0.00, 5803717.00, 7440720.00, 17, 83449
809, 0.00, 5803768.00, 7440806.00, 17, 83553
810, 0.00, 5803808.00, 7440827.00, 17, 83656
811, 0.00, 5803957.00, 7440886.00, 17, 83760
812, 0.00, 5803980.00, 7441019.00, 17, 83864
813, 0.00, 5804012.00, 7441030.00, 17, 83967
814, 0.00, 5804039.00, 7441030.00, 17, 84071
815, 0.00, 5804135.00, 7441079.00, 17, 84174
816, 0.00, 5804216.00, 7441117.00, 17, 84278
817, 0.00, 5804243.00, 7441152.00, 17, 84382
818, 0.00, 5804290.00, 7441161.00, 17, 84485
819, 0.00, 5804415.00, 7441190.00, 17, 84589
820, 0.00, 5804439.00, 7441289.00, 17, 84692
821, 0.00, 5804427.00, 7441381.00, 17, 84796
822, 0.00, 5804437.00, 7441431.00, 17, 84900
823, 0.00, 5804544.00, 7441427.00, 17, 85003
824, 0.00, 5804600.00, 7441602.00, 17, 85107
825, 0.00, 5804660.00, 7441670.00, 17, 85210
826, 0.00, 5804720.00, 7441696.00, 17, 85314
827, 0.00, 5804719.00, 7441718.00, 17, 85417
828, 0.00, 5804813.00, 7441762.00, 17, 85521
829, 0.00, 5804936.00, 7441773.00, 17, 85625
830, 0.00, 5804914.00, 7441874.00, 17, 85728
831, 0.00, 5804991.00, 7441943.00, 17, 85832
832, 0.00, 5805112.00, 7441911.00, 17, 85935
833, 0.00, 5805140.00, 7442014.00, 17, 86039
834, 0.00, 5805105.00, 7442058.00, 17, 86143
835, 0.00, 5805171.00, 7442137.00, 17, 86246
836, 0.00, 5805279.00, 7442180.00, 17, 86350
837, 0.00, 5805274.00, 7442254.00, 17, 86453
838, 0.00, 5805396.00, 7442305.00, 17, 86557
839, 0.00, 5805466.00, 7442403.00, 17, 86661
840, 0.00, 5805491.00, 7442498.00, 17, 86764
841, 0.00, 5805532.00, 7442510.00, 17, 86868
842, 0.00, 5805581.00, 7442485.00, 17, 86971
843, 0.00, 5805648.00, 7442497.00, 17, 87075
844, 0.00, 5805684.00, 7442576.00, 17, 87179
845, 0.00, 5805738.00, 7442575.00, 17, 87282
846, 0.00, 5805823.00, 7442604.00, 17, 87386
847, 0.00, 5805859.00, 7442694.00, 17, 87489
848, 0.00, 5805894.00, 7442815.00, 17, 87593
849, 0.00, 5805878.00, 7442889.00, 17, 87697
850, 0.00, 5805910.00, 7442967.00, 17, 87800
851, 0.00, 5805965.00, 7443009.00, 17, 87904
852, 0.00, 5806088.00, 7443026.00, 17, 88007
853, 0.00, 5806168.00, 7443114.00, 17, 88111
854, 0.00, 5806177.00, 7443060.00, 17, 88215
