147,860	14,076
148,124	14,077
148,514	14,077
148,860	14,078
149,159	14,079
149,367	14,079
149,452	14,080
149,352	14,080
149,137	14,080
148,784	14,080
148,480	14,080
148,134	14,079
147,736	14,079
147,446	14,078
147,185	14,078
146,979	14,077
146,839	14,076
146,707	14,074
146,519	14,073
146,371	14,072
146,232	14,070
146,073	14,068
145,764	14,067
145,371	14,065
145,061	14,063
144,552	14,060
144,002	14,058
143,360	14,055
142,748	14,053
142,211	14,050
141,643	14,047
141,193	14,044
140,787	14,040
140,465	14,037
140,150	14,033
139,826	14,030
139,469	14,026
139,021	14,022
138,404	14,018
137,722	14,014
136,862	14,010
136,014	14,005
135,025	14,001
133,998	13,996
133,193	13,991
132,379	13,986
131,788	13,981
131,184	13,976
130,706	13,970
130,227	13,965
129,702	13,959
129,174	13,953
128,529	13,947
127,789	13,941
126,840	13,935
125,967	13,929
125,066	13,922
124,051	13,916
123,034	13,909
121,945	13,902
121,098	13,895
120,365	13,888
119,439	13,880
118,588	13,873
117,882	13,865
117,296	13,858
116,584	13,850
115,709	13,842
115,036	13,834
114,395	13,826
113,491	13,817
112,613	13,809
111,840	13,800
110,988	13,792
110,048	13,783
109,167	13,774
108,427	13,765
107,617	13,755
106,664	13,746
105,868	13,736
104,999	13,727
104,067	13,717
103,120	13,707
102,210	13,697
101,410	13,687
100,514	13,677
99,711	13,666
98,975	13,656
98,278	13,645
97,655	13,634
97,141	13,623
96,693	13,612
96,323	13,601
95,920	13,589
95,617	13,578
95,332	13,566
94,980	13,554
94,686	13,543
94,356	13,531
94,102	13,519
93,728	13,506
93,427	13,494
93,144	13,482
92,779	13,469
92,459	13,456
92,119	13,443
91,919	13,430
91,657	13,417
91,380	13,404
91,247	13,391
91,080	13,377
90,975	13,364
90,730	13,350
90,547	13,336
90,317	13,322
90,030	13,308
89,745	13,294
89,392	13,279
89,194	13,265
88,912	13,250
88,711	13,235
88,461	13,221
88,280	13,206
88,128	13,190
87,777	13,175
87,502	13,160
87,230	13,145
87,004	13,129
86,752	13,113
86,511	13,097
86,302	13,082
86,037	13,066
85,786	13,049
85,522	13,033
85,371	13,017
85,091	13,000
84,892	12,984
84,698	12,967
84,379	12,950
84,126	12,933
83,721	12,916
83,392	12,899
83,123	12,881
82,859	12,864
82,673	12,846
82,367	12,828
82,180	12,811
82,005	12,793
81,753	12,775
81,516	12,757
81,277	12,738
81,115	12,720
80,871	12,702
80,602	12,683
80,414	12,664
80,240	12,645
80,022	12,627
79,701	12,608
79,374	12,588
79,121	12,569
78,748	12,550
78,295	12,530
78,030	12,511
77,825	12,491
77,602	12,471
77,397	12,451
77,170	12,431
76,979	12,411
76,699	12,391
76,493	12,371
76,192	12,350
75,924	12,330
75,697	12,309
75,541	12,288
75,309	12,267
75,071	12,246
74,828	12,225
74,570	12,204
74,300	12,183
73,916	12,161
73,593	12,140
73,285	12,118
73,162	12,097
72,858	12,075
72,566	12,053
72,411	12,031
72,315	12,009
72,147	11,987
71,822	11,964
71,665	11,942
71,476	11,920
71,260	11,897
70,877	11,874
70,548	11,851
70,349	11,829
70,177	11,806
69,958	11,782
69,689	11,759
69,584	11,736
69,435	11,713
69,233	11,689
68,901	11,666
68,755	11,642
68,590	11,618
68,370	11,594
68,091	11,571
67,800	11,547
67,494	11,522
67,196	11,498
66,842	11,474
66,489	11,450
66,216	11,425
66,032	11,400
65,956	11,376
65,714	11,351
65,468	11,326
65,310	11,301
65,133	11,276
64,864	11,251
64,634	11,226
64,343	11,201
64,313	11,176
64,125	11,150
63,930	11,125
63,750	11,099
63,491	11,073
63,382	11,048
63,066	11,022
62,858	10,996
62,608	10,970
62,371	10,944
62,101	10,918
61,867	10,891
61,681	10,865
61,361	10,839
61,151	10,812
60,950	10,786
60,688	10,759
60,502	10,732
60,266	10,705
60,100	10,679
59,784	10,652
59,545	10,625
59,426	10,598
59,139	10,570
58,874	10,543
58,738	10,516
58,687	10,488
58,458	10,461
58,299	10,433
58,119	10,406
57,951	10,378
57,776	10,350
57,591	10,323
57,460	10,295
57,233	10,267
57,057	10,239
56,930	10,211
56,674	10,182
56,345	10,154
56,067	10,126
55,935	10,098
55,755	10,069
55,511	10,041
55,206	10,012
55,014	9,983
54,916	9,955
54,649	9,926
54,406	9,897
54,160	9,868
53,996	9,839
53,806	9,810
53,464	9,781
52,954	9,752
52,563	9,723
52,210	9,694
52,096	9,664
52,115	9,635
52,089	9,606
52,283	9,576
52,350	9,547
52,291	9,517
52,000	9,488
51,631	9,458
51,251	9,428
50,797	9,398
50,407	9,369
50,149	9,339
49,911	9,309
49,599	9,279
49,351	9,249
49,203	9,219
48,962	9,189
48,745	9,158
48,573	9,128
48,469	9,098
48,345	9,067
48,160	9,037
48,097	9,007
47,953	8,976
47,715	8,946
47,573	8,915
47,492	8,884
47,368	8,854
47,214	8,823
47,064	8,792
46,949	8,762
46,723	8,731
46,458	8,700
46,280	8,669
46,026	8,638
45,874	8,607
45,745	8,576
45,579	8,545
45,543	8,514
45,260	8,483
45,036	8,452
44,868	8,420
44,604	8,389
44,475	8,358
44,343	8,326
44,249	8,295
44,121	8,264
43,864	8,232
43,704	8,201
43,466	8,169
43,095	8,138
42,918	8,106
42,868	8,075
42,961	8,043
42,868	8,011
42,813	7,980
42,755	7,948
42,725	7,916
42,657	7,885
42,468	7,853
42,409	7,821
42,284	7,789
42,097	7,757
42,024	7,726
41,910	7,694
41,716	7,662
41,586	7,630
41,336	7,598
41,357	7,566
41,141	7,534
40,928	7,502
40,932	7,470
40,896	7,438
41,004	7,406
40,718	7,374
40,519	7,342
40,292	7,309
39,893	7,277
39,595	7,245
39,275	7,213
39,215	7,181
39,189	7,149
39,182	7,116
39,134	7,084
38,996	7,052
38,906	7,020
38,798	6,988
38,567	6,955
38,328	6,923
38,234	6,891
38,109	6,858
37,947	6,826
37,707	6,794
37,579	6,761
37,476	6,729
37,250	6,697
37,189	6,664
37,211	6,632
37,081	6,600
37,142	6,567
37,138	6,535
37,164	6,503
37,140	6,470
37,066	6,438
37,205	6,406
37,189	6,373
37,199	6,341
37,222	6,309
37,059	6,276
36,767	6,244
36,424	6,212
35,961	6,179
35,523	6,147
35,153	6,115
34,939	6,082
34,763	6,050
34,677	6,018
34,644	5,985
34,720	5,953
34,610	5,921
34,389	5,888
34,292	5,856
34,113	5,824
33,908	5,792
33,673	5,759
33,527	5,727
33,481	5,695
33,280	5,663
33,147	5,630
33,080	5,598
33,090	5,566
33,055	5,534
32,921	5,502
32,792	5,470
32,587	5,438
32,427	5,406
31,997	5,374
31,637	5,341
31,319	5,309
31,137	5,277
31,082	5,245
30,986	5,213
30,904	5,181
30,813	5,149
30,799	5,117
30,749	5,086
30,576	5,054
30,337	5,022
30,156	4,990
30,016	4,958
29,844	4,926
29,636	4,895
29,516	4,863
29,447	4,831
29,487	4,799
29,468	4,768
29,338	4,736
29,059	4,705
28,776	4,673
28,398	4,642
27,890	4,610
27,542	4,579
27,251	4,547
27,214	4,516
27,169	4,484
27,234	4,453
27,269	4,422
27,217	4,390
26,868	4,359
26,605	4,328
26,308	4,297
26,044	4,266
25,895	4,235
25,584	4,204
25,457	4,173
25,114	4,142
24,906	4,111
24,487	4,080
24,074	4,049
23,785	4,018
23,509	3,987
23,313	3,956
23,216	3,926
23,256	3,895
23,212	3,864
23,140	3,834
23,205	3,803
23,198	3,773
22,989	3,742
22,771	3,712
22,547	3,682
22,366	3,651
22,000	3,621
21,838	3,591
21,586	3,561
21,370	3,530
21,166	3,500
21,010	3,470
20,814	3,440
20,541	3,411
20,232	3,381
19,871	3,351
19,505	3,321
19,011	3,291
18,691	3,262
18,171	3,232
17,744	3,202
17,365	3,173
17,215	3,144
17,092	3,114
17,021	3,085
16,917	3,056
16,796	3,026
16,664	2,997
16,375	2,968
16,096	2,939
15,787	2,910
15,668	2,881
15,564	2,852
15,386	2,823
15,139	2,795
14,839	2,766
14,547	2,737
14,329	2,709
14,104	2,680
13,840	2,652
13,607	2,623
13,505	2,595
13,431	2,567
13,170	2,539
12,942	2,511
12,761	2,483
12,637	2,455
12,410	2,427
12,138	2,399
11,943	2,371
11,694	2,343
11,468	2,316
11,166	2,288
10,921	2,261
10,688	2,233
10,328	2,206
10,095	2,179
9,829	2,151
9,555	2,124
9,386	2,097
9,190	2,070
8,984	2,043
8,637	2,016
8,372	1,989
8,012	1,963
7,584	1,936
7,221	1,910
7,057	1,883
6,855	1,857
6,660	1,830
6,654	1,804
6,375	1,778
6,090	1,752
5,833	1,726
5,480	1,700
5,235	1,674
4,902	1,648
4,742	1,622
4,541	1,597
4,267	1,571
4,103	1,546
3,797	1,520
3,552	1,495
3,183	1,470
2,859	1,445
2,416	1,420
2,036	1,395
1,788	1,370
1,453	1,345
1,297	1,320
1,118	1,296
1,016	1,271
1,054	1,247
0,894	1,222
0,842	1,198
0,705	1,174
0,407	1,150
0,148	1,126
-0,240	1,102
-0,527	1,078
-1,027	1,054
-1,530	1,030
-1,800	1,007
-2,161	0,983
-2,464	0,960
-2,786	0,937
-2,975	0,913
-3,119	0,890
-3,382	0,867
-3,611	0,844
-3,834	0,821
-4,076	0,799
-4,291	0,776
-4,508	0,753
-4,687	0,731
-4,839	0,709
-5,126	0,686
-5,378	0,664
-5,556	0,642
-5,697	0,620
-5,944	0,598
-6,254	0,576
-6,429	0,555
-6,485	0,533
-6,649	0,512
-6,949	0,491
-7,167	0,470
-7,313	0,448
-7,463	0,427
-7,879	0,406
-8,242	0,385
-8,431	0,364
-8,639	0,343
-8,940	0,323
-9,200	0,302
-9,402	0,282
-9,753	0,261
-9,929	0,241
-10,164	0,221
-10,382	0,201
-10,511	0,181
-10,631	0,161
-10,707	0,141
-10,851	0,122
-10,981	0,102
-11,057	0,083
-11,240	0,064
-11,562	0,045
-11,793	0,026
-12,135	0,007
-12,420	-0,012
-12,701	-0,031
-13,054	-0,050
-13,340	-0,068
-13,543	-0,087
-13,717	-0,105
-13,932	-0,123
-14,119	-0,141
-14,411	-0,159
-14,453	-0,177
-14,604	-0,195
-14,818	-0,212
-15,043	-0,230
-15,227	-0,247
-15,147	-0,265
-15,320	-0,282
-15,457	-0,299
-15,647	-0,316
-15,858	-0,333
-15,990	-0,350
-16,299	-0,366
-16,531	-0,383
-16,813	-0,399
-16,998	-0,416
-17,019	-0,432
-17,299	-0,448
-17,501	-0,464
-17,648	-0,480
-17,798	-0,495
-17,999	-0,511
-18,245	-0,527
-18,384	-0,542
-18,417	-0,557
-18,642	-0,572
-18,790	-0,587
-18,936	-0,602
-19,079	-0,617
-19,204	-0,632
-19,518	-0,646
-19,717	-0,661
-19,972	-0,675
-20,106	-0,690
-20,463	-0,704
-20,809	-0,718
-20,993	-0,732
-21,113	-0,745
-21,180	-0,759
-21,469	-0,773
-21,594	-0,786
-21,639	-0,799
-21,900	-0,812
-22,143	-0,826
-22,389	-0,838
-22,429	-0,851
-22,490	-0,864
-22,763	-0,877
-22,883	-0,889
-23,017	-0,901
-23,053	-0,913
-23,195	-0,926
-23,363	-0,937
-23,412	-0,949
