time,chan1,chan2,chan3,chan4,chan5,chan6,chan7,chan8,chan9,chan10
2019-12-20 16:55:50.064895,7058917.0,8685054.0,1764021.0,8461417.0,8474645.0,9143501.0,8398915.0,9925757.0,9431586.0,7760914.0
2019-12-20 16:55:50.183707,7055450.0,8685660.0,1752062.0,8461406.0,8473931.0,9143550.0,8398845.0,9925756.0,9431571.0,7760929.0
2019-12-20 16:55:50.298850,7050875.0,8686101.0,1735324.0,8461220.0,8474276.0,9143502.0,8398747.0,9925833.0,9431510.0,7760858.0
2019-12-20 16:55:50.413585,7049523.0,8686470.0,1730062.0,8461322.0,8475327.0,9143471.0,8398876.0,9925805.0,9431494.0,7760841.0
2019-12-20 16:55:50.527591,7048676.0,8686861.0,1727177.0,8461299.0,8475052.0,9143525.0,8398942.0,9925759.0,9431500.0,7760739.0
2019-12-20 16:55:50.642871,7047459.0,8686931.0,1722018.0,8461172.0,8475181.0,9143561.0,8398974.0,9925801.0,9431432.0,7760687.0
2019-12-20 16:55:50.761280,7052150.0,8686592.0,1736903.0,8461144.0,8475097.0,9143552.0,8399042.0,9925758.0,9431391.0,7760742.0
2019-12-20 16:55:50.876178,7054331.0,8685496.0,1746246.0,8461382.0,8474127.0,9143501.0,8398994.0,9925896.0,9431395.0,7760748.0
2019-12-20 16:55:50.990639,7053600.0,8685873.0,1744007.0,8461542.0,8475593.0,9143568.0,8398887.0,9925945.0,9431407.0,7760740.0
2019-12-20 16:55:51.105254,7048274.0,8686545.0,1725796.0,8461472.0,8474429.0,9143619.0,8398978.0,9925897.0,9431346.0,7760762.0
2019-12-20 16:55:51.220347,7045724.0,8687023.0,1717269.0,8461557.0,8474843.0,9143643.0,8398979.0,9925917.0,9431358.0,7760706.0
2019-12-20 16:55:51.339206,7043254.0,8687626.0,1708537.0,8461603.0,8474733.0,9143658.0,8399001.0,9925869.0,9431332.0,7760683.0
2019-12-20 16:55:51.453613,7043414.0,8687491.0,1708739.0,8461464.0,8474719.0,9143607.0,8398932.0,9925788.0,9431255.0,7760683.0
2019-12-20 16:55:51.568689,7043213.0,8687617.0,1708024.0,8461601.0,8474939.0,9143715.0,8398949.0,9925889.0,9431269.0,7760669.0
2019-12-20 16:55:51.682697,7042279.0,8687601.0,1705862.0,8461531.0,8475081.0,9143674.0,8399008.0,9925887.0,9431314.0,7760681.0
2019-12-20 16:55:51.797894,7041953.0,8687730.0,1703959.0,8461195.0,8476171.0,9143592.0,8399036.0,9925880.0,9431359.0,7760636.0
2019-12-20 16:55:51.916227,7042060.0,8687811.0,1706141.0,8461121.0,8477328.0,9143620.0,8399077.0,9925960.0,9431271.0,7760632.0
2019-12-20 16:55:52.030982,7042733.0,8687580.0,1706367.0,8461229.0,8478141.0,9143675.0,8399093.0,9926052.0,9431312.0,7760598.0
2019-12-20 16:55:52.146197,7042417.0,8687455.0,1705144.0,8461184.0,8480948.0,9143831.0,8398964.0,9926193.0,9431489.0,7760379.0
2019-12-20 16:55:52.260356,7042856.0,8687403.0,1706165.0,8461164.0,8481207.0,9144136.0,8398942.0,9926205.0,9431778.0,7760048.0
2019-12-20 16:55:52.375420,7043613.0,8686753.0,1707378.0,8461053.0,8482952.0,9144729.0,8399004.0,9926289.0,9432044.0,7759697.0
2019-12-20 16:55:52.493989,7043501.0,8686626.0,1706766.0,8461087.0,8483595.0,9144877.0,8398889.0,9926411.0,9432298.0,7759527.0
2019-12-20 16:55:52.608292,7043688.0,8686340.0,1706133.0,8461084.0,8483812.0,9144992.0,8399051.0,9926609.0,9432406.0,7759501.0
2019-12-20 16:55:52.723577,7044059.0,8686091.0,1707184.0,8461106.0,8483480.0,9145263.0,8399039.0,9926764.0,9432559.0,7759313.0
2019-12-20 16:55:52.837799,7044555.0,8685321.0,1708436.0,8461331.0,8487612.0,9145486.0,8398916.0,9926887.0,9432960.0,7759091.0
2019-12-20 16:55:52.952218,7044507.0,8685077.0,1707914.0,8461125.0,8484175.0,9146156.0,8398896.0,9927144.0,9433425.0,7758834.0
2019-12-20 16:55:53.071059,7044280.0,8684454.0,1706308.0,8460973.0,8483417.0,9146569.0,8398916.0,9927463.0,9433805.0,7757951.0
2019-12-20 16:55:53.186386,7044337.0,8684031.0,1705331.0,8461026.0,8485508.0,9146725.0,8398941.0,9927450.0,9433858.0,7758013.0
2019-12-20 16:55:53.300255,7044291.0,8683913.0,1705400.0,8461043.0,8493723.0,9146727.0,8399080.0,9927551.0,9433872.0,7757920.0
2019-12-20 16:55:53.415680,7044576.0,8682954.0,1704718.0,8461286.0,8495346.0,9148325.0,8398891.0,9928394.0,9434410.0,7756658.0
2019-12-20 16:55:53.529813,7044740.0,8679423.0,1698391.0,8461245.0,8498749.0,9151452.0,8398965.0,9930003.0,9436871.0,7753776.0
2019-12-20 16:55:53.648898,7044285.0,8676470.0,1685576.0,8460999.0,8504568.0,9153824.0,8399023.0,9931241.0,9441005.0,7751716.0
2019-12-20 16:55:53.763884,7043823.0,8671800.0,1678179.0,8461145.0,8516592.0,9155853.0,8398984.0,9933748.0,9443022.0,7750104.0
2019-12-20 16:55:53.878507,7043532.0,8667437.0,1667983.0,8461241.0,8515120.0,9159287.0,8398894.0,9936353.0,9446600.0,7747962.0
2019-12-20 16:55:53.993118,7042988.0,8660372.0,1651866.0,8461299.0,8511328.0,9171557.0,8398944.0,9939531.0,9450425.0,7742606.0
2019-12-20 16:55:54.107336,7041603.0,8656351.0,1632001.0,8461203.0,8523167.0,9174783.0,8398926.0,9941365.0,9452490.0,7740588.0
2019-12-20 16:55:54.226549,7040005.0,8649331.0,1620232.0,8461039.0,8518174.0,9177464.0,8399008.0,9944893.0,9454606.0,7738639.0
2019-12-20 16:55:54.340502,7039078.0,8647843.0,1613976.0,8461293.0,8513928.0,9179281.0,8399004.0,9945170.0,9455909.0,7738379.0
2019-12-20 16:55:54.456203,7039159.0,8648101.0,1614985.0,8461198.0,8514643.0,9179376.0,8399043.0,9945006.0,9455091.0,7738892.0
2019-12-20 16:55:54.570621,7039025.0,8648572.0,1615666.0,8461239.0,8514091.0,9179010.0,8399020.0,9944962.0,9454819.0,7739330.0
2019-12-20 16:55:54.685606,7039278.0,8648989.0,1616003.0,8461399.0,8516704.0,9179046.0,8398986.0,9944974.0,9454582.0,7739571.0
2019-12-20 16:55:54.803961,7039316.0,8648932.0,1616033.0,8461409.0,8515812.0,9179353.0,8399021.0,9945122.0,9454532.0,7739695.0
2019-12-20 16:55:54.918247,7040023.0,8648783.0,1618416.0,8461287.0,8516028.0,9179885.0,8398983.0,9945262.0,9454637.0,7739509.0
2019-12-20 16:55:55.033168,7040182.0,8648620.0,1618351.0,8461078.0,8515840.0,9180570.0,8398882.0,9945356.0,9454648.0,7739680.0
2019-12-20 16:55:55.148238,7040769.0,8648717.0,1619708.0,8461256.0,8516399.0,9180602.0,8399131.0,9945424.0,9454563.0,7739840.0
2019-12-20 16:55:55.263129,7041228.0,8648976.0,1621187.0,8461417.0,8515216.0,9180798.0,8399112.0,9945539.0,9454415.0,7739858.0
2019-12-20 16:55:55.381215,7041895.0,8648954.0,1624888.0,8461579.0,8514317.0,9180995.0,8399087.0,9945613.0,9454421.0,7739839.0
2019-12-20 16:55:55.495979,7042002.0,8648657.0,1626013.0,8461357.0,8514244.0,9181143.0,8399023.0,9945641.0,9454366.0,7739929.0
2019-12-20 16:55:55.610375,7042634.0,8648598.0,1628566.0,8461342.0,8513886.0,9181158.0,8398979.0,9945636.0,9454270.0,7739983.0
2019-12-20 16:55:55.725680,7043253.0,8648432.0,1630716.0,8461304.0,8512768.0,9181264.0,8398984.0,9945560.0,9454190.0,7740021.0
2019-12-20 16:55:55.843717,7044555.0,8648445.0,1633652.0,8461538.0,8511660.0,9181447.0,8399006.0,9945533.0,9454166.0,7740082.0
2019-12-20 16:55:55.958826,7044816.0,8648431.0,1635158.0,8461624.0,8513837.0,9181436.0,8399012.0,9945752.0,9454112.0,7740125.0
2019-12-20 16:55:56.073139,7045852.0,8648108.0,1638173.0,8461451.0,8512196.0,9181539.0,8398976.0,9945728.0,9454078.0,7740157.0
2019-12-20 16:55:56.188149,7047177.0,8648285.0,1643330.0,8461458.0,8513313.0,9181793.0,8399030.0,9945734.0,9454017.0,7740195.0
2019-12-20 16:55:56.303319,7047797.0,8648113.0,1645414.0,8461475.0,8512444.0,9181828.0,8398942.0,9945763.0,9453943.0,7740194.0
2019-12-20 16:55:56.421804,7048553.0,8647879.0,1647303.0,8461518.0,8512468.0,9181911.0,8398980.0,9945668.0,9453853.0,7740233.0
2019-12-20 16:55:56.536035,7049491.0,8647848.0,1650707.0,8461389.0,8513661.0,9181948.0,8399041.0,9945731.0,9453775.0,7740311.0
2019-12-20 16:55:56.650673,7058188.0,8646602.0,1682216.0,8461432.0,8514049.0,9182122.0,8398815.0,9945748.0,9453715.0,7740301.0
2019-12-20 16:55:56.765909,7062446.0,8646195.0,1697307.0,8461375.0,8513854.0,9182196.0,8398830.0,9945817.0,9453726.0,7740455.0
2019-12-20 16:55:56.880867,7064980.0,8645946.0,1707598.0,8461451.0,8513583.0,9182078.0,8399006.0,9945864.0,9453535.0,7740561.0
2019-12-20 16:55:56.999460,7066066.0,8645670.0,1711757.0,8461442.0,8513761.0,9182177.0,8399054.0,9945748.0,9453425.0,7740537.0
2019-12-20 16:55:57.113461,7067139.0,8645919.0,1714477.0,8461497.0,8514139.0,9182275.0,8399045.0,9945743.0,9453289.0,7740557.0
2019-12-20 16:55:57.228514,7066744.0,8646060.0,1713122.0,8461402.0,8514154.0,9182237.0,8398853.0,9945796.0,9453182.0,7740631.0
2019-12-20 16:55:57.343540,7065648.0,8646302.0,1708614.0,8461465.0,8513896.0,9182248.0,8398985.0,9945807.0,9453177.0,7740647.0
2019-12-20 16:55:57.458251,7053218.0,8646860.0,1662879.0,8461427.0,8512773.0,9182340.0,8398829.0,9945857.0,9453189.0,7740750.0
2019-12-20 16:55:57.577016,7048623.0,8648607.0,1649426.0,8461380.0,8513080.0,9182406.0,8398832.0,9945943.0,9453169.0,7740692.0
2019-12-20 16:55:57.691640,7049023.0,8648535.0,1650844.0,8461313.0,8513563.0,9182455.0,8398903.0,9945813.0,9453051.0,7740591.0
2019-12-20 16:55:57.806461,7049843.0,8648280.0,1653278.0,8461324.0,8514529.0,9182661.0,8398938.0,9945807.0,9453099.0,7740592.0
2019-12-20 16:55:57.920363,7051249.0,8648123.0,1657502.0,8461415.0,8513538.0,9182621.0,8398976.0,9945821.0,9453048.0,7740548.0
2019-12-20 16:55:58.035808,7051836.0,8647988.0,1658842.0,8461373.0,8514851.0,9182600.0,8399036.0,9945971.0,9453010.0,7740468.0
2019-12-20 16:55:58.154535,7052378.0,8647821.0,1660880.0,8461594.0,8513756.0,9182743.0,8398951.0,9945983.0,9453021.0,7740492.0
2019-12-20 16:55:58.268903,7053137.0,8647546.0,1663900.0,8461518.0,8513327.0,9182916.0,8398942.0,9946107.0,9452963.0,7740568.0
2019-12-20 16:55:58.383974,7054917.0,8647647.0,1670766.0,8461532.0,8514410.0,9182903.0,8398934.0,9945978.0,9452967.0,7740567.0
2019-12-20 16:55:58.498436,7062036.0,8646112.0,1700559.0,8461331.0,8513878.0,9182892.0,8398895.0,9946031.0,9452818.0,7740599.0
2019-12-20 16:55:58.613403,7072205.0,8645277.0,1732857.0,8461367.0,8514750.0,9182851.0,8398942.0,9946151.0,9452810.0,7740613.0
2019-12-20 16:55:58.731658,7066817.0,8645999.0,1723120.0,8461453.0,8513524.0,9182920.0,8398970.0,9946012.0,9452761.0,7740690.0
2019-12-20 16:55:58.846358,7065967.0,8646422.0,1709389.0,8461506.0,8514434.0,9183002.0,8399079.0,9946122.0,9452709.0,7740719.0
2019-12-20 16:55:58.960655,7066312.0,8646224.0,1710535.0,8461598.0,8513704.0,9183075.0,8399135.0,9946183.0,9452668.0,7740798.0
2019-12-20 16:55:59.076018,7066879.0,8646429.0,1713188.0,8461617.0,8513533.0,9182950.0,8399182.0,9946046.0,9452522.0,7740863.0
2019-12-20 16:55:59.190367,7067089.0,8646440.0,1713798.0,8462346.0,8514075.0,9182929.0,8399043.0,9945955.0,9452477.0,7740903.0
2019-12-20 16:55:59.308795,7067030.0,8646555.0,1714171.0,8463007.0,8512692.0,9182932.0,8398975.0,9945914.0,9452415.0,7740972.0
2019-12-20 16:55:59.423417,7067635.0,8646667.0,1715804.0,8463277.0,8512369.0,9182831.0,8399057.0,9946053.0,9452419.0,7741012.0
2019-12-20 16:55:59.538758,7068143.0,8646169.0,1717990.0,8463522.0,8514407.0,9182851.0,8399032.0,9946156.0,9452421.0,7741038.0
2019-12-20 16:55:59.653340,7070276.0,8645941.0,1725659.0,8463047.0,8514692.0,9182769.0,8399079.0,9946132.0,9452432.0,7740993.0
2019-12-20 16:55:59.767727,7074034.0,8645900.0,1742693.0,8463260.0,8512421.0,9182600.0,8399090.0,9946079.0,9452363.0,7741041.0
2019-12-20 16:55:59.886861,7082070.0,8643974.0,1770474.0,8463436.0,8514242.0,9182799.0,8398854.0,9946048.0,9452371.0,7741090.0
2019-12-20 16:56:00.000817,7087920.0,8643586.0,1783158.0,8463296.0,8513455.0,9182923.0,8398911.0,9946093.0,9452406.0,7741030.0
2019-12-20 16:56:00.116265,7088696.0,8643407.0,1792835.0,8463139.0,8514325.0,9182925.0,8398973.0,9946144.0,9452355.0,7740921.0
2019-12-20 16:56:00.230894,7089953.0,8643426.0,1795991.0,8463056.0,8514720.0,9182937.0,8399061.0,9946138.0,9452329.0,7740920.0
2019-12-20 16:56:00.345058,7089053.0,8644633.0,1788768.0,8463479.0,8513462.0,9183029.0,8399110.0,9946122.0,9452251.0,7740942.0
2019-12-20 16:56:00.464054,7070451.0,8646184.0,1721432.0,8465251.0,8513798.0,9182742.0,8399063.0,9946010.0,9451971.0,7741110.0
2019-12-20 16:56:00.579127,7070410.0,8646275.0,1727091.0,8468743.0,8514382.0,9182396.0,8399065.0,9945998.0,9451608.0,7741705.0
2019-12-20 16:56:00.693913,7075539.0,8645561.0,1744349.0,8469227.0,8514004.0,9182091.0,8399087.0,9945964.0,9451459.0,7742488.0
2019-12-20 16:56:00.808613,7080793.0,8644893.0,1748992.0,8473736.0,8514121.0,9180099.0,8399147.0,9941313.0,9449677.0,7754193.0
2019-12-20 16:56:00.923206,7087033.0,8643320.0,1721956.0,8480948.0,8514283.0,9161076.0,8399036.0,9933314.0,9407025.0,7783661.0
2019-12-20 16:56:01.041190,7093119.0,8642385.0,1700049.0,8496024.0,8514280.0,9094433.0,8398957.0,9925440.0,9379228.0,7815995.0
2019-12-20 16:56:01.156245,7099078.0,8641684.0,1677756.0,8498882.0,8514271.0,9068065.0,8398943.0,9916907.0,9362832.0,7841564.0
2019-12-20 16:56:01.270949,7103526.0,8641792.0,1672029.0,8502055.0,8514045.0,9061237.0,8398973.0,9916649.0,9359909.0,7846672.0
2019-12-20 16:56:01.386235,7104538.0,8642234.0,1668296.0,8504258.0,8513641.0,9057284.0,8398986.0,9916136.0,9357595.0,7848669.0
2019-12-20 16:56:01.500746,7105644.0,8641983.0,1666789.0,8504322.0,8514892.0,9051394.0,8398991.0,9915906.0,9355921.0,7850898.0
2019-12-20 16:56:01.618935,7106976.0,8641863.0,1667890.0,8504389.0,8513768.0,9050409.0,8398862.0,9916195.0,9355292.0,7851077.0
2019-12-20 16:56:01.733925,7107718.0,8642021.0,1664653.0,8504035.0,8515262.0,9049753.0,8398874.0,9916231.0,9354691.0,7851221.0
2019-12-20 16:56:01.848719,7107028.0,8642161.0,1661588.0,8503640.0,8513839.0,9049041.0,8398952.0,9916339.0,9354431.0,7851267.0
2019-12-20 16:56:01.962865,7107873.0,8641929.0,1665714.0,8503496.0,8515231.0,9048423.0,8398984.0,9916421.0,9354261.0,7851263.0
2019-12-20 16:56:02.078174,7111898.0,8641753.0,1673199.0,8503387.0,8515212.0,9047511.0,8399020.0,9916468.0,9354073.0,7851277.0
2019-12-20 16:56:02.196124,7112586.0,8641810.0,1679353.0,8503564.0,8514878.0,9046918.0,8399018.0,9916371.0,9353815.0,7851459.0
2019-12-20 16:56:02.310975,7113622.0,8641837.0,1681578.0,8503867.0,8515586.0,9046308.0,8399043.0,9916366.0,9353452.0,7851808.0
2019-12-20 16:56:02.426231,7114011.0,8641812.0,1682381.0,8503618.0,8514430.0,9045866.0,8399044.0,9916475.0,9353203.0,7852113.0
2019-12-20 16:56:02.540437,7117338.0,8641510.0,1686073.0,8502571.0,8514605.0,9045392.0,8398971.0,9916377.0,9352617.0,7852266.0
2019-12-20 16:56:02.655698,7119742.0,8641048.0,1703113.0,8502357.0,8514613.0,9044171.0,8399028.0,9916386.0,9352385.0,7852359.0
2019-12-20 16:56:02.774611,7121564.0,8640984.0,1709457.0,8502429.0,8515014.0,9043921.0,8398908.0,9916379.0,9352184.0,7852350.0
2019-12-20 16:56:02.888806,7123368.0,8640646.0,1714938.0,8502551.0,8514600.0,9043622.0,8398850.0,9916201.0,9351981.0,7852479.0
2019-12-20 16:56:03.003758,7125514.0,8640506.0,1719082.0,8502213.0,8514012.0,9043120.0,8398969.0,9916080.0,9351699.0,7852649.0
2019-12-20 16:56:03.118282,7126230.0,8640647.0,1725176.0,8502362.0,8515251.0,9042213.0,8399050.0,9916096.0,9351517.0,7852702.0
2019-12-20 16:56:03.233538,7127489.0,8640416.0,1729184.0,8502386.0,8514004.0,9042032.0,8399042.0,9916105.0,9351462.0,7852741.0
2019-12-20 16:56:03.351765,7128971.0,8640205.0,1732150.0,8502366.0,8515473.0,9041918.0,8398962.0,9916071.0,9351317.0,7852731.0
2019-12-20 16:56:03.466629,7128334.0,8640297.0,1728238.0,8502323.0,8514176.0,9041844.0,8399112.0,9916014.0,9351151.0,7852671.0
2019-12-20 16:56:03.581447,7127221.0,8640512.0,1725905.0,8502210.0,8514963.0,9041680.0,8399098.0,9916150.0,9351130.0,7852610.0
2019-12-20 16:56:03.696259,7127901.0,8640125.0,1729530.0,8502061.0,8514525.0,9041495.0,8399098.0,9916313.0,9351104.0,7852560.0
2019-12-20 16:56:03.810754,7129855.0,8640026.0,1734390.0,8502343.0,8515107.0,9041226.0,8399114.0,9916247.0,9350991.0,7852615.0
2019-12-20 16:56:03.929137,7131134.0,8639959.0,1742656.0,8502365.0,8514814.0,9041045.0,8398962.0,9916299.0,9350951.0,7852637.0
2019-12-20 16:56:04.043830,7135387.0,8639414.0,1761522.0,8502120.0,8514697.0,9040953.0,8399051.0,9916407.0,9350870.0,7852634.0
2019-12-20 16:56:04.158238,7139739.0,8638681.0,1772160.0,8502125.0,8514080.0,9040794.0,8399125.0,9916306.0,9350528.0,7852632.0
2019-12-20 16:56:04.273299,7138427.0,8638879.0,1765358.0,8502175.0,8513995.0,9040149.0,8399089.0,9916231.0,9350294.0,7853015.0
2019-12-20 16:56:04.388594,7139986.0,8638640.0,1773717.0,8502195.0,8515384.0,9039856.0,8399123.0,9916219.0,9350239.0,7853058.0
2019-12-20 16:56:04.506374,7141992.0,8638610.0,1781201.0,8501950.0,8514550.0,9039648.0,8398956.0,9915992.0,9350145.0,7853061.0
2019-12-20 16:56:04.621720,7144875.0,8638043.0,1788627.0,8501820.0,8515445.0,9039431.0,8399088.0,9915923.0,9349964.0,7853058.0
2019-12-20 16:56:04.735974,7148264.0,8637682.0,1809109.0,8501859.0,8515180.0,9038739.0,8399108.0,9915987.0,9349740.0,7853307.0
2019-12-20 16:56:04.850594,7151757.0,8637359.0,1818972.0,8502109.0,8514895.0,9038565.0,8399088.0,9915932.0,9349528.0,7853431.0
2019-12-20 16:56:04.965460,7153949.0,8636952.0,1828835.0,8502118.0,8514401.0,9038429.0,8399103.0,9915916.0,9349396.0,7853397.0
2019-12-20 16:56:05.084280,7159538.0,8636039.0,1840894.0,8502209.0,8515223.0,9038296.0,8399008.0,9915910.0,9349267.0,7853362.0
2019-12-20 16:56:05.198814,7162474.0,8635780.0,1863848.0,8502059.0,8515408.0,9038153.0,8398947.0,9915939.0,9349160.0,7853456.0
2019-12-20 16:56:05.313963,7166417.0,8634960.0,1878319.0,8502197.0,8515148.0,9037961.0,8398995.0,9915941.0,9349099.0,7853357.0
2019-12-20 16:56:05.428420,7169284.0,8634459.0,1886218.0,8501886.0,8515364.0,9037790.0,8399040.0,9916012.0,9349106.0,7853294.0
2019-12-20 16:56:05.543269,7170958.0,8634249.0,1888065.0,8501866.0,8514270.0,9037751.0,8398995.0,9916010.0,9349152.0,7853302.0
2019-12-20 16:56:05.662083,7173349.0,8633905.0,1905517.0,8501873.0,8515569.0,9037687.0,8398926.0,9916034.0,9349105.0,7853358.0
2019-12-20 16:56:05.776442,7176607.0,8633566.0,1915458.0,8501833.0,8514910.0,9037550.0,8399051.0,9916052.0,9349025.0,7853300.0
2019-12-20 16:56:05.890622,7179898.0,8633353.0,1921560.0,8501547.0,8514803.0,9037310.0,8399051.0,9915980.0,9348859.0,7853273.0
2019-12-20 16:56:06.006055,7180998.0,8633014.0,1929449.0,8501704.0,8514918.0,9037176.0,8399130.0,9916013.0,9348681.0,7853349.0
2019-12-20 16:56:06.120319,7178197.0,8633718.0,1911692.0,8501926.0,8514242.0,9037007.0,8398973.0,9916028.0,9348529.0,7853584.0
2019-12-20 16:56:06.239101,7174439.0,8634122.0,1904088.0,8501796.0,8515423.0,9036810.0,8399051.0,9916061.0,9348421.0,7853650.0
2019-12-20 16:56:06.354059,7176872.0,8633887.0,1911029.0,8501632.0,8515575.0,9036473.0,8399139.0,9916013.0,9348326.0,7853692.0
2019-12-20 16:56:06.468662,7178129.0,8633770.0,1922338.0,8501533.0,8515273.0,9036257.0,8399157.0,9915962.0,9347924.0,7853713.0
2019-12-20 16:56:06.583671,7180191.0,8633264.0,1928091.0,8501687.0,8515208.0,9036058.0,8399100.0,9915870.0,9347872.0,7853810.0
2019-12-20 16:56:06.698036,7183856.0,8632885.0,1934528.0,8501744.0,8515104.0,9035904.0,8399107.0,9915703.0,9347765.0,7853917.0
2019-12-20 16:56:06.816484,7185740.0,8632745.0,1945804.0,8501643.0,8515304.0,9035781.0,8399146.0,9915776.0,9347692.0,7853977.0
2019-12-20 16:56:06.931201,7186236.0,8632499.0,1952969.0,8501428.0,8514336.0,9035565.0,8399025.0,9915914.0,9347603.0,7853900.0
2019-12-20 16:56:07.046015,7187685.0,8632228.0,1960115.0,8501664.0,8515188.0,9035419.0,8398935.0,9915886.0,9347577.0,7853938.0
2019-12-20 16:56:07.160656,7191681.0,8631784.0,1966894.0,8501633.0,8515097.0,9035362.0,8399008.0,9915824.0,9347570.0,7853944.0
2019-12-20 16:56:07.275123,7194691.0,8631312.0,1975962.0,8501503.0,8516508.0,9035361.0,8399107.0,9916026.0,9347501.0,7853931.0
2019-12-20 16:56:07.394217,7199035.0,8630805.0,2007815.0,8501340.0,8514868.0,9035306.0,8399040.0,9915969.0,9347514.0,7853871.0
2019-12-20 16:56:07.509346,7202691.0,8629494.0,2022578.0,8501398.0,8515314.0,9035342.0,8399021.0,9915965.0,9347474.0,7853824.0
2019-12-20 16:56:07.623966,7209915.0,8628835.0,2039062.0,8501296.0,8515261.0,9035322.0,8399066.0,9916006.0,9347379.0,7853786.0
2019-12-20 16:56:07.738453,7212387.0,8628276.0,2060843.0,8501163.0,8515258.0,9035177.0,8399022.0,9916095.0,9347364.0,7853872.0
2019-12-20 16:56:07.853335,7213310.0,8628083.0,2056820.0,8501142.0,8516231.0,9035063.0,8399153.0,9916141.0,9347370.0,7853878.0
2019-12-20 16:56:07.971755,7213708.0,8628004.0,2054951.0,8501151.0,8514389.0,9034673.0,8398998.0,9916070.0,9347246.0,7853835.0
2019-12-20 16:56:08.086797,7212955.0,8628061.0,2065325.0,8501187.0,8515133.0,9034534.0,8399055.0,9916036.0,9346940.0,7853976.0
2019-12-20 16:56:08.201712,7208646.0,8628803.0,2037070.0,8501303.0,8514411.0,9034359.0,8399169.0,9915980.0,9346792.0,7854086.0
2019-12-20 16:56:08.315980,7206652.0,8629516.0,2031066.0,8501343.0,8515422.0,9034189.0,8399133.0,9915964.0,9346666.0,7854182.0
2019-12-20 16:56:08.430931,7214642.0,8628409.0,2043740.0,8501117.0,8514264.0,9034013.0,8399112.0,9915809.0,9346490.0,7854256.0
2019-12-20 16:56:08.548903,7230844.0,8625813.0,2094227.0,8500974.0,8514899.0,9033585.0,8399211.0,9915769.0,9346429.0,7854256.0
2019-12-20 16:56:08.664268,7251205.0,8622308.0,2268281.0,8500640.0,8516720.0,9033428.0,8399229.0,9915734.0,9346262.0,7854348.0
2019-12-20 16:56:08.779112,7275434.0,8618486.0,2350962.0,8499770.0,8515517.0,9033416.0,8399143.0,9915714.0,9346217.0,7854409.0
2019-12-20 16:56:08.893679,7295780.0,8615375.0,2380151.0,8499559.0,8515624.0,9033371.0,8399061.0,9915731.0,9346097.0,7854402.0
